alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,contamination_fraction,contamination_multiplier,redraw_train_test,n_train,n_test
0.1,10,100,148,Unscaled,Gaussian,absolute_residual,0.89,7083498356363.494,19.276348960340805,0.0,0.0,10.0,True,7200,800
0.1,10,100,148,Empirical_copula,Gaussian,absolute_residual,0.8225,29611493417.04419,25.964477554681217,0.0009951591491699219,0.0,10.0,True,7200,800
0.1,10,100,149,TSCP_R,Gaussian,absolute_residual,0.9025,54468504833.15494,24.546190601255756,0.003998517990112305,0.0,10.0,True,7200,800
0.1,10,100,149,Point_CHR,Gaussian,absolute_residual,0.895,58814797407.71961,25.057167879537424,0.0,0.0,10.0,True,7200,800
0.1,10,100,149,Unscaled,Gaussian,absolute_residual,0.87,4993858713408.725,18.61416782175671,0.0,0.0,10.0,True,7200,800
0.1,10,100,149,Empirical_copula,Gaussian,absolute_residual,0.83375,20069244301.905212,23.955115798262202,0.0009999275207519531,0.0,10.0,True,7200,800
0.1,10,100,150,TSCP_R,Gaussian,absolute_residual,0.9325,58677859751.778656,26.073664345507247,0.004000425338745117,0.0,10.0,True,7200,800
0.1,10,100,150,Point_CHR,Gaussian,absolute_residual,0.9275,72875876078.48396,26.45388743217022,0.0009992122650146484,0.0,10.0,True,7200,800
0.1,10,100,150,Unscaled,Gaussian,absolute_residual,0.895,7658899484695.395,19.42748744584003,0.0,0.0,10.0,True,7200,800
0.1,10,100,150,Empirical_copula,Gaussian,absolute_residual,0.89625,32476419176.642742,24.600808503256317,0.0010068416595458984,0.0,10.0,True,7200,800
0.1,10,100,151,TSCP_R,Gaussian,absolute_residual,0.925,64970409955.980125,27.399148304740987,0.004000425338745117,0.0,10.0,True,7200,800
0.1,10,100,151,Point_CHR,Gaussian,absolute_residual,0.89625,59610559851.99713,30.37673776545029,0.0010075569152832031,0.0,10.0,True,7200,800
0.1,10,100,151,Unscaled,Gaussian,absolute_residual,0.83375,3910983058691.321,18.164715217271855,0.0,0.0,10.0,True,7200,800
0.1,10,100,151,Empirical_copula,Gaussian,absolute_residual,0.8225,21127242828.80028,23.00116376010902,0.00099945068359375,0.0,10.0,True,7200,800
0.1,10,100,152,TSCP_R,Gaussian,absolute_residual,0.945,98598189425.76881,25.941050555991204,0.002994537353515625,0.0,10.0,True,7200,800
0.1,10,100,152,Point_CHR,Gaussian,absolute_residual,0.95125,145904901629.55545,33.94415927761808,0.0010004043579101562,0.0,10.0,True,7200,800
0.1,10,100,152,Unscaled,Gaussian,absolute_residual,0.9425,19104484694934.82,21.286954545270863,0.0,0.0,10.0,True,7200,800
0.1,10,100,152,Empirical_copula,Gaussian,absolute_residual,0.8725,39687044739.31755,24.22812492986688,0.0010004043579101562,0.0,10.0,True,7200,800
0.1,10,100,153,TSCP_R,Gaussian,absolute_residual,0.90125,49378200710.43144,24.82769404153636,0.003998994827270508,0.0,10.0,True,7200,800
0.1,10,100,153,Point_CHR,Gaussian,absolute_residual,0.87625,49936282621.563194,24.24245604027984,0.0,0.0,10.0,True,7200,800
0.1,10,100,153,Unscaled,Gaussian,absolute_residual,0.86125,3586396068752.21,18.008014221982855,0.0,0.0,10.0,True,7200,800
0.1,10,100,153,Empirical_copula,Gaussian,absolute_residual,0.83875,26814135930.500114,23.66710309142873,0.0010008811950683594,0.0,10.0,True,7200,800
0.1,10,100,154,TSCP_R,Gaussian,absolute_residual,0.8825,33601678911.679955,24.66937529912954,0.004015207290649414,0.0,10.0,True,7200,800
0.1,10,100,154,Point_CHR,Gaussian,absolute_residual,0.92125,80599679904.48734,29.04588272685851,0.0009911060333251953,0.0,10.0,True,7200,800
0.1,10,100,154,Unscaled,Gaussian,absolute_residual,0.91625,10416453009952.982,20.034199119501032,0.0,0.0,10.0,True,7200,800
0.1,10,100,154,Empirical_copula,Gaussian,absolute_residual,0.8075,16581288983.110758,26.02372046177662,0.0010075569152832031,0.0,10.0,True,7200,800
0.1,10,100,155,TSCP_R,Gaussian,absolute_residual,0.89375,70914760877.65654,28.07180501443763,0.00400090217590332,0.0,10.0,True,7200,800
0.1,10,100,155,Point_CHR,Gaussian,absolute_residual,0.89,97445458456.09122,30.52595153721684,0.0,0.0,10.0,True,7200,800
0.1,10,100,155,Unscaled,Gaussian,absolute_residual,0.86,5079467780036.562,18.645834322777183,0.0,0.0,10.0,True,7200,800
0.1,10,100,155,Empirical_copula,Gaussian,absolute_residual,0.81,28576571466.766254,28.98667303164622,0.0010013580322265625,0.0,10.0,True,7200,800
0.1,10,100,156,TSCP_R,Gaussian,absolute_residual,0.885,43998722419.62459,24.492489458850805,0.0030062198638916016,0.0,10.0,True,7200,800
0.1,10,100,156,Point_CHR,Gaussian,absolute_residual,0.89375,68486700489.81204,30.34341034191204,0.0,0.0,10.0,True,7200,800
0.1,10,100,156,Unscaled,Gaussian,absolute_residual,0.90625,8650404132456.67,19.665438726045977,0.0,0.0,10.0,True,7200,800
0.1,10,100,156,Empirical_copula,Gaussian,absolute_residual,0.79625,15171768382.092142,23.841872236589708,0.0009999275207519531,0.0,10.0,True,7200,800
0.1,10,100,157,TSCP_R,Gaussian,absolute_residual,0.95625,159461550048.9253,29.49986641252291,0.003999233245849609,0.0,10.0,True,7200,800
0.1,10,100,157,Point_CHR,Gaussian,absolute_residual,0.90125,74886490241.06631,26.895480043225227,0.0,0.0,10.0,True,7200,800
0.1,10,100,157,Unscaled,Gaussian,absolute_residual,0.91125,14597301604093.309,20.72178952280003,0.0,0.0,10.0,True,7200,800
0.1,10,100,157,Empirical_copula,Gaussian,absolute_residual,0.87,58908057805.188896,29.596917791059983,0.0010068416595458984,0.0,10.0,True,7200,800
0.1,10,100,158,TSCP_R,Gaussian,absolute_residual,0.89625,46700142337.83603,24.162090948627622,0.003006458282470703,0.0,10.0,True,7200,800
0.1,10,100,158,Point_CHR,Gaussian,absolute_residual,0.835,31082323399.02293,21.194948928794425,0.0,0.0,10.0,True,7200,800
0.1,10,100,158,Unscaled,Gaussian,absolute_residual,0.9325,12921640532534.928,20.470656249431947,0.0,0.0,10.0,True,7200,800
0.1,10,100,158,Empirical_copula,Gaussian,absolute_residual,0.83875,23089731067.332226,22.671546600808966,0.0009958744049072266,0.0,10.0,True,7200,800
0.1,10,100,159,TSCP_R,Gaussian,absolute_residual,0.9325,86993217813.02112,26.61374786592405,0.00400853157043457,0.0,10.0,True,7200,800
0.1,10,100,159,Point_CHR,Gaussian,absolute_residual,0.935,131636770195.6095,26.361555796454248,0.0,0.0,10.0,True,7200,800
0.1,10,100,159,Unscaled,Gaussian,absolute_residual,0.93125,9454092115277.111,19.840928083753095,0.0,0.0,10.0,True,7200,800
0.1,10,100,159,Empirical_copula,Gaussian,absolute_residual,0.87625,36477760542.65732,23.35199463698071,0.0009999275207519531,0.0,10.0,True,7200,800
0.1,10,100,160,TSCP_R,Gaussian,absolute_residual,0.81625,22876876442.187473,26.510157726689247,0.00400090217590332,0.0,10.0,True,7200,800
0.1,10,100,160,Point_CHR,Gaussian,absolute_residual,0.87625,51231346516.68306,30.203934390195712,0.0,0.0,10.0,True,7200,800
0.1,10,100,160,Unscaled,Gaussian,absolute_residual,0.9175,10311929702167.514,20.014004558728427,0.0,0.0,10.0,True,7200,800
0.1,10,100,160,Empirical_copula,Gaussian,absolute_residual,0.75375,12701832504.984846,25.007898271556048,0.00099945068359375,0.0,10.0,True,7200,800
0.1,10,100,161,TSCP_R,Gaussian,absolute_residual,0.895,47862489627.22888,23.86178831812862,0.0040013790130615234,0.0,10.0,True,7200,800
0.1,10,100,161,Point_CHR,Gaussian,absolute_residual,0.94125,229446499094.84732,29.739098666479748,0.0010006427764892578,0.0,10.0,True,7200,800
0.1,10,100,161,Unscaled,Gaussian,absolute_residual,0.92,9968812567429.445,19.94639168834211,0.0,0.0,10.0,True,7200,800
0.1,10,100,161,Empirical_copula,Gaussian,absolute_residual,0.845,28382745146.321335,22.443831103828874,0.0010008811950683594,0.0,10.0,True,7200,800
0.1,10,100,162,TSCP_R,Gaussian,absolute_residual,0.925,89860465667.69624,27.763933880592756,0.0030066967010498047,0.0,10.0,True,7200,800
0.1,10,100,162,Point_CHR,Gaussian,absolute_residual,0.95625,128933706000.84416,31.0100346179061,0.0010008811950683594,0.0,10.0,True,7200,800
0.1,10,100,162,Unscaled,Gaussian,absolute_residual,0.925,16736521262868.252,21.007120148608077,0.0,0.0,10.0,True,7200,800
0.1,10,100,162,Empirical_copula,Gaussian,absolute_residual,0.85875,35862836710.578316,24.536056991148094,0.0009953975677490234,0.0,10.0,True,7200,800
0.1,10,100,163,TSCP_R,Gaussian,absolute_residual,0.92875,87337680649.66449,32.53605716050435,0.004000186920166016,0.0,10.0,True,7200,800
0.1,10,100,163,Point_CHR,Gaussian,absolute_residual,0.865,46672719544.20404,28.449169318622175,0.0,0.0,10.0,True,7200,800
0.1,10,100,163,Unscaled,Gaussian,absolute_residual,0.9525,27436741274689.797,22.071571331430928,0.0,0.0,10.0,True,7200,800
0.1,10,100,163,Empirical_copula,Gaussian,absolute_residual,0.855,37150778418.2467,28.449169318622175,0.0010001659393310547,0.0,10.0,True,7200,800
0.1,10,100,164,TSCP_R,Gaussian,absolute_residual,0.94375,69609245856.4191,23.772800095746835,0.00299835205078125,0.0,10.0,True,7200,800
0.1,10,100,164,Point_CHR,Gaussian,absolute_residual,0.8825,31918436594.028904,23.439555161808897,0.0,0.0,10.0,True,7200,800
0.1,10,100,164,Unscaled,Gaussian,absolute_residual,0.89375,5297577405477.053,18.72439227996647,0.0,0.0,10.0,True,7200,800
0.1,10,100,164,Empirical_copula,Gaussian,absolute_residual,0.885,32862847092.24814,22.08417281066851,0.001001119613647461,0.0,10.0,True,7200,800
0.1,10,100,165,TSCP_R,Gaussian,absolute_residual,0.91375,51540402508.017426,26.298275321431092,0.003000020980834961,0.0,10.0,True,7200,800
0.1,10,100,165,Point_CHR,Gaussian,absolute_residual,0.895,75627799555.14854,33.87877536388857,0.00099945068359375,0.0,10.0,True,7200,800
0.1,10,100,165,Unscaled,Gaussian,absolute_residual,0.9,8037328425590.103,19.52140948990208,0.0,0.0,10.0,True,7200,800
0.1,10,100,165,Empirical_copula,Gaussian,absolute_residual,0.76875,15190101014.71574,21.437314309848652,0.0009996891021728516,0.0,10.0,True,7200,800
0.1,10,100,166,TSCP_R,Gaussian,absolute_residual,0.92,78421076965.88547,25.14982943066044,0.0030078887939453125,0.0,10.0,True,7200,800
0.1,10,100,166,Point_CHR,Gaussian,absolute_residual,0.955,218149301021.71692,27.877116220173832,0.0,0.0,10.0,True,7200,800
0.1,10,100,166,Unscaled,Gaussian,absolute_residual,0.875,7111022809966.897,19.283826134490237,0.0009992122650146484,0.0,10.0,True,7200,800
0.1,10,100,166,Empirical_copula,Gaussian,absolute_residual,0.845,38374433570.66742,22.50416089197744,0.0009942054748535156,0.0,10.0,True,7200,800
0.1,10,100,167,TSCP_R,Gaussian,absolute_residual,0.94125,96526257031.29877,27.731757563805573,0.0040073394775390625,0.0,10.0,True,7200,800
0.1,10,100,167,Point_CHR,Gaussian,absolute_residual,0.94,114793572218.24973,27.030557639969146,0.0010004043579101562,0.0,10.0,True,7200,800
0.1,10,100,167,Unscaled,Gaussian,absolute_residual,0.91125,9894695476599.865,19.931511900866237,0.0,0.0,10.0,True,7200,800
0.1,10,100,167,Empirical_copula,Gaussian,absolute_residual,0.895,39398465164.44073,26.942113145169266,0.0009992122650146484,0.0,10.0,True,7200,800
0.1,10,100,168,TSCP_R,Gaussian,absolute_residual,0.9,53349451617.55618,26.61115713055598,0.003005504608154297,0.0,10.0,True,7200,800
0.1,10,100,168,Point_CHR,Gaussian,absolute_residual,0.90125,81707674907.56895,27.885146443914593,0.0,0.0,10.0,True,7200,800
0.1,10,100,168,Unscaled,Gaussian,absolute_residual,0.865,4986244831931.606,18.611327865585505,0.0,0.0,10.0,True,7200,800
0.1,10,100,168,Empirical_copula,Gaussian,absolute_residual,0.77625,17025664225.031395,22.741352874747754,0.0009999275207519531,0.0,10.0,True,7200,800
0.1,10,100,169,TSCP_R,Gaussian,absolute_residual,0.91375,87196856824.68396,28.148267709980196,0.006006717681884766,0.0,10.0,True,7200,800
0.1,10,100,169,Point_CHR,Gaussian,absolute_residual,0.9325,159694666796.93677,30.833906886890627,0.0,0.0,10.0,True,7200,800
0.1,10,100,169,Unscaled,Gaussian,absolute_residual,0.9625,24541312250275.035,21.826785380842917,0.0,0.0,10.0,True,7200,800
0.1,10,100,169,Empirical_copula,Gaussian,absolute_residual,0.86,43383860213.76043,28.090883022943757,0.0009999275207519531,0.0,10.0,True,7200,800
0.1,10,100,170,TSCP_R,Gaussian,absolute_residual,0.94875,124287294762.93265,28.717217082753272,0.004000663757324219,0.0,10.0,True,7200,800
0.1,10,100,170,Point_CHR,Gaussian,absolute_residual,0.9175,102062038299.49643,30.37332329890416,0.0,0.0,10.0,True,7200,800
0.1,10,100,170,Unscaled,Gaussian,absolute_residual,0.93375,11858619606710.979,20.29567098236236,0.0,0.0,10.0,True,7200,800
0.1,10,100,170,Empirical_copula,Gaussian,absolute_residual,0.87125,35943635164.65611,23.942748425487064,0.002006053924560547,0.0,10.0,True,7200,800
0.1,10,100,171,TSCP_R,Gaussian,absolute_residual,0.9075,60368336374.72901,28.25097051880551,0.004006624221801758,0.0,10.0,True,7200,800
0.1,10,100,171,Point_CHR,Gaussian,absolute_residual,0.9825,465098581336.6188,32.42094348941323,0.0,0.0,10.0,True,7200,800
0.1,10,100,171,Unscaled,Gaussian,absolute_residual,0.92375,15106987731503.756,20.793030358516425,0.0,0.0,10.0,True,7200,800
0.1,10,100,171,Empirical_copula,Gaussian,absolute_residual,0.81625,23178792198.41085,22.93096709907138,0.0010004043579101562,0.0,10.0,True,7200,800
0.1,10,100,172,TSCP_R,Gaussian,absolute_residual,0.9375,91071883332.74211,26.430619139762552,0.0069997310638427734,0.0,10.0,True,7200,800
0.1,10,100,172,Point_CHR,Gaussian,absolute_residual,0.93875,113490882079.75735,29.108160928258904,0.0,0.0,10.0,True,7200,800
0.1,10,100,172,Unscaled,Gaussian,absolute_residual,0.88625,5463272662305.188,18.78214926302543,0.0,0.0,10.0,True,7200,800
0.1,10,100,172,Empirical_copula,Gaussian,absolute_residual,0.82375,26661936669.377605,21.986229488871537,0.0020072460174560547,0.0,10.0,True,7200,800
0.1,10,100,173,TSCP_R,Gaussian,absolute_residual,0.85625,27544230352.403606,24.39626424305,0.004006385803222656,0.0,10.0,True,7200,800
0.1,10,100,173,Point_CHR,Gaussian,absolute_residual,0.85875,38190773384.75278,22.120917091632457,0.0,0.0,10.0,True,7200,800
0.1,10,100,173,Unscaled,Gaussian,absolute_residual,0.87375,5359690459037.7295,18.74623128192858,0.0,0.0,10.0,True,7200,800
0.1,10,100,173,Empirical_copula,Gaussian,absolute_residual,0.79375,14011559004.16748,24.02572770253258,0.002363920211791992,0.0,10.0,True,7200,800
0.1,10,100,174,TSCP_R,Gaussian,absolute_residual,0.87625,49559626152.099434,27.035804740279715,0.004006385803222656,0.0,10.0,True,7200,800
0.1,10,100,174,Point_CHR,Gaussian,absolute_residual,0.8475,43401596019.15555,28.07381303184574,0.0,0.0,10.0,True,7200,800
0.1,10,100,174,Unscaled,Gaussian,absolute_residual,0.875,4585312290897.433,18.45597069564365,0.0010001659393310547,0.0,10.0,True,7200,800
0.1,10,100,174,Empirical_copula,Gaussian,absolute_residual,0.79875,23754865857.354557,25.745183211158633,0.0009996891021728516,0.0,10.0,True,7200,800
0.1,10,100,175,TSCP_R,Gaussian,absolute_residual,0.9225,79039261234.60936,28.483828255006525,0.0029897689819335938,0.0,10.0,True,7200,800
0.1,10,100,175,Point_CHR,Gaussian,absolute_residual,0.96375,478559243772.8395,36.402331476873286,0.0010018348693847656,0.0,10.0,True,7200,800
0.1,10,100,175,Unscaled,Gaussian,absolute_residual,0.93125,14473334801014.799,20.704124037893905,0.0,0.0,10.0,True,7200,800
0.1,10,100,175,Empirical_copula,Gaussian,absolute_residual,0.8425,25503225532.890335,25.202732277625326,0.001007080078125,0.0,10.0,True,7200,800
0.1,10,100,176,TSCP_R,Gaussian,absolute_residual,0.91875,61406946097.49689,28.60275853478838,0.0030002593994140625,0.0,10.0,True,7200,800
0.1,10,100,176,Point_CHR,Gaussian,absolute_residual,0.915,64310522609.62167,28.89817233298148,0.0,0.0,10.0,True,7200,800
0.1,10,100,176,Unscaled,Gaussian,absolute_residual,0.94375,16874831660348.473,21.024416182466567,0.0009992122650146484,0.0,10.0,True,7200,800
0.1,10,100,176,Empirical_copula,Gaussian,absolute_residual,0.84375,33142934513.30685,30.145804168964954,0.0009996891021728516,0.0,10.0,True,7200,800
0.1,10,100,177,TSCP_R,Gaussian,absolute_residual,0.8875,45418481082.10575,24.76185496618563,0.002997875213623047,0.0,10.0,True,7200,800
0.1,10,100,177,Point_CHR,Gaussian,absolute_residual,0.8725,42349553274.56005,24.89353033588418,0.001001119613647461,0.0,10.0,True,7200,800
0.1,10,100,177,Unscaled,Gaussian,absolute_residual,0.86625,4615133399617.521,18.467938765158227,0.0,0.0,10.0,True,7200,800
0.1,10,100,177,Empirical_copula,Gaussian,absolute_residual,0.72875,12384391611.091864,24.396686767623127,0.0009953975677490234,0.0,10.0,True,7200,800
0.1,10,100,178,TSCP_R,Gaussian,absolute_residual,0.90875,64794766218.78142,25.47079113814797,0.005006074905395508,0.0,10.0,True,7200,800
0.1,10,100,178,Point_CHR,Gaussian,absolute_residual,0.925,93806243568.93542,27.541059159589096,0.0,0.0,10.0,True,7200,800
0.1,10,100,178,Unscaled,Gaussian,absolute_residual,0.91375,8459048737757.511,19.62149765078971,0.0,0.0,10.0,True,7200,800
0.1,10,100,178,Empirical_copula,Gaussian,absolute_residual,0.845,32887421265.414932,25.161861475126877,0.002000093460083008,0.0,10.0,True,7200,800
0.1,10,100,179,TSCP_R,Gaussian,absolute_residual,0.83,28668847478.33181,26.946610714183553,0.004001617431640625,0.0,10.0,True,7200,800
0.1,10,100,179,Point_CHR,Gaussian,absolute_residual,0.8325,33354917246.56107,24.956534917603463,0.000997304916381836,0.0,10.0,True,7200,800
0.1,10,100,179,Unscaled,Gaussian,absolute_residual,0.94125,18064659415844.562,21.168153581517377,0.0,0.0,10.0,True,7200,800
0.1,10,100,179,Empirical_copula,Gaussian,absolute_residual,0.7625,15355779586.712866,24.109884246970203,0.0010073184967041016,0.0,10.0,True,7200,800
0.1,10,100,180,TSCP_R,Gaussian,absolute_residual,0.875,36634555489.18676,24.07273129556874,0.002996683120727539,0.0,10.0,True,7200,800
0.1,10,100,180,Point_CHR,Gaussian,absolute_residual,0.9025,55849492921.90888,24.369794547913116,0.001001596450805664,0.0,10.0,True,7200,800
0.1,10,100,180,Unscaled,Gaussian,absolute_residual,0.87625,4810936885490.168,18.544834672714646,0.0,0.0,10.0,True,7200,800
0.1,10,100,180,Empirical_copula,Gaussian,absolute_residual,0.78375,18859677338.772137,22.77342020609318,0.0010004043579101562,0.0,10.0,True,7200,800
0.1,10,100,181,TSCP_R,Gaussian,absolute_residual,0.9225,94138517481.16113,26.625872158736225,0.004015445709228516,0.0,10.0,True,7200,800
0.1,10,100,181,Point_CHR,Gaussian,absolute_residual,0.93375,120538500567.03458,27.945092330747496,0.0009834766387939453,0.0,10.0,True,7200,800
0.1,10,100,181,Unscaled,Gaussian,absolute_residual,0.905,8135976075972.879,19.54523814106644,0.0,0.0,10.0,True,7200,800
0.1,10,100,181,Empirical_copula,Gaussian,absolute_residual,0.855,34160598567.18905,25.848477535611984,0.0009996891021728516,0.0,10.0,True,7200,800
0.1,10,100,182,TSCP_R,Gaussian,absolute_residual,0.90375,55548276011.79562,26.123822683484292,0.0029976367950439453,0.0,10.0,True,7200,800
0.1,10,100,182,Point_CHR,Gaussian,absolute_residual,0.7725,14968536278.826315,21.023615194432153,0.0010013580322265625,0.0,10.0,True,7200,800
0.1,10,100,182,Unscaled,Gaussian,absolute_residual,0.8975,7510106167859.386,19.389410603225706,0.0,0.0,10.0,True,7200,800
0.1,10,100,182,Empirical_copula,Gaussian,absolute_residual,0.8025,22360975083.554035,26.482759735532486,0.0010101795196533203,0.0,10.0,True,7200,800
0.1,10,100,183,TSCP_R,Gaussian,absolute_residual,0.92125,96262923112.13242,24.612981448644348,0.004013776779174805,0.0,10.0,True,7200,800
0.1,10,100,183,Point_CHR,Gaussian,absolute_residual,0.88625,59273237221.56861,21.94144417273619,0.0,0.0,10.0,True,7200,800
0.1,10,100,183,Unscaled,Gaussian,absolute_residual,0.87,6723891434285.631,19.17617874804205,0.0,0.0,10.0,True,7200,800
0.1,10,100,183,Empirical_copula,Gaussian,absolute_residual,0.81125,27354734228.22313,25.086376980306902,0.000986337661743164,0.0,10.0,True,7200,800
0.1,10,100,184,TSCP_R,Gaussian,absolute_residual,0.90375,53383002430.66127,27.398777599691364,0.004006385803222656,0.0,10.0,True,7200,800
0.1,10,100,184,Point_CHR,Gaussian,absolute_residual,0.83,26081509010.18623,23.26102491708182,0.0,0.0,10.0,True,7200,800
0.1,10,100,184,Unscaled,Gaussian,absolute_residual,0.84125,4022817123885.8535,18.216000478354932,0.0,0.0,10.0,True,7200,800
