alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,correlation,correlation_structure,redraw_train_test,n_train,n_test
0.05,10,100,46,Point_CHR,Gaussian,absolute_residual,0.97375,479196331571.19336,30.61317004059783,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,46,Unscaled,Gaussian,absolute_residual,0.96,23612746741334.418,21.74275894056316,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,46,Empirical_copula,Gaussian,absolute_residual,0.96875,195690068105.59763,26.79602697275743,0.0009996891021728516,0.6,equicorrelated,True,7200,800
0.1,10,100,46,TSCP_R,Gaussian,absolute_residual,0.93875,45282263045.11685,24.942804216500747,0.002995014190673828,0.6,equicorrelated,True,7200,800
0.1,10,100,46,Point_CHR,Gaussian,absolute_residual,0.9425,65396698204.65972,30.05970972445609,0.0010001659393310547,0.6,equicorrelated,True,7200,800
0.1,10,100,46,Unscaled,Gaussian,absolute_residual,0.94375,11054560738133.584,20.153670276486682,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,46,Empirical_copula,Gaussian,absolute_residual,0.91375,39600214560.19953,22.901993887442465,0.001003265380859375,0.6,equicorrelated,True,7200,800
0.2,10,100,46,TSCP_R,Gaussian,absolute_residual,0.83375,7181350366.965721,20.902235436934454,0.0030126571655273438,0.6,equicorrelated,True,7200,800
0.2,10,100,46,Point_CHR,Gaussian,absolute_residual,0.85,13405622553.754,25.344626609796414,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,46,Unscaled,Gaussian,absolute_residual,0.81625,981543512005.7336,15.819434537551368,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,46,Empirical_copula,Gaussian,absolute_residual,0.815,6604301031.853915,20.90277908197346,0.0009903907775878906,0.6,equicorrelated,True,7200,800
0.05,10,100,47,TSCP_R,Gaussian,absolute_residual,0.97375,158542986350.70514,30.533319563149405,0.004004955291748047,0.6,equicorrelated,True,7200,800
0.05,10,100,47,Point_CHR,Gaussian,absolute_residual,0.97125,191945829556.41226,34.713893131759335,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,47,Unscaled,Gaussian,absolute_residual,0.97875,47276760988771.96,23.305840583224594,0.001013040542602539,0.6,equicorrelated,True,7200,800
0.05,10,100,47,Empirical_copula,Gaussian,absolute_residual,0.9025,60316006522.90192,26.907553601741565,0.0009930133819580078,0.6,equicorrelated,True,7200,800
0.1,10,100,47,TSCP_R,Gaussian,absolute_residual,0.915,41321796377.810844,26.69235599914296,0.00399327278137207,0.6,equicorrelated,True,7200,800
0.1,10,100,47,Point_CHR,Gaussian,absolute_residual,0.93125,60630685476.38347,27.734971694131644,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,47,Unscaled,Gaussian,absolute_residual,0.94,15094461809447.488,20.791305665863298,0.001012563705444336,0.6,equicorrelated,True,7200,800
0.1,10,100,47,Empirical_copula,Gaussian,absolute_residual,0.84625,17621215441.24488,24.649544758316058,0.0009906291961669922,0.6,equicorrelated,True,7200,800
0.2,10,100,47,TSCP_R,Gaussian,absolute_residual,0.82625,8596666254.620853,22.818301834393292,0.003001689910888672,0.6,equicorrelated,True,7200,800
0.2,10,100,47,Point_CHR,Gaussian,absolute_residual,0.865,15847504206.825281,25.74051060193331,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,47,Unscaled,Gaussian,absolute_residual,0.82625,1534303455363.4297,16.542118451525834,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,47,Empirical_copula,Gaussian,absolute_residual,0.775,5416067545.640541,21.19282376897841,0.0010080337524414062,0.6,equicorrelated,True,7200,800
0.05,10,100,48,TSCP_R,Gaussian,absolute_residual,0.96875,140059972473.77124,26.87851147201299,0.003007173538208008,0.6,equicorrelated,True,7200,800
0.05,10,100,48,Point_CHR,Gaussian,absolute_residual,0.96625,370424072044.06036,39.06983761769959,0.0009975433349609375,0.6,equicorrelated,True,7200,800
0.05,10,100,48,Unscaled,Gaussian,absolute_residual,0.9075,7219380004560.244,19.313011105551574,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,48,Empirical_copula,Gaussian,absolute_residual,0.93375,76047398990.51419,24.5505006668837,0.000997781753540039,0.6,equicorrelated,True,7200,800
0.1,10,100,48,TSCP_R,Gaussian,absolute_residual,0.89,21270281430.357056,22.1331011921335,0.003996372222900391,0.6,equicorrelated,True,7200,800
0.1,10,100,48,Point_CHR,Gaussian,absolute_residual,0.94125,70872601050.89687,26.824859673488326,0.0010099411010742188,0.6,equicorrelated,True,7200,800
0.1,10,100,48,Unscaled,Gaussian,absolute_residual,0.85125,1683474218326.2273,16.696315663156078,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,48,Empirical_copula,Gaussian,absolute_residual,0.865,16185543104.082024,23.673065170016212,0.0009899139404296875,0.6,equicorrelated,True,7200,800
0.2,10,100,48,TSCP_R,Gaussian,absolute_residual,0.715,2318930854.2788625,17.6735827662843,0.0030355453491210938,0.6,equicorrelated,True,7200,800
0.2,10,100,48,Point_CHR,Gaussian,absolute_residual,0.7925,7214721387.537965,19.313011105495654,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,48,Unscaled,Gaussian,absolute_residual,0.77375,413024826382.4382,14.507668243844691,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,48,Empirical_copula,Gaussian,absolute_residual,0.70375,2068003963.8912327,18.98772142624693,0.001967906951904297,0.6,equicorrelated,True,7200,800
0.05,10,100,49,TSCP_R,Gaussian,absolute_residual,0.92375,50739345300.20091,26.194885049910802,0.004007577896118164,0.6,equicorrelated,True,7200,800
0.05,10,100,49,Point_CHR,Gaussian,absolute_residual,0.9725,200123196700.40854,28.69677552691198,0.0009968280792236328,0.6,equicorrelated,True,7200,800
0.05,10,100,49,Unscaled,Gaussian,absolute_residual,0.96125,53789047587392.805,23.608553872658813,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,49,Empirical_copula,Gaussian,absolute_residual,0.88875,39565138338.49562,25.7993778686191,0.0009996891021728516,0.6,equicorrelated,True,7200,800
0.1,10,100,49,TSCP_R,Gaussian,absolute_residual,0.8975,29373839194.660236,25.357915023645937,0.0030007362365722656,0.6,equicorrelated,True,7200,800
0.1,10,100,49,Point_CHR,Gaussian,absolute_residual,0.92875,54755663622.487686,24.4899979824596,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,49,Unscaled,Gaussian,absolute_residual,0.89375,6083030933852.854,18.98506124516218,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,49,Empirical_copula,Gaussian,absolute_residual,0.84375,13896784189.953093,24.294029617195473,0.0009984970092773438,0.6,equicorrelated,True,7200,800
0.2,10,100,49,TSCP_R,Gaussian,absolute_residual,0.80125,6877923088.287726,21.938188770690942,0.002995014190673828,0.6,equicorrelated,True,7200,800
0.2,10,100,49,Point_CHR,Gaussian,absolute_residual,0.80375,9279698947.384134,20.869530479496582,0.0010008811950683594,0.6,equicorrelated,True,7200,800
0.2,10,100,49,Unscaled,Gaussian,absolute_residual,0.8125,1235324630458.2637,16.187437703400725,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,49,Empirical_copula,Gaussian,absolute_residual,0.78125,6839950562.832142,22.45701075360304,0.001005411148071289,0.6,equicorrelated,True,7200,800
0.05,10,100,50,TSCP_R,Gaussian,absolute_residual,0.95875,106867419631.91241,26.690755336184026,0.003999471664428711,0.6,equicorrelated,True,7200,800
0.05,10,100,50,Point_CHR,Gaussian,absolute_residual,0.96625,232598436826.73593,27.000219167920406,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,50,Unscaled,Gaussian,absolute_residual,0.93,8716497965887.9375,19.6804127874586,0.0010035037994384766,0.6,equicorrelated,True,7200,800
0.05,10,100,50,Empirical_copula,Gaussian,absolute_residual,0.9225,54453479601.28378,24.922299310757495,0.0009980201721191406,0.6,equicorrelated,True,7200,800
0.1,10,100,50,TSCP_R,Gaussian,absolute_residual,0.895,24700683800.889088,23.019463380736894,0.004010677337646484,0.6,equicorrelated,True,7200,800
0.1,10,100,50,Point_CHR,Gaussian,absolute_residual,0.90625,49282784357.23356,27.44942499391024,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,50,Unscaled,Gaussian,absolute_residual,0.91125,4484428183513.0,18.414956925571712,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,50,Empirical_copula,Gaussian,absolute_residual,0.86875,18239931920.143063,23.394338358660843,0.0009944438934326172,0.6,equicorrelated,True,7200,800
0.2,10,100,50,TSCP_R,Gaussian,absolute_residual,0.795,5960586339.754196,20.068837690974348,0.002995014190673828,0.6,equicorrelated,True,7200,800
0.2,10,100,50,Point_CHR,Gaussian,absolute_residual,0.835,11303466303.115793,25.323933776229968,0.0009992122650146484,0.6,equicorrelated,True,7200,800
0.2,10,100,50,Unscaled,Gaussian,absolute_residual,0.855,1411495985680.4268,16.404687613215405,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,50,Empirical_copula,Gaussian,absolute_residual,0.80125,6877592612.296395,19.36697241295338,0.0009980201721191406,0.6,equicorrelated,True,7200,800
0.05,10,100,51,TSCP_R,Gaussian,absolute_residual,0.9625,98753064698.07224,27.00697003705993,0.003010988235473633,0.6,equicorrelated,True,7200,800
0.05,10,100,51,Point_CHR,Gaussian,absolute_residual,0.9825,397541090023.16864,33.690869941322525,0.0009953975677490234,0.6,equicorrelated,True,7200,800
0.05,10,100,51,Unscaled,Gaussian,absolute_residual,0.97,41944802584713.28,23.02861480411554,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,51,Empirical_copula,Gaussian,absolute_residual,0.90375,36906124839.22995,26.502795111453274,0.0009999275207519531,0.6,equicorrelated,True,7200,800
0.1,10,100,51,TSCP_R,Gaussian,absolute_residual,0.92875,45304184975.49167,25.0201429091209,0.00299835205078125,0.6,equicorrelated,True,7200,800
0.1,10,100,51,Point_CHR,Gaussian,absolute_residual,0.96125,304429100911.7178,33.98514302353446,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,51,Unscaled,Gaussian,absolute_residual,0.93875,13785283684041.15,20.603526983624054,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,51,Empirical_copula,Gaussian,absolute_residual,0.90375,36906124839.22995,26.502795111453274,0.000997781753540039,0.6,equicorrelated,True,7200,800
0.2,10,100,51,TSCP_R,Gaussian,absolute_residual,0.8875,20044454365.132797,23.050349043133863,0.0030007362365722656,0.6,equicorrelated,True,7200,800
0.2,10,100,51,Point_CHR,Gaussian,absolute_residual,0.9025,37961890686.24879,24.39321059031838,0.0009949207305908203,0.6,equicorrelated,True,7200,800
0.2,10,100,51,Unscaled,Gaussian,absolute_residual,0.8275,2040129387462.6785,17.02024358440556,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,51,Empirical_copula,Gaussian,absolute_residual,0.8675,15657968202.52289,23.67653101429829,0.0010044574737548828,0.6,equicorrelated,True,7200,800
0.05,10,100,52,TSCP_R,Gaussian,absolute_residual,0.94125,42815705912.99824,25.43832077459168,0.0040018558502197266,0.6,equicorrelated,True,7200,800
0.05,10,100,52,Point_CHR,Gaussian,absolute_residual,0.94625,79139134713.45312,29.41053074913511,0.0010020732879638672,0.6,equicorrelated,True,7200,800
0.05,10,100,52,Unscaled,Gaussian,absolute_residual,0.91875,7410080491879.8955,19.36343012006628,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,52,Empirical_copula,Gaussian,absolute_residual,0.91875,52517417120.221214,26.85610380864493,0.0009999275207519531,0.6,equicorrelated,True,7200,800
0.1,10,100,52,TSCP_R,Gaussian,absolute_residual,0.8925,19531009918.14977,23.505513980562547,0.003997802734375,0.6,equicorrelated,True,7200,800
0.1,10,100,52,Point_CHR,Gaussian,absolute_residual,0.88125,23396419393.645382,24.383539421364414,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,52,Unscaled,Gaussian,absolute_residual,0.875,3385535298613.1953,17.904522146500245,0.0010013580322265625,0.6,equicorrelated,True,7200,800
0.1,10,100,52,Empirical_copula,Gaussian,absolute_residual,0.85375,11074787608.178974,22.758119931988574,0.0010008811950683594,0.6,equicorrelated,True,7200,800
0.2,10,100,52,TSCP_R,Gaussian,absolute_residual,0.82,6232114205.833078,20.99941733178829,0.0029985904693603516,0.6,equicorrelated,True,7200,800
0.2,10,100,52,Point_CHR,Gaussian,absolute_residual,0.7725,5863179341.648786,21.77529569886942,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,52,Unscaled,Gaussian,absolute_residual,0.80875,964425994115.1342,15.79162748634432,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,52,Empirical_copula,Gaussian,absolute_residual,0.8125,6233725220.78925,19.580734164541642,0.0020012855529785156,0.6,equicorrelated,True,7200,800
0.05,10,100,53,TSCP_R,Gaussian,absolute_residual,0.96375,92876561904.6277,25.57516393724781,0.0039980411529541016,0.6,equicorrelated,True,7200,800
0.05,10,100,53,Point_CHR,Gaussian,absolute_residual,0.9525,89139614109.55612,27.785087920129506,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,53,Unscaled,Gaussian,absolute_residual,0.92625,6401766431581.8,19.08226762664037,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,53,Empirical_copula,Gaussian,absolute_residual,0.89125,30524896304.812218,23.31137463522044,0.0010066032409667969,0.6,equicorrelated,True,7200,800
0.1,10,100,53,TSCP_R,Gaussian,absolute_residual,0.855,11927661214.149607,21.052931565396364,0.0030052661895751953,0.6,equicorrelated,True,7200,800
0.1,10,100,53,Point_CHR,Gaussian,absolute_residual,0.83625,15980127224.921375,21.141199015486034,0.0009965896606445312,0.6,equicorrelated,True,7200,800
0.1,10,100,53,Unscaled,Gaussian,absolute_residual,0.81375,1234430987156.0554,16.18626631037693,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,53,Empirical_copula,Gaussian,absolute_residual,0.8375,10352531409.49284,20.456399261955205,0.0009996891021728516,0.6,equicorrelated,True,7200,800
0.2,10,100,53,TSCP_R,Gaussian,absolute_residual,0.75,3333990558.8024735,18.533057441896915,0.002992868423461914,0.6,equicorrelated,True,7200,800
0.2,10,100,53,Point_CHR,Gaussian,absolute_residual,0.7425,4822031254.403567,19.082267626577202,0.0010135173797607422,0.6,equicorrelated,True,7200,800
0.2,10,100,53,Unscaled,Gaussian,absolute_residual,0.71375,346599047788.3432,14.255509259399288,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,53,Empirical_copula,Gaussian,absolute_residual,0.71375,2481783456.6015553,19.969247151942206,0.0009860992431640625,0.6,equicorrelated,True,7200,800
0.05,10,100,54,TSCP_R,Gaussian,absolute_residual,0.975,191411527628.72913,29.468331067791222,0.0050013065338134766,0.6,equicorrelated,True,7200,800
0.05,10,100,54,Point_CHR,Gaussian,absolute_residual,0.98,385845443642.1828,35.50785191521289,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,54,Unscaled,Gaussian,absolute_residual,0.97375,58423678548661.164,23.804490463531714,0.0009968280792236328,0.6,equicorrelated,True,7200,800
0.05,10,100,54,Empirical_copula,Gaussian,absolute_residual,0.93875,102875425569.96277,28.036128826568145,0.0010187625885009766,0.6,equicorrelated,True,7200,800
0.1,10,100,54,TSCP_R,Gaussian,absolute_residual,0.9425,60533023898.52404,26.408040777443194,0.002989053726196289,0.6,equicorrelated,True,7200,800
0.1,10,100,54,Point_CHR,Gaussian,absolute_residual,0.9475,90769885933.66676,31.249939824436254,0.0009927749633789062,0.6,equicorrelated,True,7200,800
0.1,10,100,54,Unscaled,Gaussian,absolute_residual,0.95375,28178010000397.395,22.130490100458648,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,54,Empirical_copula,Gaussian,absolute_residual,0.90875,39267171521.500854,25.93040540772271,0.0010001659393310547,0.6,equicorrelated,True,7200,800
0.2,10,100,54,TSCP_R,Gaussian,absolute_residual,0.8975,24189302259.811855,24.13871733691183,0.0030083656311035156,0.6,equicorrelated,True,7200,800
0.2,10,100,54,Point_CHR,Gaussian,absolute_residual,0.84875,23922491706.20078,27.97975769887897,0.0009918212890625,0.6,equicorrelated,True,7200,800
0.2,10,100,54,Unscaled,Gaussian,absolute_residual,0.89375,3454087121518.6206,17.94044985544217,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,54,Empirical_copula,Gaussian,absolute_residual,0.86875,14247698120.555676,23.80449046353098,0.0010061264038085938,0.6,equicorrelated,True,7200,800
0.05,10,100,55,TSCP_R,Gaussian,absolute_residual,0.975,280243547646.8421,29.375451758380787,0.0039844512939453125,0.6,equicorrelated,True,7200,800
0.05,10,100,55,Point_CHR,Gaussian,absolute_residual,0.97875,307068826441.4518,33.39381515194401,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,55,Unscaled,Gaussian,absolute_residual,0.9525,30422868804816.586,22.300778105594226,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,55,Empirical_copula,Gaussian,absolute_residual,0.93875,99950181432.28165,29.27287117644942,0.0020072460174560547,0.6,equicorrelated,True,7200,800
0.1,10,100,55,TSCP_R,Gaussian,absolute_residual,0.945,70165466958.27087,25.482771521269427,0.004009246826171875,0.6,equicorrelated,True,7200,800
0.1,10,100,55,Point_CHR,Gaussian,absolute_residual,0.9375,79729207413.1191,28.128298337999233,0.000993967056274414,0.6,equicorrelated,True,7200,800
0.1,10,100,55,Unscaled,Gaussian,absolute_residual,0.9075,7846083011271.18,19.474453979615088,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,55,Empirical_copula,Gaussian,absolute_residual,0.905,45289034803.07211,24.757086838224915,0.0019965171813964844,0.6,equicorrelated,True,7200,800
0.2,10,100,55,TSCP_R,Gaussian,absolute_residual,0.78625,5862597401.085334,19.88250018339803,0.003994941711425781,0.6,equicorrelated,True,7200,800
0.2,10,100,55,Point_CHR,Gaussian,absolute_residual,0.845,18397553760.08905,21.686000189997806,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,55,Unscaled,Gaussian,absolute_residual,0.80625,1316679215563.044,16.291009540167327,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,55,Empirical_copula,Gaussian,absolute_residual,0.77875,5954158653.303871,20.944121501014003,0.0009999275207519531,0.6,equicorrelated,True,7200,800
0.05,10,100,56,TSCP_R,Gaussian,absolute_residual,0.9875,389217032885.3,33.76123612470754,0.004006147384643555,0.6,equicorrelated,True,7200,800
0.05,10,100,56,Point_CHR,Gaussian,absolute_residual,0.9325,62468765348.630356,25.638997138005383,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,56,Unscaled,Gaussian,absolute_residual,0.98125,48018074657245.6,23.342129505077978,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,56,Empirical_copula,Gaussian,absolute_residual,0.945,171825282265.252,36.894851983734895,0.001993417739868164,0.6,equicorrelated,True,7200,800
0.1,10,100,56,TSCP_R,Gaussian,absolute_residual,0.93625,55798259877.54505,27.684737066475204,0.0030031204223632812,0.6,equicorrelated,True,7200,800
0.1,10,100,56,Point_CHR,Gaussian,absolute_residual,0.8025,7182970966.704206,23.34212950499475,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,56,Unscaled,Gaussian,absolute_residual,0.9575,15488090059915.158,20.84489858502172,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,56,Empirical_copula,Gaussian,absolute_residual,0.92125,46170174927.5897,24.40131001028534,0.0009982585906982422,0.6,equicorrelated,True,7200,800
0.2,10,100,56,TSCP_R,Gaussian,absolute_residual,0.8425,9714490713.009151,23.129811078617223,0.002004861831665039,0.6,equicorrelated,True,7200,800
0.2,10,100,56,Point_CHR,Gaussian,absolute_residual,0.7225,3253090903.74494,20.09559903826625,0.0009965896606445312,0.6,equicorrelated,True,7200,800
0.2,10,100,56,Unscaled,Gaussian,absolute_residual,0.83625,1370399970784.111,16.356287438965705,0.0,0.6,equicorrelated,True,7200,800
