alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,redraw_train_test,n_train,n_test,noise_ratio
0.1,10,100,50,TSCP_R,Gaussian,absolute_residual,0.9075,17133.45691215486,2.986135728206692,0.0030012130737304688,True,7200,800,1
0.1,10,100,50,Point_CHR,Gaussian,absolute_residual,0.9225,29862.19011125484,3.4523557001791234,0.0009968280792236328,True,7200,800,1
0.1,10,100,50,Unscaled,Gaussian,absolute_residual,0.88875,10274.800121237511,2.51870519665328,0.0,True,7200,800,1
0.1,10,100,50,Empirical_copula,Gaussian,absolute_residual,0.86,8587.075969383766,2.768341287984022,0.0009992122650146484,True,7200,800,1
0.1,10,100,51,TSCP_R,Gaussian,absolute_residual,0.8775,14274.471275058488,2.9160912206923246,0.003999233245849609,True,7200,800,1
0.1,10,100,51,Point_CHR,Gaussian,absolute_residual,0.8825,17154.958117360053,3.1831164027835834,0.0010073184967041016,True,7200,800,1
0.1,10,100,51,Unscaled,Gaussian,absolute_residual,0.87125,12525.965282292207,2.5691006580000963,0.0,True,7200,800,1
0.1,10,100,51,Empirical_copula,Gaussian,absolute_residual,0.79,6318.378143436066,2.844931380378023,0.0009992122650146484,True,7200,800,1
0.1,10,100,52,TSCP_R,Gaussian,absolute_residual,0.90125,16779.44836454691,3.2455182462690653,0.0030052661895751953,True,7200,800,1
0.1,10,100,52,Point_CHR,Gaussian,absolute_residual,0.92,26690.79438722868,3.5328184534651133,0.0010004043579101562,True,7200,800,1
0.1,10,100,52,Unscaled,Gaussian,absolute_residual,0.92,19037.04465499911,2.6789212848960373,0.0,True,7200,800,1
0.1,10,100,52,Empirical_copula,Gaussian,absolute_residual,0.8275,9457.931740195088,3.4729801017576083,0.000993490219116211,True,7200,800,1
0.1,10,100,53,TSCP_R,Gaussian,absolute_residual,0.92125,24486.237533778276,3.065293410093411,0.0040090084075927734,True,7200,800,1
0.1,10,100,53,Point_CHR,Gaussian,absolute_residual,0.9175,28140.41926778909,3.4781657701752424,0.0,True,7200,800,1
0.1,10,100,53,Unscaled,Gaussian,absolute_residual,0.95375,36406.231396509495,2.858364257050336,0.0,True,7200,800,1
0.1,10,100,53,Empirical_copula,Gaussian,absolute_residual,0.80375,7712.292479901976,3.0352373940259563,0.0009996891021728516,True,7200,800,1
0.1,10,100,54,TSCP_R,Gaussian,absolute_residual,0.9225,21995.686828262504,3.3477640087675544,0.0030069351196289062,True,7200,800,1
0.1,10,100,54,Point_CHR,Gaussian,absolute_residual,0.90375,24100.968084287815,3.326866804452923,0.0010001659393310547,True,7200,800,1
0.1,10,100,54,Unscaled,Gaussian,absolute_residual,0.92875,16040.655536658845,2.6334326227753113,0.0,True,7200,800,1
0.1,10,100,54,Empirical_copula,Gaussian,absolute_residual,0.83125,8716.190421613719,3.670727222249077,0.000993490219116211,True,7200,800,1
0.1,10,100,55,TSCP_R,Gaussian,absolute_residual,0.92875,22614.87077137713,2.9185144808456607,0.004006385803222656,True,7200,800,1
0.1,10,100,55,Point_CHR,Gaussian,absolute_residual,0.9175,30636.047749467052,3.589639450898156,0.0,True,7200,800,1
0.1,10,100,55,Unscaled,Gaussian,absolute_residual,0.92,19385.389724076973,2.6837833463937577,0.0,True,7200,800,1
0.1,10,100,55,Empirical_copula,Gaussian,absolute_residual,0.84625,7879.357056280966,2.8604809725661564,0.0019998550415039062,True,7200,800,1
0.1,10,100,56,TSCP_R,Gaussian,absolute_residual,0.935,23268.138617566885,3.0377089313405174,0.0040090084075927734,True,7200,800,1
0.1,10,100,56,Point_CHR,Gaussian,absolute_residual,0.9625,61726.11922747886,3.770131267066367,0.0,True,7200,800,1
0.1,10,100,56,Unscaled,Gaussian,absolute_residual,0.94,18444.854933116923,2.6704688987871323,0.0,True,7200,800,1
0.1,10,100,56,Empirical_copula,Gaussian,absolute_residual,0.795,7329.149294191351,3.088592612592681,0.0009963512420654297,True,7200,800,1
0.1,10,100,57,TSCP_R,Gaussian,absolute_residual,0.8625,9120.693387053941,2.8517335343983072,0.004001617431640625,True,7200,800,1
0.1,10,100,57,Point_CHR,Gaussian,absolute_residual,0.87875,12284.100027847175,2.9673531765127237,0.0,True,7200,800,1
0.1,10,100,57,Unscaled,Gaussian,absolute_residual,0.89625,11055.221462292495,2.5372119294569937,0.0,True,7200,800,1
0.1,10,100,57,Empirical_copula,Gaussian,absolute_residual,0.7975,6146.276428294055,3.1185356087102285,0.0009975433349609375,True,7200,800,1
0.1,10,100,58,TSCP_R,Gaussian,absolute_residual,0.9225,17542.927368267305,3.110573969204977,0.004003047943115234,True,7200,800,1
0.1,10,100,58,Point_CHR,Gaussian,absolute_residual,0.89,16275.344351143478,3.151566326896865,0.0,True,7200,800,1
0.1,10,100,58,Unscaled,Gaussian,absolute_residual,0.9075,12663.810434759354,2.5719139857508564,0.0,True,7200,800,1
0.1,10,100,58,Empirical_copula,Gaussian,absolute_residual,0.82125,6776.198453533584,3.018665463740639,0.0010001659393310547,True,7200,800,1
0.1,10,100,59,TSCP_R,Gaussian,absolute_residual,0.83625,7626.96525838373,2.8847623334630024,0.0040018558502197266,True,7200,800,1
0.1,10,100,59,Point_CHR,Gaussian,absolute_residual,0.86125,10169.267806963515,3.062064221443417,0.0009984970092773438,True,7200,800,1
0.1,10,100,59,Unscaled,Gaussian,absolute_residual,0.88375,9419.85965782366,2.496918937749691,0.0,True,7200,800,1
0.1,10,100,59,Empirical_copula,Gaussian,absolute_residual,0.7675,3957.5535073701494,2.6963803263740953,0.0010068416595458984,True,7200,800,1
0.1,10,100,60,TSCP_R,Gaussian,absolute_residual,0.89,14117.293097433081,2.801627985459552,0.0030031204223632812,True,7200,800,1
0.1,10,100,60,Point_CHR,Gaussian,absolute_residual,0.9025,23094.273674737222,3.3557072008335647,0.0010001659393310547,True,7200,800,1
0.1,10,100,60,Unscaled,Gaussian,absolute_residual,0.8975,13957.67935783643,2.5970560440152517,0.0,True,7200,800,1
0.1,10,100,60,Empirical_copula,Gaussian,absolute_residual,0.7775,5800.570019495668,2.858320059365717,0.0009999275207519531,True,7200,800,1
0.1,10,100,61,TSCP_R,Gaussian,absolute_residual,0.89875,18199.279085703787,2.9262801989842457,0.003993511199951172,True,7200,800,1
0.1,10,100,61,Point_CHR,Gaussian,absolute_residual,0.89125,15144.078568280698,2.9965544184472774,0.0,True,7200,800,1
0.1,10,100,61,Unscaled,Gaussian,absolute_residual,0.92625,18579.503749914053,2.672411986405766,0.0,True,7200,800,1
0.1,10,100,61,Empirical_copula,Gaussian,absolute_residual,0.78,5876.415906782336,2.963681194241092,0.0009980201721191406,True,7200,800,1
0.1,10,100,62,TSCP_R,Gaussian,absolute_residual,0.92875,20022.595792983746,3.0374763822523083,0.0040056705474853516,True,7200,800,1
0.1,10,100,62,Point_CHR,Gaussian,absolute_residual,0.8925,14054.702378295538,3.165459131959219,0.0,True,7200,800,1
0.1,10,100,62,Unscaled,Gaussian,absolute_residual,0.8975,11265.52653558739,2.5419976778697246,0.0,True,7200,800,1
0.1,10,100,62,Empirical_copula,Gaussian,absolute_residual,0.82875,6105.784755751078,2.796513938231552,0.000997781753540039,True,7200,800,1
0.1,10,100,63,TSCP_R,Gaussian,absolute_residual,0.8825,11111.826665010061,2.8436398494456685,0.003000020980834961,True,7200,800,1
0.1,10,100,63,Point_CHR,Gaussian,absolute_residual,0.8925,14075.815390566419,2.9277402510247477,0.0,True,7200,800,1
0.1,10,100,63,Unscaled,Gaussian,absolute_residual,0.89125,10319.471250895907,2.5197981024403155,0.0,True,7200,800,1
0.1,10,100,63,Empirical_copula,Gaussian,absolute_residual,0.84875,8124.538190677015,2.899275719828342,0.0009984970092773438,True,7200,800,1
0.1,10,100,64,TSCP_R,Gaussian,absolute_residual,0.91125,14957.495199369121,3.0080809319893502,0.0030052661895751953,True,7200,800,1
0.1,10,100,64,Point_CHR,Gaussian,absolute_residual,0.86875,10731.113442844813,3.1710750120065825,0.0,True,7200,800,1
0.1,10,100,64,Unscaled,Gaussian,absolute_residual,0.8475,6114.765528881181,2.391321567850556,0.0,True,7200,800,1
0.1,10,100,64,Empirical_copula,Gaussian,absolute_residual,0.8225,6356.555134190269,3.1055252899634667,0.0010614395141601562,True,7200,800,1
0.1,10,100,65,TSCP_R,Gaussian,absolute_residual,0.93875,27027.180919631282,3.035859006627912,0.004000186920166016,True,7200,800,1
0.1,10,100,65,Point_CHR,Gaussian,absolute_residual,0.995,472566.09659211617,3.9892103404987904,0.0010046958923339844,True,7200,800,1
0.1,10,100,65,Unscaled,Gaussian,absolute_residual,0.90875,15605.827876289093,2.626205347174246,0.0,True,7200,800,1
0.1,10,100,65,Empirical_copula,Gaussian,absolute_residual,0.83,6070.386327695449,2.988964861979772,0.0009918212890625,True,7200,800,1
0.1,10,100,66,TSCP_R,Gaussian,absolute_residual,0.8875,10858.998226877678,2.731900916222956,0.0030059814453125,True,7200,800,1
0.1,10,100,66,Point_CHR,Gaussian,absolute_residual,0.93625,26201.80739871441,3.1455892617437287,0.0,True,7200,800,1
0.1,10,100,66,Unscaled,Gaussian,absolute_residual,0.86,8202.338444623287,2.462599395432902,0.0,True,7200,800,1
0.1,10,100,66,Empirical_copula,Gaussian,absolute_residual,0.7825,4960.2208080374585,2.881775001508948,0.0009999275207519531,True,7200,800,1
0.1,10,100,67,TSCP_R,Gaussian,absolute_residual,0.91,18421.90343677736,2.957679523132862,0.002990245819091797,True,7200,800,1
0.1,10,100,67,Point_CHR,Gaussian,absolute_residual,0.91125,17771.7056815978,3.031067118991527,0.0010004043579101562,True,7200,800,1
0.1,10,100,67,Unscaled,Gaussian,absolute_residual,0.92,16024.259126721776,2.6331633151088845,0.0,True,7200,800,1
0.1,10,100,67,Empirical_copula,Gaussian,absolute_residual,0.81375,7684.358718320994,3.19686196512302,0.0009987354278564453,True,7200,800,1
0.1,10,100,68,TSCP_R,Gaussian,absolute_residual,0.925,18393.759823657012,2.9350440439559633,0.003998994827270508,True,7200,800,1
0.1,10,100,68,Point_CHR,Gaussian,absolute_residual,0.90875,19641.3121365321,3.266060821255441,0.0,True,7200,800,1
0.1,10,100,68,Unscaled,Gaussian,absolute_residual,0.91375,13958.124927180894,2.597064334447398,0.0,True,7200,800,1
0.1,10,100,68,Empirical_copula,Gaussian,absolute_residual,0.83125,6387.594998606153,2.8279795299167123,0.0010037422180175781,True,7200,800,1
0.1,10,100,69,TSCP_R,Gaussian,absolute_residual,0.91625,18236.16085369813,2.9169500464511846,0.004002094268798828,True,7200,800,1
0.1,10,100,69,Point_CHR,Gaussian,absolute_residual,0.935,36364.70553623099,3.2883011965576356,0.0,True,7200,800,1
0.1,10,100,69,Unscaled,Gaussian,absolute_residual,0.9,13642.707895048581,2.591135103942784,0.0009999275207519531,True,7200,800,1
0.1,10,100,69,Empirical_copula,Gaussian,absolute_residual,0.82125,6739.718060643899,3.2197258397376225,0.00099945068359375,True,7200,800,1
0.1,10,100,70,TSCP_R,Gaussian,absolute_residual,0.9325,23908.413542812163,3.036923626539738,0.004008769989013672,True,7200,800,1
0.1,10,100,70,Point_CHR,Gaussian,absolute_residual,0.92,45704.21854942094,3.667917320933708,0.0,True,7200,800,1
0.1,10,100,70,Unscaled,Gaussian,absolute_residual,0.9075,14739.736475161664,2.6112531200501583,0.0,True,7200,800,1
0.1,10,100,70,Empirical_copula,Gaussian,absolute_residual,0.81125,7725.020580187503,3.181996388211056,0.0019974708557128906,True,7200,800,1
0.1,10,100,71,TSCP_R,Gaussian,absolute_residual,0.89375,15157.249172862485,2.9845216591678363,0.004004716873168945,True,7200,800,1
0.1,10,100,71,Point_CHR,Gaussian,absolute_residual,0.88,20645.82432931752,3.2591601801930197,0.0,True,7200,800,1
0.1,10,100,71,Unscaled,Gaussian,absolute_residual,0.9225,21382.207125571364,2.7102244145061647,0.0,True,7200,800,1
0.1,10,100,71,Empirical_copula,Gaussian,absolute_residual,0.82375,9041.48485336946,3.0703627649637992,0.00099945068359375,True,7200,800,1
0.1,10,100,72,TSCP_R,Gaussian,absolute_residual,0.9475,37260.64818745525,3.0979759755058924,0.0040090084075927734,True,7200,800,1
0.1,10,100,72,Point_CHR,Gaussian,absolute_residual,0.875,14289.049201252124,3.010197652795089,0.0,True,7200,800,1
0.1,10,100,72,Unscaled,Gaussian,absolute_residual,0.92875,26519.61485895067,2.7692152924820634,0.0009989738464355469,True,7200,800,1
0.1,10,100,72,Empirical_copula,Gaussian,absolute_residual,0.86375,12092.911568719852,3.1160201472457345,0.000993967056274414,True,7200,800,1
0.1,10,100,73,TSCP_R,Gaussian,absolute_residual,0.85375,9501.85749062708,2.7604310372909753,0.004002094268798828,True,7200,800,1
0.1,10,100,73,Point_CHR,Gaussian,absolute_residual,0.84625,12275.953932145589,3.062323715978695,0.0,True,7200,800,1
0.1,10,100,73,Unscaled,Gaussian,absolute_residual,0.87,8929.30783477817,2.4836007340721094,0.0,True,7200,800,1
0.1,10,100,73,Empirical_copula,Gaussian,absolute_residual,0.77125,4337.980143837692,2.5633106960401086,0.0009989738464355469,True,7200,800,1
0.1,10,100,74,TSCP_R,Gaussian,absolute_residual,0.91625,17408.52744292229,2.963858950148278,0.0040051937103271484,True,7200,800,1
0.1,10,100,74,Point_CHR,Gaussian,absolute_residual,0.95,63695.037668375866,3.64613107303114,0.0,True,7200,800,1
0.1,10,100,74,Unscaled,Gaussian,absolute_residual,0.89,10722.748079694671,2.5294762746639448,0.0,True,7200,800,1
0.1,10,100,74,Empirical_copula,Gaussian,absolute_residual,0.83625,6991.112871220629,3.3287295953971405,0.002003908157348633,True,7200,800,1
0.1,10,100,75,TSCP_R,Gaussian,absolute_residual,0.915,17893.020413617094,2.871591994504258,0.002999544143676758,True,7200,800,1
0.1,10,100,75,Point_CHR,Gaussian,absolute_residual,0.88875,13510.973278348725,2.9113520949344394,0.000995635986328125,True,7200,800,1
0.1,10,100,75,Unscaled,Gaussian,absolute_residual,0.90375,14343.125563926385,2.6041403094254716,0.0,True,7200,800,1
0.1,10,100,75,Empirical_copula,Gaussian,absolute_residual,0.86625,8735.831352558514,2.9069484649911637,0.00099945068359375,True,7200,800,1
0.1,10,100,76,TSCP_R,Gaussian,absolute_residual,0.91,16780.48454495975,3.0229238110670362,0.003881216049194336,True,7200,800,1
0.1,10,100,76,Point_CHR,Gaussian,absolute_residual,0.9175,23781.492006310295,3.178114155128485,0.0,True,7200,800,1
0.1,10,100,76,Unscaled,Gaussian,absolute_residual,0.91125,17020.22290175682,2.649088847785112,0.0,True,7200,800,1
0.1,10,100,76,Empirical_copula,Gaussian,absolute_residual,0.85125,8822.925783466982,2.8391031686507002,0.0009996891021728516,True,7200,800,1
0.1,10,100,77,TSCP_R,Gaussian,absolute_residual,0.915,17986.75633889667,3.066262073290663,0.004013776779174805,True,7200,800,1
0.1,10,100,77,Point_CHR,Gaussian,absolute_residual,0.9325,25994.074595324662,3.399953119510247,0.0,True,7200,800,1
0.1,10,100,77,Unscaled,Gaussian,absolute_residual,0.9225,16876.15444927519,2.646837927235541,0.0,True,7200,800,1
0.1,10,100,77,Empirical_copula,Gaussian,absolute_residual,0.87,9830.683795587986,2.9712741999143404,0.001996755599975586,True,7200,800,1
0.1,10,100,78,TSCP_R,Gaussian,absolute_residual,0.88625,11963.576592840236,3.054879076000967,0.0030050277709960938,True,7200,800,1
0.1,10,100,78,Point_CHR,Gaussian,absolute_residual,0.88625,12542.96727869976,2.869984813733329,0.0,True,7200,800,1
0.1,10,100,78,Unscaled,Gaussian,absolute_residual,0.91875,14777.788129661756,2.6119264513545266,0.0,True,7200,800,1
0.1,10,100,78,Empirical_copula,Gaussian,absolute_residual,0.8325,5932.438375232218,2.8363304275782153,0.0010001659393310547,True,7200,800,1
0.1,10,100,79,TSCP_R,Gaussian,absolute_residual,0.9025,18623.005036549035,3.0327581679654156,0.0029931068420410156,True,7200,800,1
0.1,10,100,79,Point_CHR,Gaussian,absolute_residual,0.94375,36023.19651481763,3.2746768467050678,0.0,True,7200,800,1
0.1,10,100,79,Unscaled,Gaussian,absolute_residual,0.88625,11982.26700433918,2.5577252995217945,0.0,True,7200,800,1
0.1,10,100,79,Empirical_copula,Gaussian,absolute_residual,0.84375,8420.446135749195,2.8871474961511367,0.0010099411010742188,True,7200,800,1
0.1,10,100,80,TSCP_R,Gaussian,absolute_residual,0.90125,14164.24478664769,2.9217598643999474,0.003004789352416992,True,7200,800,1
0.1,10,100,80,Point_CHR,Gaussian,absolute_residual,0.935,52939.1075719442,3.6990757570315393,0.0,True,7200,800,1
0.1,10,100,80,Unscaled,Gaussian,absolute_residual,0.91125,13743.74497045947,2.593047717547626,0.0,True,7200,800,1
0.1,10,100,80,Empirical_copula,Gaussian,absolute_residual,0.84625,6512.621569310851,2.7797246679697203,0.001003265380859375,True,7200,800,1
0.1,10,100,81,TSCP_R,Gaussian,absolute_residual,0.85875,10396.539615953045,2.861520007853869,0.002996206283569336,True,7200,800,1
0.1,10,100,81,Point_CHR,Gaussian,absolute_residual,0.8575,16424.094730668083,3.1790066203521574,0.0010135173797607422,True,7200,800,1
0.1,10,100,81,Unscaled,Gaussian,absolute_residual,0.8625,9407.006601851239,2.496578032869146,0.0,True,7200,800,1
0.1,10,100,81,Empirical_copula,Gaussian,absolute_residual,0.76625,4578.353824034982,2.86206659426934,0.0009860992431640625,True,7200,800,1
0.1,10,100,82,TSCP_R,Gaussian,absolute_residual,0.9175,19099.101553587356,3.110061258009663,0.0040013790130615234,True,7200,800,1
0.1,10,100,82,Point_CHR,Gaussian,absolute_residual,0.895,20132.837570027834,3.270177863713614,0.0,True,7200,800,1
0.1,10,100,82,Unscaled,Gaussian,absolute_residual,0.93625,24253.617190651014,2.744591107293343,0.0,True,7200,800,1
0.1,10,100,82,Empirical_copula,Gaussian,absolute_residual,0.79375,5742.562053175197,2.8506434243322323,0.0010001659393310547,True,7200,800,1
0.1,10,100,83,TSCP_R,Gaussian,absolute_residual,0.9225,18614.59131988247,3.056765602190519,0.004000663757324219,True,7200,800,1
0.1,10,100,83,Point_CHR,Gaussian,absolute_residual,0.9425,29376.35697051092,3.318521902736375,0.0,True,7200,800,1
0.1,10,100,83,Unscaled,Gaussian,absolute_residual,0.915,12173.771920270394,2.561784042531548,0.0,True,7200,800,1
0.1,10,100,83,Empirical_copula,Gaussian,absolute_residual,0.83375,7470.303625361698,2.99250418595342,0.0009992122650146484,True,7200,800,1
0.1,10,100,84,TSCP_R,Gaussian,absolute_residual,0.93125,27107.154272513282,3.0213081277062623,0.00400090217590332,True,7200,800,1
0.1,10,100,84,Point_CHR,Gaussian,absolute_residual,0.92875,33803.322555331804,3.4656685577925597,0.0010013580322265625,True,7200,800,1
0.1,10,100,84,Unscaled,Gaussian,absolute_residual,0.89625,13596.539856288113,2.5902569044563823,0.0,True,7200,800,1
0.1,10,100,84,Empirical_copula,Gaussian,absolute_residual,0.84625,8519.419231380361,3.0622574146547095,0.0010058879852294922,True,7200,800,1
0.1,10,100,85,TSCP_R,Gaussian,absolute_residual,0.8825,14537.892912487036,2.8266662005891448,0.004000186920166016,True,7200,800,1
0.1,10,100,85,Point_CHR,Gaussian,absolute_residual,0.8675,10973.004387454219,2.8337795798273313,0.000997781753540039,True,7200,800,1
0.1,10,100,85,Unscaled,Gaussian,absolute_residual,0.84375,8286.857729880237,2.4651252394506673,0.0,True,7200,800,1
0.1,10,100,85,Empirical_copula,Gaussian,absolute_residual,0.79125,4795.062380789769,2.542088058869732,0.0010025501251220703,True,7200,800,1
0.1,10,100,86,TSCP_R,Gaussian,absolute_residual,0.88,10303.989667195212,2.7773463475636273,0.004001617431640625,True,7200,800,1
0.1,10,100,86,Point_CHR,Gaussian,absolute_residual,0.845,9669.57089895871,3.012694806326423,0.0,True,7200,800,1
0.1,10,100,86,Unscaled,Gaussian,absolute_residual,0.88875,10160.15614420031,2.5158806692408167,0.0,True,7200,800,1
0.1,10,100,86,Empirical_copula,Gaussian,absolute_residual,0.845,6668.2536683714725,2.5495670899076863,0.0009982585906982422,True,7200,800,1
0.1,10,100,87,TSCP_R,Gaussian,absolute_residual,0.93125,17301.51205205355,2.986794360498699,0.004008293151855469,True,7200,800,1
0.1,10,100,87,Point_CHR,Gaussian,absolute_residual,0.9525,31499.850351776586,3.0379571535162,0.0,True,7200,800,1
0.1,10,100,87,Unscaled,Gaussian,absolute_residual,0.92375,14575.336295582443,2.608325927457309,0.0,True,7200,800,1
0.1,10,100,87,Empirical_copula,Gaussian,absolute_residual,0.80875,4929.526114590257,2.696163202595425,0.0021135807037353516,True,7200,800,1
0.1,10,100,88,TSCP_R,Gaussian,absolute_residual,0.87125,8495.717538935436,2.778233053467208,0.0040018558502197266,True,7200,800,1
0.1,10,100,88,Point_CHR,Gaussian,absolute_residual,0.8525,7001.639439929326,2.8736601344265593,0.0010085105895996094,True,7200,800,1
0.1,10,100,88,Unscaled,Gaussian,absolute_residual,0.86125,7012.629309879698,2.424309639113234,0.0,True,7200,800,1
