dataset,trial,n_cal,n_test,n_dim,coordinate,target,branch,binary_candidates,backward_candidates
scm20d,23,448,1794,16,6,MTLp6A,binary,9,0
scm20d,23,448,1794,16,7,MTLp7A,binary,9,0
scm20d,23,448,1794,16,8,MTLp8A,binary,8,0
scm20d,23,448,1794,16,9,MTLp9A,binary,9,0
scm20d,23,448,1794,16,10,MTLp10A,binary,9,0
scm20d,23,448,1794,16,11,MTLp11A,binary,9,0
scm20d,23,448,1794,16,12,MTLp12A,binary,9,0
scm20d,23,448,1794,16,13,MTLp13A,binary,8,0
scm20d,23,448,1794,16,14,MTLp14A,binary,9,0
scm20d,23,448,1794,16,15,MTLp15A,binary,8,0
scm20d,23,448,1794,16,16,MTLp16A,binary,8,0
scm20d,24,448,1794,16,1,LBL,binary,8,0
scm20d,24,448,1794,16,2,MTLp2A,binary,8,0
scm20d,24,448,1794,16,3,MTLp3A,binary,9,0
scm20d,24,448,1794,16,4,MTLp4A,binary,8,0
scm20d,24,448,1794,16,5,MTLp5A,binary,9,0
scm20d,24,448,1794,16,6,MTLp6A,binary,8,0
scm20d,24,448,1794,16,7,MTLp7A,binary,8,0
scm20d,24,448,1794,16,8,MTLp8A,binary,9,0
scm20d,24,448,1794,16,9,MTLp9A,binary,9,0
scm20d,24,448,1794,16,10,MTLp10A,binary,8,0
scm20d,24,448,1794,16,11,MTLp11A,binary,8,0
scm20d,24,448,1794,16,12,MTLp12A,binary,9,0
scm20d,24,448,1794,16,13,MTLp13A,binary,8,0
scm20d,24,448,1794,16,14,MTLp14A,binary,9,0
scm20d,24,448,1794,16,15,MTLp15A,binary,8,0
scm20d,24,448,1794,16,16,MTLp16A,binary,9,0
scm20d,25,448,1794,16,1,LBL,binary,8,0
scm20d,25,448,1794,16,2,MTLp2A,binary,9,0
scm20d,25,448,1794,16,3,MTLp3A,binary,8,0
scm20d,25,448,1794,16,4,MTLp4A,binary,9,0
scm20d,25,448,1794,16,5,MTLp5A,binary,8,0
scm20d,25,448,1794,16,6,MTLp6A,binary,9,0
scm20d,25,448,1794,16,7,MTLp7A,binary,9,0
scm20d,25,448,1794,16,8,MTLp8A,binary,8,0
scm20d,25,448,1794,16,9,MTLp9A,binary,9,0
scm20d,25,448,1794,16,10,MTLp10A,binary,8,0
scm20d,25,448,1794,16,11,MTLp11A,binary,8,0
scm20d,25,448,1794,16,12,MTLp12A,binary,9,0
scm20d,25,448,1794,16,13,MTLp13A,binary,8,0
scm20d,25,448,1794,16,14,MTLp14A,binary,8,0
scm20d,25,448,1794,16,15,MTLp15A,binary,9,0
scm20d,25,448,1794,16,16,MTLp16A,binary,8,0
scm20d,26,448,1794,16,1,LBL,binary,9,0
scm20d,26,448,1794,16,2,MTLp2A,binary,8,0
scm20d,26,448,1794,16,3,MTLp3A,binary,8,0
scm20d,26,448,1794,16,4,MTLp4A,binary,9,0
scm20d,26,448,1794,16,5,MTLp5A,binary,8,0
scm20d,26,448,1794,16,6,MTLp6A,binary,8,0
scm20d,26,448,1794,16,7,MTLp7A,binary,8,0
scm20d,26,448,1794,16,8,MTLp8A,binary,8,0
scm20d,26,448,1794,16,9,MTLp9A,binary,8,0
scm20d,26,448,1794,16,10,MTLp10A,binary,9,0
scm20d,26,448,1794,16,11,MTLp11A,binary,8,0
scm20d,26,448,1794,16,12,MTLp12A,binary,8,0
scm20d,26,448,1794,16,13,MTLp13A,binary,9,0
scm20d,26,448,1794,16,14,MTLp14A,binary,8,0
scm20d,26,448,1794,16,15,MTLp15A,binary,9,0
scm20d,26,448,1794,16,16,MTLp16A,binary,8,0
scm20d,27,448,1794,16,1,LBL,binary,9,0
scm20d,27,448,1794,16,2,MTLp2A,binary,8,0
scm20d,27,448,1794,16,3,MTLp3A,binary,8,0
scm20d,27,448,1794,16,4,MTLp4A,binary,8,0
scm20d,27,448,1794,16,5,MTLp5A,binary,8,0
scm20d,27,448,1794,16,6,MTLp6A,binary,8,0
scm20d,27,448,1794,16,7,MTLp7A,binary,9,0
scm20d,27,448,1794,16,8,MTLp8A,binary,8,0
scm20d,27,448,1794,16,9,MTLp9A,binary,9,0
scm20d,27,448,1794,16,10,MTLp10A,binary,9,0
scm20d,27,448,1794,16,11,MTLp11A,binary,9,0
scm20d,27,448,1794,16,12,MTLp12A,binary,9,0
scm20d,27,448,1794,16,13,MTLp13A,binary,9,0
scm20d,27,448,1794,16,14,MTLp14A,binary,9,0
scm20d,27,448,1794,16,15,MTLp15A,binary,9,0
scm20d,27,448,1794,16,16,MTLp16A,binary,9,0
scm20d,28,448,1794,16,1,LBL,binary,8,0
scm20d,28,448,1794,16,2,MTLp2A,binary,8,0
scm20d,28,448,1794,16,3,MTLp3A,binary,9,0
scm20d,28,448,1794,16,4,MTLp4A,binary,9,0
scm20d,28,448,1794,16,5,MTLp5A,binary,8,0
scm20d,28,448,1794,16,6,MTLp6A,binary,8,0
scm20d,28,448,1794,16,7,MTLp7A,binary,8,0
scm20d,28,448,1794,16,8,MTLp8A,binary,9,0
scm20d,28,448,1794,16,9,MTLp9A,binary,8,0
scm20d,28,448,1794,16,10,MTLp10A,binary,8,0
scm20d,28,448,1794,16,11,MTLp11A,binary,9,0
scm20d,28,448,1794,16,12,MTLp12A,binary,9,0
scm20d,28,448,1794,16,13,MTLp13A,binary,9,0
scm20d,28,448,1794,16,14,MTLp14A,binary,8,0
scm20d,28,448,1794,16,15,MTLp15A,binary,8,0
scm20d,28,448,1794,16,16,MTLp16A,binary,9,0
scm20d,29,448,1794,16,1,LBL,binary,9,0
scm20d,29,448,1794,16,2,MTLp2A,binary,8,0
scm20d,29,448,1794,16,3,MTLp3A,binary,8,0
scm20d,29,448,1794,16,4,MTLp4A,binary,8,0
scm20d,29,448,1794,16,5,MTLp5A,binary,9,0
scm20d,29,448,1794,16,6,MTLp6A,binary,9,0
scm20d,29,448,1794,16,7,MTLp7A,binary,9,0
scm20d,29,448,1794,16,8,MTLp8A,binary,9,0
scm20d,29,448,1794,16,9,MTLp9A,binary,8,0
scm20d,29,448,1794,16,10,MTLp10A,binary,8,0
scm20d,29,448,1794,16,11,MTLp11A,binary,9,0
scm20d,29,448,1794,16,12,MTLp12A,binary,9,0
scm20d,29,448,1794,16,13,MTLp13A,binary,8,0
scm20d,29,448,1794,16,14,MTLp14A,binary,8,0
scm20d,29,448,1794,16,15,MTLp15A,binary,9,0
scm20d,29,448,1794,16,16,MTLp16A,binary,8,0
scm20d,30,448,1794,16,1,LBL,binary,9,0
scm20d,30,448,1794,16,2,MTLp2A,binary,8,0
scm20d,30,448,1794,16,3,MTLp3A,binary,8,0
scm20d,30,448,1794,16,4,MTLp4A,binary,8,0
scm20d,30,448,1794,16,5,MTLp5A,binary,9,0
scm20d,30,448,1794,16,6,MTLp6A,binary,8,0
scm20d,30,448,1794,16,7,MTLp7A,binary,9,0
scm20d,30,448,1794,16,8,MTLp8A,binary,8,0
scm20d,30,448,1794,16,9,MTLp9A,binary,8,0
scm20d,30,448,1794,16,10,MTLp10A,binary,8,0
scm20d,30,448,1794,16,11,MTLp11A,binary,8,0
scm20d,30,448,1794,16,12,MTLp12A,binary,9,0
scm20d,30,448,1794,16,13,MTLp13A,binary,8,0
scm20d,30,448,1794,16,14,MTLp14A,binary,9,0
scm20d,30,448,1794,16,15,MTLp15A,binary,9,0
scm20d,30,448,1794,16,16,MTLp16A,binary,8,0
scm20d,31,448,1794,16,1,LBL,binary,9,0
scm20d,31,448,1794,16,2,MTLp2A,binary,8,0
scm20d,31,448,1794,16,3,MTLp3A,binary,8,0
scm20d,31,448,1794,16,4,MTLp4A,binary,8,0
scm20d,31,448,1794,16,5,MTLp5A,binary,8,0
scm20d,31,448,1794,16,6,MTLp6A,binary,8,0
scm20d,31,448,1794,16,7,MTLp7A,binary,9,0
scm20d,31,448,1794,16,8,MTLp8A,binary,9,0
scm20d,31,448,1794,16,9,MTLp9A,binary,9,0
scm20d,31,448,1794,16,10,MTLp10A,binary,8,0
scm20d,31,448,1794,16,11,MTLp11A,binary,8,0
scm20d,31,448,1794,16,12,MTLp12A,binary,8,0
scm20d,31,448,1794,16,13,MTLp13A,binary,9,0
scm20d,31,448,1794,16,14,MTLp14A,binary,8,0
scm20d,31,448,1794,16,15,MTLp15A,binary,8,0
scm20d,31,448,1794,16,16,MTLp16A,binary,8,0
scm20d,32,448,1794,16,1,LBL,binary,9,0
scm20d,32,448,1794,16,2,MTLp2A,binary,9,0
scm20d,32,448,1794,16,3,MTLp3A,binary,9,0
scm20d,32,448,1794,16,4,MTLp4A,binary,8,0
scm20d,32,448,1794,16,5,MTLp5A,binary,9,0
scm20d,32,448,1794,16,6,MTLp6A,binary,8,0
scm20d,32,448,1794,16,7,MTLp7A,binary,9,0
scm20d,32,448,1794,16,8,MTLp8A,binary,9,0
scm20d,32,448,1794,16,9,MTLp9A,binary,9,0
scm20d,32,448,1794,16,10,MTLp10A,binary,9,0
scm20d,32,448,1794,16,11,MTLp11A,binary,9,0
scm20d,32,448,1794,16,12,MTLp12A,binary,9,0
scm20d,32,448,1794,16,13,MTLp13A,binary,9,0
scm20d,32,448,1794,16,14,MTLp14A,binary,8,0
scm20d,32,448,1794,16,15,MTLp15A,binary,8,0
scm20d,32,448,1794,16,16,MTLp16A,binary,8,0
scm20d,33,448,1794,16,1,LBL,binary,9,0
scm20d,33,448,1794,16,2,MTLp2A,binary,8,0
scm20d,33,448,1794,16,3,MTLp3A,binary,9,0
scm20d,33,448,1794,16,4,MTLp4A,binary,9,0
scm20d,33,448,1794,16,5,MTLp5A,binary,9,0
scm20d,33,448,1794,16,6,MTLp6A,binary,9,0
scm20d,33,448,1794,16,7,MTLp7A,binary,9,0
scm20d,33,448,1794,16,8,MTLp8A,binary,9,0
scm20d,33,448,1794,16,9,MTLp9A,binary,8,0
scm20d,33,448,1794,16,10,MTLp10A,binary,9,0
scm20d,33,448,1794,16,11,MTLp11A,binary,8,0
scm20d,33,448,1794,16,12,MTLp12A,binary,9,0
scm20d,33,448,1794,16,13,MTLp13A,binary,8,0
scm20d,33,448,1794,16,14,MTLp14A,binary,8,0
scm20d,33,448,1794,16,15,MTLp15A,binary,9,0
scm20d,33,448,1794,16,16,MTLp16A,binary,9,0
scm20d,34,448,1794,16,1,LBL,binary,9,0
scm20d,34,448,1794,16,2,MTLp2A,binary,8,0
scm20d,34,448,1794,16,3,MTLp3A,binary,8,0
scm20d,34,448,1794,16,4,MTLp4A,binary,8,0
scm20d,34,448,1794,16,5,MTLp5A,binary,9,0
scm20d,34,448,1794,16,6,MTLp6A,binary,8,0
scm20d,34,448,1794,16,7,MTLp7A,binary,8,0
scm20d,34,448,1794,16,8,MTLp8A,binary,8,0
scm20d,34,448,1794,16,9,MTLp9A,binary,8,0
scm20d,34,448,1794,16,10,MTLp10A,binary,8,0
scm20d,34,448,1794,16,11,MTLp11A,binary,8,0
scm20d,34,448,1794,16,12,MTLp12A,binary,8,0
scm20d,34,448,1794,16,13,MTLp13A,binary,9,0
scm20d,34,448,1794,16,14,MTLp14A,binary,9,0
scm20d,34,448,1794,16,15,MTLp15A,binary,8,0
scm20d,34,448,1794,16,16,MTLp16A,binary,8,0
scm20d,35,448,1794,16,1,LBL,binary,8,0
scm20d,35,448,1794,16,2,MTLp2A,binary,9,0
scm20d,35,448,1794,16,3,MTLp3A,binary,9,0
scm20d,35,448,1794,16,4,MTLp4A,binary,8,0
scm20d,35,448,1794,16,5,MTLp5A,binary,9,0
scm20d,35,448,1794,16,6,MTLp6A,binary,8,0
scm20d,35,448,1794,16,7,MTLp7A,binary,8,0
scm20d,35,448,1794,16,8,MTLp8A,binary,9,0
scm20d,35,448,1794,16,9,MTLp9A,binary,8,0
scm20d,35,448,1794,16,10,MTLp10A,binary,8,0
scm20d,35,448,1794,16,11,MTLp11A,binary,8,0
scm20d,35,448,1794,16,12,MTLp12A,binary,8,0
scm20d,35,448,1794,16,13,MTLp13A,binary,8,0
scm20d,35,448,1794,16,14,MTLp14A,binary,8,0
scm20d,35,448,1794,16,15,MTLp15A,binary,9,0
scm20d,35,448,1794,16,16,MTLp16A,binary,9,0
scm20d,36,448,1794,16,1,LBL,binary,9,0
scm20d,36,448,1794,16,2,MTLp2A,binary,8,0
scm20d,36,448,1794,16,3,MTLp3A,binary,9,0
scm20d,36,448,1794,16,4,MTLp4A,binary,8,0
scm20d,36,448,1794,16,5,MTLp5A,binary,9,0
scm20d,36,448,1794,16,6,MTLp6A,binary,9,0
scm20d,36,448,1794,16,7,MTLp7A,binary,8,0
scm20d,36,448,1794,16,8,MTLp8A,binary,8,0
scm20d,36,448,1794,16,9,MTLp9A,binary,9,0
scm20d,36,448,1794,16,10,MTLp10A,binary,8,0
scm20d,36,448,1794,16,11,MTLp11A,binary,9,0
scm20d,36,448,1794,16,12,MTLp12A,binary,8,0
scm20d,36,448,1794,16,13,MTLp13A,binary,9,0
scm20d,36,448,1794,16,14,MTLp14A,binary,9,0
scm20d,36,448,1794,16,15,MTLp15A,binary,8,0
scm20d,36,448,1794,16,16,MTLp16A,binary,9,0
scm20d,37,448,1794,16,1,LBL,binary,8,0
scm20d,37,448,1794,16,2,MTLp2A,binary,9,0
scm20d,37,448,1794,16,3,MTLp3A,binary,8,0
scm20d,37,448,1794,16,4,MTLp4A,binary,8,0
scm20d,37,448,1794,16,5,MTLp5A,binary,8,0
scm20d,37,448,1794,16,6,MTLp6A,binary,9,0
scm20d,37,448,1794,16,7,MTLp7A,binary,8,0
scm20d,37,448,1794,16,8,MTLp8A,binary,8,0
scm20d,37,448,1794,16,9,MTLp9A,binary,9,0
scm20d,37,448,1794,16,10,MTLp10A,binary,9,0
scm20d,37,448,1794,16,11,MTLp11A,binary,8,0
scm20d,37,448,1794,16,12,MTLp12A,binary,8,0
scm20d,37,448,1794,16,13,MTLp13A,binary,8,0
scm20d,37,448,1794,16,14,MTLp14A,binary,8,0
scm20d,37,448,1794,16,15,MTLp15A,binary,8,0
scm20d,37,448,1794,16,16,MTLp16A,binary,9,0
scm20d,38,448,1794,16,1,LBL,binary,9,0
scm20d,38,448,1794,16,2,MTLp2A,binary,9,0
scm20d,38,448,1794,16,3,MTLp3A,binary,8,0
scm20d,38,448,1794,16,4,MTLp4A,binary,9,0
scm20d,38,448,1794,16,5,MTLp5A,binary,9,0
scm20d,38,448,1794,16,6,MTLp6A,binary,9,0
scm20d,38,448,1794,16,7,MTLp7A,binary,9,0
scm20d,38,448,1794,16,8,MTLp8A,binary,9,0
scm20d,38,448,1794,16,9,MTLp9A,binary,8,0
scm20d,38,448,1794,16,10,MTLp10A,binary,9,0
scm20d,38,448,1794,16,11,MTLp11A,binary,9,0
scm20d,38,448,1794,16,12,MTLp12A,binary,8,0
scm20d,38,448,1794,16,13,MTLp13A,binary,8,0
scm20d,38,448,1794,16,14,MTLp14A,binary,8,0
scm20d,38,448,1794,16,15,MTLp15A,binary,9,0
scm20d,38,448,1794,16,16,MTLp16A,binary,9,0
scm20d,39,448,1794,16,1,LBL,binary,8,0
scm20d,39,448,1794,16,2,MTLp2A,binary,8,0
scm20d,39,448,1794,16,3,MTLp3A,binary,8,0
scm20d,39,448,1794,16,4,MTLp4A,binary,9,0
scm20d,39,448,1794,16,5,MTLp5A,binary,8,0
scm20d,39,448,1794,16,6,MTLp6A,binary,8,0
scm20d,39,448,1794,16,7,MTLp7A,binary,8,0
scm20d,39,448,1794,16,8,MTLp8A,binary,9,0
scm20d,39,448,1794,16,9,MTLp9A,binary,8,0
scm20d,39,448,1794,16,10,MTLp10A,binary,8,0
scm20d,39,448,1794,16,11,MTLp11A,binary,9,0
scm20d,39,448,1794,16,12,MTLp12A,binary,8,0
scm20d,39,448,1794,16,13,MTLp13A,binary,8,0
scm20d,39,448,1794,16,14,MTLp14A,binary,8,0
scm20d,39,448,1794,16,15,MTLp15A,binary,8,0
scm20d,39,448,1794,16,16,MTLp16A,binary,9,0
scm20d,40,448,1794,16,1,LBL,binary,8,0
scm20d,40,448,1794,16,2,MTLp2A,binary,9,0
scm20d,40,448,1794,16,3,MTLp3A,binary,9,0
scm20d,40,448,1794,16,4,MTLp4A,binary,9,0
scm20d,40,448,1794,16,5,MTLp5A,binary,9,0
scm20d,40,448,1794,16,6,MTLp6A,binary,8,0
scm20d,40,448,1794,16,7,MTLp7A,binary,9,0
scm20d,40,448,1794,16,8,MTLp8A,binary,8,0
scm20d,40,448,1794,16,9,MTLp9A,binary,8,0
scm20d,40,448,1794,16,10,MTLp10A,binary,9,0
scm20d,40,448,1794,16,11,MTLp11A,binary,8,0
scm20d,40,448,1794,16,12,MTLp12A,binary,9,0
scm20d,40,448,1794,16,13,MTLp13A,binary,8,0
scm20d,40,448,1794,16,14,MTLp14A,binary,9,0
scm20d,40,448,1794,16,15,MTLp15A,binary,9,0
scm20d,40,448,1794,16,16,MTLp16A,binary,8,0
scm20d,41,448,1794,16,1,LBL,binary,9,0
scm20d,41,448,1794,16,2,MTLp2A,binary,9,0
scm20d,41,448,1794,16,3,MTLp3A,binary,8,0
scm20d,41,448,1794,16,4,MTLp4A,binary,8,0
scm20d,41,448,1794,16,5,MTLp5A,binary,9,0
scm20d,41,448,1794,16,6,MTLp6A,binary,8,0
scm20d,41,448,1794,16,7,MTLp7A,binary,8,0
scm20d,41,448,1794,16,8,MTLp8A,binary,8,0
scm20d,41,448,1794,16,9,MTLp9A,binary,8,0
scm20d,41,448,1794,16,10,MTLp10A,binary,9,0
scm20d,41,448,1794,16,11,MTLp11A,binary,8,0
scm20d,41,448,1794,16,12,MTLp12A,binary,8,0
scm20d,41,448,1794,16,13,MTLp13A,binary,8,0
scm20d,41,448,1794,16,14,MTLp14A,binary,9,0
scm20d,41,448,1794,16,15,MTLp15A,binary,9,0
scm20d,41,448,1794,16,16,MTLp16A,binary,9,0
scm20d,42,448,1794,16,1,LBL,binary,9,0
scm20d,42,448,1794,16,2,MTLp2A,binary,9,0
scm20d,42,448,1794,16,3,MTLp3A,binary,8,0
scm20d,42,448,1794,16,4,MTLp4A,binary,8,0
scm20d,42,448,1794,16,5,MTLp5A,binary,9,0
scm20d,42,448,1794,16,6,MTLp6A,binary,9,0
scm20d,42,448,1794,16,7,MTLp7A,binary,8,0
scm20d,42,448,1794,16,8,MTLp8A,binary,8,0
scm20d,42,448,1794,16,9,MTLp9A,binary,8,0
scm20d,42,448,1794,16,10,MTLp10A,binary,8,0
scm20d,42,448,1794,16,11,MTLp11A,binary,9,0
scm20d,42,448,1794,16,12,MTLp12A,binary,8,0
scm20d,42,448,1794,16,13,MTLp13A,binary,8,0
scm20d,42,448,1794,16,14,MTLp14A,binary,8,0
scm20d,42,448,1794,16,15,MTLp15A,binary,8,0
scm20d,42,448,1794,16,16,MTLp16A,binary,9,0
scm20d,43,448,1794,16,1,LBL,binary,9,0
scm20d,43,448,1794,16,2,MTLp2A,binary,9,0
scm20d,43,448,1794,16,3,MTLp3A,binary,9,0
scm20d,43,448,1794,16,4,MTLp4A,binary,9,0
scm20d,43,448,1794,16,5,MTLp5A,binary,9,0
scm20d,43,448,1794,16,6,MTLp6A,binary,8,0
scm20d,43,448,1794,16,7,MTLp7A,binary,9,0
scm20d,43,448,1794,16,8,MTLp8A,binary,9,0
scm20d,43,448,1794,16,9,MTLp9A,binary,9,0
scm20d,43,448,1794,16,10,MTLp10A,binary,9,0
scm20d,43,448,1794,16,11,MTLp11A,binary,8,0
scm20d,43,448,1794,16,12,MTLp12A,binary,8,0
scm20d,43,448,1794,16,13,MTLp13A,binary,8,0
scm20d,43,448,1794,16,14,MTLp14A,binary,8,0
scm20d,43,448,1794,16,15,MTLp15A,binary,8,0
scm20d,43,448,1794,16,16,MTLp16A,binary,8,0
scm20d,44,448,1794,16,1,LBL,binary,9,0
scm20d,44,448,1794,16,2,MTLp2A,binary,9,0
scm20d,44,448,1794,16,3,MTLp3A,binary,8,0
scm20d,44,448,1794,16,4,MTLp4A,binary,8,0
scm20d,44,448,1794,16,5,MTLp5A,binary,8,0
scm20d,44,448,1794,16,6,MTLp6A,binary,8,0
scm20d,44,448,1794,16,7,MTLp7A,binary,8,0
scm20d,44,448,1794,16,8,MTLp8A,binary,9,0
scm20d,44,448,1794,16,9,MTLp9A,binary,9,0
scm20d,44,448,1794,16,10,MTLp10A,binary,8,0
scm20d,44,448,1794,16,11,MTLp11A,binary,8,0
scm20d,44,448,1794,16,12,MTLp12A,binary,8,0
scm20d,44,448,1794,16,13,MTLp13A,binary,8,0
scm20d,44,448,1794,16,14,MTLp14A,binary,8,0
scm20d,44,448,1794,16,15,MTLp15A,binary,8,0
scm20d,44,448,1794,16,16,MTLp16A,binary,8,0
scm20d,45,448,1794,16,1,LBL,binary,8,0
scm20d,45,448,1794,16,2,MTLp2A,binary,8,0
scm20d,45,448,1794,16,3,MTLp3A,binary,9,0
scm20d,45,448,1794,16,4,MTLp4A,binary,9,0
scm20d,45,448,1794,16,5,MTLp5A,binary,9,0
scm20d,45,448,1794,16,6,MTLp6A,binary,9,0
scm20d,45,448,1794,16,7,MTLp7A,binary,8,0
scm20d,45,448,1794,16,8,MTLp8A,binary,8,0
scm20d,45,448,1794,16,9,MTLp9A,binary,9,0
scm20d,45,448,1794,16,10,MTLp10A,binary,8,0
scm20d,45,448,1794,16,11,MTLp11A,binary,9,0
scm20d,45,448,1794,16,12,MTLp12A,binary,9,0
scm20d,45,448,1794,16,13,MTLp13A,binary,9,0
scm20d,45,448,1794,16,14,MTLp14A,binary,9,0
scm20d,45,448,1794,16,15,MTLp15A,binary,9,0
scm20d,45,448,1794,16,16,MTLp16A,binary,9,0
scm20d,46,448,1794,16,1,LBL,binary,9,0
scm20d,46,448,1794,16,2,MTLp2A,binary,8,0
scm20d,46,448,1794,16,3,MTLp3A,binary,9,0
scm20d,46,448,1794,16,4,MTLp4A,binary,8,0
scm20d,46,448,1794,16,5,MTLp5A,binary,9,0
scm20d,46,448,1794,16,6,MTLp6A,binary,9,0
scm20d,46,448,1794,16,7,MTLp7A,binary,8,0
scm20d,46,448,1794,16,8,MTLp8A,binary,8,0
scm20d,46,448,1794,16,9,MTLp9A,binary,8,0
scm20d,46,448,1794,16,10,MTLp10A,binary,9,0
scm20d,46,448,1794,16,11,MTLp11A,binary,8,0
scm20d,46,448,1794,16,12,MTLp12A,binary,9,0
scm20d,46,448,1794,16,13,MTLp13A,binary,9,0
scm20d,46,448,1794,16,14,MTLp14A,binary,8,0
scm20d,46,448,1794,16,15,MTLp15A,binary,9,0
scm20d,46,448,1794,16,16,MTLp16A,binary,8,0
scm20d,47,448,1794,16,1,LBL,binary,8,0
scm20d,47,448,1794,16,2,MTLp2A,binary,8,0
scm20d,47,448,1794,16,3,MTLp3A,binary,8,0
scm20d,47,448,1794,16,4,MTLp4A,binary,9,0
scm20d,47,448,1794,16,5,MTLp5A,binary,8,0
scm20d,47,448,1794,16,6,MTLp6A,binary,8,0
scm20d,47,448,1794,16,7,MTLp7A,binary,8,0
scm20d,47,448,1794,16,8,MTLp8A,binary,8,0
scm20d,47,448,1794,16,9,MTLp9A,binary,9,0
scm20d,47,448,1794,16,10,MTLp10A,binary,9,0
scm20d,47,448,1794,16,11,MTLp11A,binary,8,0
scm20d,47,448,1794,16,12,MTLp12A,binary,9,0
scm20d,47,448,1794,16,13,MTLp13A,binary,8,0
scm20d,47,448,1794,16,14,MTLp14A,binary,8,0
scm20d,47,448,1794,16,15,MTLp15A,binary,8,0
scm20d,47,448,1794,16,16,MTLp16A,binary,9,0
scm20d,48,448,1794,16,1,LBL,binary,9,0
scm20d,48,448,1794,16,2,MTLp2A,binary,9,0
scm20d,48,448,1794,16,3,MTLp3A,binary,8,0
scm20d,48,448,1794,16,4,MTLp4A,binary,9,0
scm20d,48,448,1794,16,5,MTLp5A,binary,9,0
scm20d,48,448,1794,16,6,MTLp6A,binary,8,0
scm20d,48,448,1794,16,7,MTLp7A,binary,9,0
scm20d,48,448,1794,16,8,MTLp8A,binary,8,0
scm20d,48,448,1794,16,9,MTLp9A,binary,9,0
scm20d,48,448,1794,16,10,MTLp10A,binary,8,0
scm20d,48,448,1794,16,11,MTLp11A,binary,9,0
scm20d,48,448,1794,16,12,MTLp12A,binary,8,0
scm20d,48,448,1794,16,13,MTLp13A,binary,8,0
scm20d,48,448,1794,16,14,MTLp14A,binary,9,0
scm20d,48,448,1794,16,15,MTLp15A,binary,8,0
scm20d,48,448,1794,16,16,MTLp16A,binary,9,0
scm20d,49,448,1794,16,1,LBL,binary,8,0
scm20d,49,448,1794,16,2,MTLp2A,binary,9,0
scm20d,49,448,1794,16,3,MTLp3A,binary,8,0
scm20d,49,448,1794,16,4,MTLp4A,binary,9,0
scm20d,49,448,1794,16,5,MTLp5A,binary,8,0
scm20d,49,448,1794,16,6,MTLp6A,binary,8,0
scm20d,49,448,1794,16,7,MTLp7A,binary,9,0
scm20d,49,448,1794,16,8,MTLp8A,binary,8,0
scm20d,49,448,1794,16,9,MTLp9A,binary,8,0
scm20d,49,448,1794,16,10,MTLp10A,binary,9,0
scm20d,49,448,1794,16,11,MTLp11A,binary,9,0
scm20d,49,448,1794,16,12,MTLp12A,binary,9,0
scm20d,49,448,1794,16,13,MTLp13A,binary,8,0
scm20d,49,448,1794,16,14,MTLp14A,binary,9,0
scm20d,49,448,1794,16,15,MTLp15A,binary,8,0
scm20d,49,448,1794,16,16,MTLp16A,binary,9,0
scm20d,50,448,1794,16,1,LBL,binary,9,0
scm20d,50,448,1794,16,2,MTLp2A,binary,8,0
scm20d,50,448,1794,16,3,MTLp3A,binary,8,0
scm20d,50,448,1794,16,4,MTLp4A,binary,8,0
scm20d,50,448,1794,16,5,MTLp5A,binary,9,0
scm20d,50,448,1794,16,6,MTLp6A,binary,9,0
scm20d,50,448,1794,16,7,MTLp7A,binary,9,0
scm20d,50,448,1794,16,8,MTLp8A,binary,9,0
scm20d,50,448,1794,16,9,MTLp9A,binary,9,0
scm20d,50,448,1794,16,10,MTLp10A,binary,9,0
scm20d,50,448,1794,16,11,MTLp11A,binary,9,0
scm20d,50,448,1794,16,12,MTLp12A,binary,8,0
scm20d,50,448,1794,16,13,MTLp13A,binary,9,0
scm20d,50,448,1794,16,14,MTLp14A,binary,8,0
scm20d,50,448,1794,16,15,MTLp15A,binary,8,0
scm20d,50,448,1794,16,16,MTLp16A,binary,8,0
scm20d,51,448,1794,16,1,LBL,binary,9,0
scm20d,51,448,1794,16,2,MTLp2A,binary,9,0
scm20d,51,448,1794,16,3,MTLp3A,binary,9,0
scm20d,51,448,1794,16,4,MTLp4A,binary,9,0
scm20d,51,448,1794,16,5,MTLp5A,binary,8,0
scm20d,51,448,1794,16,6,MTLp6A,binary,9,0
scm20d,51,448,1794,16,7,MTLp7A,binary,8,0
scm20d,51,448,1794,16,8,MTLp8A,binary,9,0
scm20d,51,448,1794,16,9,MTLp9A,binary,9,0
scm20d,51,448,1794,16,10,MTLp10A,binary,8,0
scm20d,51,448,1794,16,11,MTLp11A,binary,8,0
scm20d,51,448,1794,16,12,MTLp12A,binary,9,0
scm20d,51,448,1794,16,13,MTLp13A,binary,8,0
scm20d,51,448,1794,16,14,MTLp14A,binary,8,0
scm20d,51,448,1794,16,15,MTLp15A,binary,8,0
scm20d,51,448,1794,16,16,MTLp16A,binary,8,0
scm20d,52,448,1794,16,1,LBL,binary,9,0
scm20d,52,448,1794,16,2,MTLp2A,binary,8,0
scm20d,52,448,1794,16,3,MTLp3A,binary,9,0
scm20d,52,448,1794,16,4,MTLp4A,binary,9,0
scm20d,52,448,1794,16,5,MTLp5A,binary,8,0
scm20d,52,448,1794,16,6,MTLp6A,binary,8,0
scm20d,52,448,1794,16,7,MTLp7A,binary,9,0
scm20d,52,448,1794,16,8,MTLp8A,binary,8,0
scm20d,52,448,1794,16,9,MTLp9A,binary,8,0
