dataset,trial,n_cal,n_test,n_dim,alpha,fallback,any_backward,backward_coordinates,binary_coordinates,binary_candidates,backward_candidates,regime,runtime_ms,zero_scale_coordinates
scm20d,157,448,1794,16,0.7,0,0,0,16,134,0,binary_only,5.9123,0
scm20d,157,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.507,0
scm20d,158,448,1794,16,0.1,0,0,0,16,137,0,binary_only,7.6634,0
scm20d,158,448,1794,16,0.3,0,0,0,16,135,0,binary_only,6.2386,0
scm20d,158,448,1794,16,0.5,0,0,0,16,136,0,binary_only,6.2979,0
scm20d,158,448,1794,16,0.7,0,0,0,16,132,0,binary_only,5.3762,0
scm20d,158,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5087,0
scm20d,159,448,1794,16,0.1,0,0,0,16,132,0,binary_only,6.3979,0
scm20d,159,448,1794,16,0.3,0,0,0,16,133,0,binary_only,5.8155,0
scm20d,159,448,1794,16,0.5,0,0,0,16,131,0,binary_only,5.3361,0
scm20d,159,448,1794,16,0.7,0,0,0,16,133,0,binary_only,5.3322,0
scm20d,159,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5147,0
scm20d,160,448,1794,16,0.1,0,0,0,16,132,0,binary_only,6.2143,0
scm20d,160,448,1794,16,0.3,0,0,0,16,135,0,binary_only,6.005,0
scm20d,160,448,1794,16,0.5,0,0,0,16,131,0,binary_only,5.4625,0
scm20d,160,448,1794,16,0.7,0,0,0,16,132,0,binary_only,5.7143,0
scm20d,160,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5117,0
scm20d,161,448,1794,16,0.1,0,0,0,16,138,0,binary_only,7.5972,0
scm20d,161,448,1794,16,0.3,0,0,0,16,136,0,binary_only,6.8333,0
scm20d,161,448,1794,16,0.5,0,0,0,16,131,0,binary_only,5.6781,0
scm20d,161,448,1794,16,0.7,0,0,0,16,135,0,binary_only,5.947,0
scm20d,161,448,1794,16,0.9,0,0,0,16,131,0,binary_only,3.5156,0
scm20d,162,448,1794,16,0.1,0,0,0,16,137,0,binary_only,6.7275,0
scm20d,162,448,1794,16,0.3,0,0,0,16,137,0,binary_only,6.4855,0
scm20d,162,448,1794,16,0.5,0,0,0,16,134,0,binary_only,5.5188,0
scm20d,162,448,1794,16,0.7,0,0,0,16,132,0,binary_only,5.2856,0
scm20d,162,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5043,0
scm20d,163,448,1794,16,0.1,0,0,0,16,140,0,binary_only,7.3964,0
scm20d,163,448,1794,16,0.3,0,0,0,16,134,0,binary_only,5.8018,0
scm20d,163,448,1794,16,0.5,0,0,0,16,137,0,binary_only,6.1867,0
scm20d,163,448,1794,16,0.7,0,0,0,16,137,0,binary_only,5.9832,0
scm20d,163,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.552,0
scm20d,164,448,1794,16,0.1,0,0,0,16,139,0,binary_only,7.7171,0
scm20d,164,448,1794,16,0.3,0,0,0,16,133,0,binary_only,6.1529,0
scm20d,164,448,1794,16,0.5,0,0,0,16,136,0,binary_only,5.7977,0
scm20d,164,448,1794,16,0.7,0,0,0,16,132,0,binary_only,5.7129,0
scm20d,164,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.6752,0
scm20d,165,448,1794,16,0.1,0,0,0,16,136,0,binary_only,6.7614,0
scm20d,165,448,1794,16,0.3,0,0,0,16,136,0,binary_only,6.1542,0
scm20d,165,448,1794,16,0.5,0,0,0,16,132,0,binary_only,5.2715,0
scm20d,165,448,1794,16,0.7,0,0,0,16,132,0,binary_only,5.3788,0
scm20d,165,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5151,0
scm20d,166,448,1794,16,0.1,0,0,0,16,138,0,binary_only,7.5024,0
scm20d,166,448,1794,16,0.3,0,0,0,16,136,0,binary_only,6.8719,0
scm20d,166,448,1794,16,0.5,0,0,0,16,132,0,binary_only,5.65,0
scm20d,166,448,1794,16,0.7,0,0,0,16,133,0,binary_only,5.3714,0
scm20d,166,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5785,0
scm20d,167,448,1794,16,0.1,0,0,0,16,136,0,binary_only,6.6866,0
scm20d,167,448,1794,16,0.3,0,0,0,16,136,0,binary_only,6.5034,0
scm20d,167,448,1794,16,0.5,0,0,0,16,133,0,binary_only,5.8685,0
scm20d,167,448,1794,16,0.7,0,0,0,16,132,0,binary_only,5.5223,0
scm20d,167,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5303,0
scm20d,168,448,1794,16,0.1,0,0,0,16,135,0,binary_only,7.0624,0
scm20d,168,448,1794,16,0.3,0,0,0,16,137,0,binary_only,6.5074,0
scm20d,168,448,1794,16,0.5,0,0,0,16,135,0,binary_only,5.2502,0
scm20d,168,448,1794,16,0.7,0,0,0,16,134,0,binary_only,5.4462,0
scm20d,168,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5487,0
scm20d,169,448,1794,16,0.1,0,0,0,16,133,0,binary_only,6.3213,0
scm20d,169,448,1794,16,0.3,0,0,0,16,130,0,binary_only,5.8211,0
scm20d,169,448,1794,16,0.5,0,0,0,16,135,0,binary_only,5.9322,0
scm20d,169,448,1794,16,0.7,0,0,0,16,133,0,binary_only,5.4377,0
scm20d,169,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5164,0
scm20d,170,448,1794,16,0.1,0,0,0,16,135,0,binary_only,7.0856,0
scm20d,170,448,1794,16,0.3,0,0,0,16,131,0,binary_only,5.7822,0
scm20d,170,448,1794,16,0.5,0,0,0,16,133,0,binary_only,5.6274,0
scm20d,170,448,1794,16,0.7,0,0,0,16,130,0,binary_only,4.8745,0
scm20d,170,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5066,0
scm20d,171,448,1794,16,0.1,0,0,0,16,136,0,binary_only,7.0476,0
scm20d,171,448,1794,16,0.3,0,0,0,16,135,0,binary_only,6.7419,0
scm20d,171,448,1794,16,0.5,0,0,0,16,134,0,binary_only,5.5565,0
scm20d,171,448,1794,16,0.7,0,0,0,16,138,0,binary_only,5.6949,0
scm20d,171,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5101,0
scm20d,172,448,1794,16,0.1,0,0,0,16,135,0,binary_only,7.4769,0
scm20d,172,448,1794,16,0.3,0,0,0,16,134,0,binary_only,5.9811,0
scm20d,172,448,1794,16,0.5,0,0,0,16,137,0,binary_only,5.6955,0
scm20d,172,448,1794,16,0.7,0,0,0,16,136,0,binary_only,5.8196,0
scm20d,172,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5266,0
scm20d,173,448,1794,16,0.1,0,0,0,16,134,0,binary_only,6.5905,0
scm20d,173,448,1794,16,0.3,0,0,0,16,135,0,binary_only,6.5604,0
scm20d,173,448,1794,16,0.5,0,0,0,16,132,0,binary_only,5.5399,0
scm20d,173,448,1794,16,0.7,0,0,0,16,134,0,binary_only,5.76,0
scm20d,173,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5307,0
scm20d,174,448,1794,16,0.1,0,0,0,16,134,0,binary_only,6.968,0
scm20d,174,448,1794,16,0.3,0,0,0,16,138,0,binary_only,6.3731,0
scm20d,174,448,1794,16,0.5,0,0,0,16,134,0,binary_only,5.6431,0
scm20d,174,448,1794,16,0.7,0,0,0,16,133,0,binary_only,5.4002,0
scm20d,174,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.6386,0
scm20d,175,448,1794,16,0.1,0,0,0,16,137,0,binary_only,7.5796,0
scm20d,175,448,1794,16,0.3,0,0,0,16,131,0,binary_only,6.0768,0
scm20d,175,448,1794,16,0.5,0,0,0,16,136,0,binary_only,5.7706,0
scm20d,175,448,1794,16,0.7,0,0,0,16,140,0,binary_only,6.1764,0
scm20d,175,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5261,0
scm20d,176,448,1794,16,0.1,0,0,0,16,135,0,binary_only,7.0667,0
scm20d,176,448,1794,16,0.3,0,0,0,16,133,0,binary_only,5.9862,0
scm20d,176,448,1794,16,0.5,0,0,0,16,132,0,binary_only,5.1668,0
scm20d,176,448,1794,16,0.7,0,0,0,16,135,0,binary_only,5.8729,0
scm20d,176,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.674,0
scm20d,177,448,1794,16,0.1,0,0,0,16,140,0,binary_only,7.7671,0
scm20d,177,448,1794,16,0.3,0,0,0,16,135,0,binary_only,6.3202,0
scm20d,177,448,1794,16,0.5,0,0,0,16,135,0,binary_only,5.4864,0
scm20d,177,448,1794,16,0.7,0,0,0,16,138,0,binary_only,6.151,0
scm20d,177,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5345,0
scm20d,178,448,1794,16,0.1,0,0,0,16,137,0,binary_only,7.5773,0
scm20d,178,448,1794,16,0.3,0,0,0,16,133,0,binary_only,6.1046,0
scm20d,178,448,1794,16,0.5,0,0,0,16,131,0,binary_only,5.5953,0
scm20d,178,448,1794,16,0.7,0,0,0,16,134,0,binary_only,5.5348,0
scm20d,178,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.605,0
scm20d,179,448,1794,16,0.1,0,0,0,16,132,0,binary_only,7.084,0
scm20d,179,448,1794,16,0.3,0,0,0,16,130,0,binary_only,5.7133,0
scm20d,179,448,1794,16,0.5,0,0,0,16,133,0,binary_only,6.3294,0
scm20d,179,448,1794,16,0.7,0,0,0,16,132,0,binary_only,6.0981,0
scm20d,179,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5734,0
scm20d,180,448,1794,16,0.1,0,0,0,16,137,0,binary_only,7.2977,0
scm20d,180,448,1794,16,0.3,0,0,0,16,133,0,binary_only,5.8748,0
scm20d,180,448,1794,16,0.5,0,0,0,16,131,0,binary_only,5.4907,0
scm20d,180,448,1794,16,0.7,0,0,0,16,136,0,binary_only,5.8177,0
scm20d,180,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5716,0
scm20d,181,448,1794,16,0.1,0,0,0,16,139,0,binary_only,7.4251,0
scm20d,181,448,1794,16,0.3,0,0,0,16,139,0,binary_only,6.7957,0
scm20d,181,448,1794,16,0.5,0,0,0,16,136,0,binary_only,5.8888,0
scm20d,181,448,1794,16,0.7,0,0,0,16,140,0,binary_only,6.5283,0
scm20d,181,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5447,0
scm20d,182,448,1794,16,0.1,0,0,0,16,133,0,binary_only,7.2693,0
scm20d,182,448,1794,16,0.3,0,0,0,16,134,0,binary_only,6.4275,0
scm20d,182,448,1794,16,0.5,0,0,0,16,135,0,binary_only,6.3496,0
scm20d,182,448,1794,16,0.7,0,0,0,16,136,0,binary_only,6.0069,0
scm20d,182,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5096,0
scm20d,183,448,1794,16,0.1,0,0,0,16,139,0,binary_only,7.1264,0
scm20d,183,448,1794,16,0.3,0,0,0,16,135,0,binary_only,6.2808,0
scm20d,183,448,1794,16,0.5,0,0,0,16,133,0,binary_only,6.0667,0
scm20d,183,448,1794,16,0.7,0,0,0,16,135,0,binary_only,6.1396,0
scm20d,183,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5265,0
scm20d,184,448,1794,16,0.1,0,0,0,16,135,0,binary_only,6.5896,0
scm20d,184,448,1794,16,0.3,0,0,0,16,137,0,binary_only,6.7016,0
scm20d,184,448,1794,16,0.5,0,0,0,16,133,0,binary_only,5.5088,0
scm20d,184,448,1794,16,0.7,0,0,0,16,134,0,binary_only,5.3813,0
scm20d,184,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5479,0
scm20d,185,448,1794,16,0.1,0,0,0,16,130,0,binary_only,6.318,0
scm20d,185,448,1794,16,0.3,0,0,0,16,136,0,binary_only,6.8952,0
scm20d,185,448,1794,16,0.5,0,0,0,16,135,0,binary_only,6.5904,0
scm20d,185,448,1794,16,0.7,0,0,0,16,133,0,binary_only,5.4429,0
scm20d,185,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5547,0
scm20d,186,448,1794,16,0.1,0,0,0,16,138,0,binary_only,6.9431,0
scm20d,186,448,1794,16,0.3,0,0,0,16,135,0,binary_only,6.1107,0
scm20d,186,448,1794,16,0.5,0,0,0,16,133,0,binary_only,5.6658,0
scm20d,186,448,1794,16,0.7,0,0,0,16,133,0,binary_only,5.3507,0
scm20d,186,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5476,0
scm20d,187,448,1794,16,0.1,0,0,0,16,131,0,binary_only,6.149,0
scm20d,187,448,1794,16,0.3,0,0,0,16,132,0,binary_only,5.904,0
scm20d,187,448,1794,16,0.5,0,0,0,16,133,0,binary_only,5.7694,0
scm20d,187,448,1794,16,0.7,0,0,0,16,132,0,binary_only,5.1779,0
scm20d,187,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5477,0
scm20d,188,448,1794,16,0.1,0,0,0,16,137,0,binary_only,7.1702,0
scm20d,188,448,1794,16,0.3,0,0,0,16,133,0,binary_only,6.1565,0
scm20d,188,448,1794,16,0.5,0,0,0,16,132,0,binary_only,5.6054,0
scm20d,188,448,1794,16,0.7,0,0,0,16,135,0,binary_only,5.8345,0
scm20d,188,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5204,0
scm20d,189,448,1794,16,0.1,0,0,0,16,135,0,binary_only,7.2082,0
scm20d,189,448,1794,16,0.3,0,0,0,16,134,0,binary_only,6.0897,0
scm20d,189,448,1794,16,0.5,0,0,0,16,137,0,binary_only,6.1179,0
scm20d,189,448,1794,16,0.7,0,0,0,16,135,0,binary_only,6.239,0
scm20d,189,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5495,0
scm20d,190,448,1794,16,0.1,0,0,0,16,137,0,binary_only,7.5122,0
scm20d,190,448,1794,16,0.3,0,0,0,16,133,0,binary_only,5.7528,0
scm20d,190,448,1794,16,0.5,0,0,0,16,132,0,binary_only,5.3153,0
scm20d,190,448,1794,16,0.7,0,0,0,16,132,0,binary_only,5.4117,0
scm20d,190,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.545,0
scm20d,191,448,1794,16,0.1,0,0,0,16,135,0,binary_only,6.8868,0
scm20d,191,448,1794,16,0.3,0,0,0,16,135,0,binary_only,6.0759,0
scm20d,191,448,1794,16,0.5,0,0,0,16,134,0,binary_only,5.211,0
scm20d,191,448,1794,16,0.7,0,0,0,16,134,0,binary_only,5.3674,0
scm20d,191,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5369,0
scm20d,192,448,1794,16,0.1,0,0,0,16,136,0,binary_only,6.9308,0
scm20d,192,448,1794,16,0.3,0,0,0,16,136,0,binary_only,6.3373,0
scm20d,192,448,1794,16,0.5,0,0,0,16,131,0,binary_only,5.2775,0
scm20d,192,448,1794,16,0.7,0,0,0,16,135,0,binary_only,5.3281,0
scm20d,192,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5284,0
scm20d,193,448,1794,16,0.1,0,0,0,16,140,0,binary_only,7.7749,0
scm20d,193,448,1794,16,0.3,0,0,0,16,137,0,binary_only,7.691,0
scm20d,193,448,1794,16,0.5,0,0,0,16,133,0,binary_only,6.0081,0
scm20d,193,448,1794,16,0.7,0,0,0,16,137,0,binary_only,5.4966,0
scm20d,193,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5217,0
scm20d,194,448,1794,16,0.1,0,0,0,16,134,0,binary_only,6.9996,0
scm20d,194,448,1794,16,0.3,0,0,0,16,134,0,binary_only,6.2457,0
scm20d,194,448,1794,16,0.5,0,0,0,16,134,0,binary_only,5.8403,0
scm20d,194,448,1794,16,0.7,0,0,0,16,136,0,binary_only,5.4584,0
scm20d,194,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.528,0
scm20d,195,448,1794,16,0.1,0,0,0,16,137,0,binary_only,7.0365,0
scm20d,195,448,1794,16,0.3,0,0,0,16,133,0,binary_only,5.7063,0
scm20d,195,448,1794,16,0.5,0,0,0,16,131,0,binary_only,5.2536,0
scm20d,195,448,1794,16,0.7,0,0,0,16,135,0,binary_only,5.5293,0
scm20d,195,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5677,0
scm20d,196,448,1794,16,0.1,0,0,0,16,137,0,binary_only,7.3319,0
scm20d,196,448,1794,16,0.3,0,0,0,16,132,0,binary_only,6.1868,0
scm20d,196,448,1794,16,0.5,0,0,0,16,134,0,binary_only,5.4263,0
scm20d,196,448,1794,16,0.7,0,0,0,16,137,0,binary_only,5.8431,0
scm20d,196,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5334,0
scm20d,197,448,1794,16,0.1,0,0,0,16,136,0,binary_only,7.1594,0
scm20d,197,448,1794,16,0.3,0,0,0,16,135,0,binary_only,6.1977,0
scm20d,197,448,1794,16,0.5,0,0,0,16,131,0,binary_only,5.3795,0
scm20d,197,448,1794,16,0.7,0,0,0,16,132,0,binary_only,5.0153,0
scm20d,197,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5613,0
scm20d,198,448,1794,16,0.1,0,0,0,16,137,0,binary_only,7.2108,0
scm20d,198,448,1794,16,0.3,0,0,0,16,138,0,binary_only,6.593,0
scm20d,198,448,1794,16,0.5,0,0,0,16,134,0,binary_only,6.1874,0
scm20d,198,448,1794,16,0.7,0,0,0,16,133,0,binary_only,5.3234,0
scm20d,198,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.6244,0
scm20d,199,448,1794,16,0.1,0,0,0,16,136,0,binary_only,6.9255,0
scm20d,199,448,1794,16,0.3,0,0,0,16,136,0,binary_only,6.7427,0
scm20d,199,448,1794,16,0.5,0,0,0,16,136,0,binary_only,6.2435,0
scm20d,199,448,1794,16,0.7,0,0,0,16,135,0,binary_only,6.383,0
scm20d,199,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5689,0
energy,0,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.4819,0
energy,0,38,154,2,0.3,0,0,0,2,8,0,binary_only,0.3662,0
energy,0,38,154,2,0.5,0,0,0,2,10,0,binary_only,0.2637,0
energy,0,38,154,2,0.7,1,0,0,0,0,0,fallback,0.107,0
energy,0,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1095,0
energy,1,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.4402,0
energy,1,38,154,2,0.3,0,0,0,2,9,0,binary_only,0.3446,0
energy,1,38,154,2,0.5,0,0,0,2,10,0,binary_only,0.4072,0
energy,1,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1192,0
energy,1,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1085,0
energy,2,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.4507,0
energy,2,38,154,2,0.3,0,0,0,2,10,0,binary_only,0.3098,0
energy,2,38,154,2,0.5,0,0,0,2,10,0,binary_only,0.3052,0
energy,2,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1131,0
energy,2,38,154,2,0.9,1,0,0,0,0,0,fallback,0.114,0
energy,3,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.4649,0
energy,3,38,154,2,0.3,0,0,0,2,9,0,binary_only,0.393,0
energy,3,38,154,2,0.5,0,0,0,2,9,0,binary_only,0.2414,0
energy,3,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1108,0
energy,3,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1117,0
energy,4,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.5249,0
energy,4,38,154,2,0.3,0,0,0,2,10,0,binary_only,0.3247,0
energy,4,38,154,2,0.5,0,0,0,2,10,0,binary_only,0.2979,0
energy,4,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1121,0
energy,4,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1145,0
energy,5,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.5106,0
energy,5,38,154,2,0.3,0,0,0,2,9,0,binary_only,0.3152,0
energy,5,38,154,2,0.5,1,0,0,0,0,0,fallback,0.1161,0
energy,5,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1105,0
energy,5,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1084,0
energy,6,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.5008,0
energy,6,38,154,2,0.3,0,0,0,2,10,0,binary_only,0.3875,0
energy,6,38,154,2,0.5,0,0,0,2,8,0,binary_only,0.2178,0
energy,6,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1898,0
energy,6,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1131,0
energy,7,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.42,0
energy,7,38,154,2,0.3,0,0,0,2,9,0,binary_only,0.3153,0
energy,7,38,154,2,0.5,1,0,0,0,0,0,fallback,0.1209,0
energy,7,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1155,0
energy,7,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1092,0
energy,8,38,154,2,0.1,0,0,0,2,11,0,binary_only,0.5152,0
energy,8,38,154,2,0.3,0,0,0,2,10,0,binary_only,0.3774,0
energy,8,38,154,2,0.5,0,0,0,2,10,0,binary_only,0.3351,0
energy,8,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1839,0
energy,8,38,154,2,0.9,1,0,0,0,0,0,fallback,0.235,0
energy,9,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.4579,0
energy,9,38,154,2,0.3,0,0,0,2,9,0,binary_only,0.3049,0
energy,9,38,154,2,0.5,1,0,0,0,0,0,fallback,0.115,0
energy,9,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1093,0
energy,9,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1134,0
energy,10,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.4036,0
energy,10,38,154,2,0.3,0,0,0,2,9,0,binary_only,0.3981,0
energy,10,38,154,2,0.5,1,0,0,0,0,0,fallback,0.1152,0
energy,10,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1158,0
energy,10,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1072,0
energy,11,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.4679,0
energy,11,38,154,2,0.3,0,0,0,2,10,0,binary_only,0.4242,0
energy,11,38,154,2,0.5,0,0,0,2,9,0,binary_only,0.2762,0
energy,11,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1036,0
energy,11,38,154,2,0.9,1,0,0,0,0,0,fallback,0.102,0
energy,12,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.4466,0
energy,12,38,154,2,0.3,0,0,0,2,9,0,binary_only,0.2814,0
energy,12,38,154,2,0.5,1,0,0,0,0,0,fallback,0.1071,0
energy,12,38,154,2,0.7,1,0,0,0,0,0,fallback,0.109,0
energy,12,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1069,0
energy,13,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.4357,0
energy,13,38,154,2,0.3,0,0,0,2,10,0,binary_only,0.3843,0
energy,13,38,154,2,0.5,0,0,0,2,8,0,binary_only,0.2042,0
energy,13,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1117,0
energy,13,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1063,0
energy,14,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.491,0
energy,14,38,154,2,0.3,0,0,0,2,9,0,binary_only,0.307,0
energy,14,38,154,2,0.5,1,0,0,0,0,0,fallback,0.1079,0
energy,14,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1079,0
energy,14,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1243,0
energy,15,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.4197,0
energy,15,38,154,2,0.3,0,0,0,2,9,0,binary_only,0.3172,0
energy,15,38,154,2,0.5,1,0,0,0,0,0,fallback,0.1065,0
energy,15,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1066,0
energy,15,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1127,0
energy,16,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.4331,0
energy,16,38,154,2,0.3,0,0,0,2,9,0,binary_only,0.3399,0
energy,16,38,154,2,0.5,1,0,0,0,0,0,fallback,0.1081,0
energy,16,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1084,0
energy,16,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1109,0
energy,17,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.4342,0
energy,17,38,154,2,0.3,0,0,0,2,10,0,binary_only,0.3517,0
energy,17,38,154,2,0.5,1,0,0,0,0,0,fallback,0.1484,0
energy,17,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1104,0
energy,17,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1127,0
energy,18,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.4258,0
energy,18,38,154,2,0.3,0,0,0,2,10,0,binary_only,0.3322,0
energy,18,38,154,2,0.5,1,0,0,0,0,0,fallback,0.1172,0
energy,18,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1068,0
energy,18,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1754,0
energy,19,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.5572,0
energy,19,38,154,2,0.3,0,0,0,2,8,0,binary_only,0.4139,0
energy,19,38,154,2,0.5,1,0,0,0,0,0,fallback,0.1358,0
energy,19,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1302,0
energy,19,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1148,0
energy,20,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.5278,0
energy,20,38,154,2,0.3,0,0,0,2,10,0,binary_only,0.3647,0
energy,20,38,154,2,0.5,1,0,0,0,0,0,fallback,0.1167,0
energy,20,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1832,0
energy,20,38,154,2,0.9,1,0,0,0,0,0,fallback,0.113,0
energy,21,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.6234,0
energy,21,38,154,2,0.3,0,0,0,2,9,0,binary_only,0.3055,0
energy,21,38,154,2,0.5,1,0,0,0,0,0,fallback,0.1564,0
energy,21,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1299,0
energy,21,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1189,0
energy,22,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.4771,0
energy,22,38,154,2,0.3,0,0,0,2,8,0,binary_only,0.4171,0
energy,22,38,154,2,0.5,1,0,0,0,0,0,fallback,0.1209,0
energy,22,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1125,0
energy,22,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1119,0
energy,23,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.5154,0
energy,23,38,154,2,0.3,0,0,0,2,10,0,binary_only,0.4028,0
energy,23,38,154,2,0.5,1,0,0,0,0,0,fallback,0.1111,0
energy,23,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1118,0
energy,23,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1128,0
energy,24,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.4518,0
energy,24,38,154,2,0.3,0,0,0,2,10,0,binary_only,0.4061,0
energy,24,38,154,2,0.5,1,0,0,0,0,0,fallback,0.114,0
energy,24,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1136,0
energy,24,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1104,0
energy,25,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.5158,0
energy,25,38,154,2,0.3,0,0,0,2,10,0,binary_only,0.3855,0
energy,25,38,154,2,0.5,1,0,0,0,0,0,fallback,0.1303,0
energy,25,38,154,2,0.7,1,0,0,0,0,0,fallback,0.1081,0
energy,25,38,154,2,0.9,1,0,0,0,0,0,fallback,0.1092,0
energy,26,38,154,2,0.1,0,0,0,2,10,0,binary_only,0.4719,0
energy,26,38,154,2,0.3,0,0,0,2,10,0,binary_only,0.4325,0
