alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,heteroskedastic_fraction,heteroskedastic_strength,redraw_train_test,n_train,n_test
0.1,10,50,81,Empirical_copula,Gaussian,absolute_residual,3,36.828656396981906,0.5,1.5,True,7200,800
0.1,10,50,81,Empirical_copula,Gaussian,absolute_residual,4,29.65157827434434,0.5,1.5,True,7200,800
0.1,10,50,81,Empirical_copula,Gaussian,absolute_residual,5,16.658903449438434,0.5,1.5,True,7200,800
0.1,10,50,81,Empirical_copula,Gaussian,absolute_residual,6,8.761449287011065,0.5,1.5,True,7200,800
0.1,10,50,81,Empirical_copula,Gaussian,absolute_residual,7,9.924475802679503,0.5,1.5,True,7200,800
0.1,10,50,81,Empirical_copula,Gaussian,absolute_residual,8,6.923001008368278,0.5,1.5,True,7200,800
0.1,10,50,81,Empirical_copula,Gaussian,absolute_residual,9,4.802407688332897,0.5,1.5,True,7200,800
0.1,10,50,81,Empirical_copula,Gaussian,absolute_residual,10,1.8251278612523638,0.5,1.5,True,7200,800
0.1,10,50,82,TSCP_R,Gaussian,absolute_residual,1,33.29795467722263,0.5,1.5,True,7200,800
0.1,10,50,82,TSCP_R,Gaussian,absolute_residual,2,29.7047819989462,0.5,1.5,True,7200,800
0.1,10,50,82,TSCP_R,Gaussian,absolute_residual,3,25.455164900233875,0.5,1.5,True,7200,800
0.1,10,50,82,TSCP_R,Gaussian,absolute_residual,4,20.400556677467037,0.5,1.5,True,7200,800
0.1,10,50,82,TSCP_R,Gaussian,absolute_residual,5,18.700313442287573,0.5,1.5,True,7200,800
0.1,10,50,82,TSCP_R,Gaussian,absolute_residual,6,10.451156284893013,0.5,1.5,True,7200,800
0.1,10,50,82,TSCP_R,Gaussian,absolute_residual,7,11.510561551664697,0.5,1.5,True,7200,800
0.1,10,50,82,TSCP_R,Gaussian,absolute_residual,8,9.432156587869068,0.5,1.5,True,7200,800
0.1,10,50,82,TSCP_R,Gaussian,absolute_residual,9,6.033380858295191,0.5,1.5,True,7200,800
0.1,10,50,82,TSCP_R,Gaussian,absolute_residual,10,2.6659976188324386,0.5,1.5,True,7200,800
0.1,10,50,82,Point_CHR,Gaussian,absolute_residual,1,44.22213127659542,0.5,1.5,True,7200,800
0.1,10,50,82,Point_CHR,Gaussian,absolute_residual,2,43.25019663006888,0.5,1.5,True,7200,800
0.1,10,50,82,Point_CHR,Gaussian,absolute_residual,3,30.18839298106929,0.5,1.5,True,7200,800
0.1,10,50,82,Point_CHR,Gaussian,absolute_residual,4,30.488675831317014,0.5,1.5,True,7200,800
0.1,10,50,82,Point_CHR,Gaussian,absolute_residual,5,23.048539227528657,0.5,1.5,True,7200,800
0.1,10,50,82,Point_CHR,Gaussian,absolute_residual,6,14.695686039833186,0.5,1.5,True,7200,800
0.1,10,50,82,Point_CHR,Gaussian,absolute_residual,7,14.192196770312739,0.5,1.5,True,7200,800
0.1,10,50,82,Point_CHR,Gaussian,absolute_residual,8,11.445086624016728,0.5,1.5,True,7200,800
0.1,10,50,82,Point_CHR,Gaussian,absolute_residual,9,6.539296526635942,0.5,1.5,True,7200,800
0.1,10,50,82,Point_CHR,Gaussian,absolute_residual,10,2.391489995802978,0.5,1.5,True,7200,800
0.1,10,50,82,Unscaled,Gaussian,absolute_residual,1,24.158109392418734,0.5,1.5,True,7200,800
0.1,10,50,82,Unscaled,Gaussian,absolute_residual,2,24.158109392418734,0.5,1.5,True,7200,800
0.1,10,50,82,Unscaled,Gaussian,absolute_residual,3,24.158109392418734,0.5,1.5,True,7200,800
0.1,10,50,82,Unscaled,Gaussian,absolute_residual,4,24.158109392418734,0.5,1.5,True,7200,800
0.1,10,50,82,Unscaled,Gaussian,absolute_residual,5,24.158109392418734,0.5,1.5,True,7200,800
0.1,10,50,82,Unscaled,Gaussian,absolute_residual,6,24.158109392418734,0.5,1.5,True,7200,800
0.1,10,50,82,Unscaled,Gaussian,absolute_residual,7,24.158109392418734,0.5,1.5,True,7200,800
0.1,10,50,82,Unscaled,Gaussian,absolute_residual,8,24.158109392418734,0.5,1.5,True,7200,800
0.1,10,50,82,Unscaled,Gaussian,absolute_residual,9,24.158109392418734,0.5,1.5,True,7200,800
0.1,10,50,82,Unscaled,Gaussian,absolute_residual,10,24.158109392418734,0.5,1.5,True,7200,800
0.1,10,50,82,Empirical_copula,Gaussian,absolute_residual,1,39.68086639591407,0.5,1.5,True,7200,800
0.1,10,50,82,Empirical_copula,Gaussian,absolute_residual,2,34.182415642444354,0.5,1.5,True,7200,800
0.1,10,50,82,Empirical_copula,Gaussian,absolute_residual,3,28.18064457576045,0.5,1.5,True,7200,800
0.1,10,50,82,Empirical_copula,Gaussian,absolute_residual,4,18.512292325258986,0.5,1.5,True,7200,800
0.1,10,50,82,Empirical_copula,Gaussian,absolute_residual,5,23.258279320071217,0.5,1.5,True,7200,800
0.1,10,50,82,Empirical_copula,Gaussian,absolute_residual,6,8.97886514790245,0.5,1.5,True,7200,800
0.1,10,50,82,Empirical_copula,Gaussian,absolute_residual,7,10.27075258547348,0.5,1.5,True,7200,800
0.1,10,50,82,Empirical_copula,Gaussian,absolute_residual,8,8.443685573505572,0.5,1.5,True,7200,800
0.1,10,50,82,Empirical_copula,Gaussian,absolute_residual,9,4.571435405391668,0.5,1.5,True,7200,800
0.1,10,50,82,Empirical_copula,Gaussian,absolute_residual,10,2.4718781722141223,0.5,1.5,True,7200,800
0.1,10,50,83,TSCP_R,Gaussian,absolute_residual,1,36.8939428991268,0.5,1.5,True,7200,800
0.1,10,50,83,TSCP_R,Gaussian,absolute_residual,2,28.729368398224,0.5,1.5,True,7200,800
0.1,10,50,83,TSCP_R,Gaussian,absolute_residual,3,14.845797863138108,0.5,1.5,True,7200,800
0.1,10,50,83,TSCP_R,Gaussian,absolute_residual,4,22.874899279884897,0.5,1.5,True,7200,800
0.1,10,50,83,TSCP_R,Gaussian,absolute_residual,5,21.309215976396732,0.5,1.5,True,7200,800
0.1,10,50,83,TSCP_R,Gaussian,absolute_residual,6,16.190731288281476,0.5,1.5,True,7200,800
0.1,10,50,83,TSCP_R,Gaussian,absolute_residual,7,14.023044322021171,0.5,1.5,True,7200,800
0.1,10,50,83,TSCP_R,Gaussian,absolute_residual,8,7.7476346439168005,0.5,1.5,True,7200,800
0.1,10,50,83,TSCP_R,Gaussian,absolute_residual,9,5.529493979710186,0.5,1.5,True,7200,800
0.1,10,50,83,TSCP_R,Gaussian,absolute_residual,10,3.268363188851007,0.5,1.5,True,7200,800
0.1,10,50,83,Point_CHR,Gaussian,absolute_residual,1,38.379126116968564,0.5,1.5,True,7200,800
0.1,10,50,83,Point_CHR,Gaussian,absolute_residual,2,54.69248209900694,0.5,1.5,True,7200,800
0.1,10,50,83,Point_CHR,Gaussian,absolute_residual,3,31.896539459293052,0.5,1.5,True,7200,800
0.1,10,50,83,Point_CHR,Gaussian,absolute_residual,4,40.124887099869184,0.5,1.5,True,7200,800
0.1,10,50,83,Point_CHR,Gaussian,absolute_residual,5,26.530952586744895,0.5,1.5,True,7200,800
0.1,10,50,83,Point_CHR,Gaussian,absolute_residual,6,30.064450750017418,0.5,1.5,True,7200,800
0.1,10,50,83,Point_CHR,Gaussian,absolute_residual,7,22.540042435786976,0.5,1.5,True,7200,800
0.1,10,50,83,Point_CHR,Gaussian,absolute_residual,8,10.0660592213201,0.5,1.5,True,7200,800
0.1,10,50,83,Point_CHR,Gaussian,absolute_residual,9,10.762660705785336,0.5,1.5,True,7200,800
0.1,10,50,83,Point_CHR,Gaussian,absolute_residual,10,5.480659122091453,0.5,1.5,True,7200,800
0.1,10,50,83,Unscaled,Gaussian,absolute_residual,1,21.501110785182956,0.5,1.5,True,7200,800
0.1,10,50,83,Unscaled,Gaussian,absolute_residual,2,21.501110785182956,0.5,1.5,True,7200,800
0.1,10,50,83,Unscaled,Gaussian,absolute_residual,3,21.501110785182956,0.5,1.5,True,7200,800
0.1,10,50,83,Unscaled,Gaussian,absolute_residual,4,21.501110785182956,0.5,1.5,True,7200,800
0.1,10,50,83,Unscaled,Gaussian,absolute_residual,5,21.501110785182956,0.5,1.5,True,7200,800
0.1,10,50,83,Unscaled,Gaussian,absolute_residual,6,21.501110785182956,0.5,1.5,True,7200,800
0.1,10,50,83,Unscaled,Gaussian,absolute_residual,7,21.501110785182956,0.5,1.5,True,7200,800
0.1,10,50,83,Unscaled,Gaussian,absolute_residual,8,21.501110785182956,0.5,1.5,True,7200,800
0.1,10,50,83,Unscaled,Gaussian,absolute_residual,9,21.501110785182956,0.5,1.5,True,7200,800
0.1,10,50,83,Unscaled,Gaussian,absolute_residual,10,21.501110785182956,0.5,1.5,True,7200,800
0.1,10,50,83,Empirical_copula,Gaussian,absolute_residual,1,47.318450770676975,0.5,1.5,True,7200,800
0.1,10,50,83,Empirical_copula,Gaussian,absolute_residual,2,21.64147726810227,0.5,1.5,True,7200,800
0.1,10,50,83,Empirical_copula,Gaussian,absolute_residual,3,14.11821376946168,0.5,1.5,True,7200,800
0.1,10,50,83,Empirical_copula,Gaussian,absolute_residual,4,22.249190392168156,0.5,1.5,True,7200,800
0.1,10,50,83,Empirical_copula,Gaussian,absolute_residual,5,26.530952586744895,0.5,1.5,True,7200,800
0.1,10,50,83,Empirical_copula,Gaussian,absolute_residual,6,16.128205665296914,0.5,1.5,True,7200,800
0.1,10,50,83,Empirical_copula,Gaussian,absolute_residual,7,12.046752105213491,0.5,1.5,True,7200,800
0.1,10,50,83,Empirical_copula,Gaussian,absolute_residual,8,6.622668812438381,0.5,1.5,True,7200,800
0.1,10,50,83,Empirical_copula,Gaussian,absolute_residual,9,4.235350363792134,0.5,1.5,True,7200,800
0.1,10,50,83,Empirical_copula,Gaussian,absolute_residual,10,2.528889140207678,0.5,1.5,True,7200,800
0.1,10,50,84,TSCP_R,Gaussian,absolute_residual,1,31.260184616070163,0.5,1.5,True,7200,800
0.1,10,50,84,TSCP_R,Gaussian,absolute_residual,2,23.317382794320277,0.5,1.5,True,7200,800
0.1,10,50,84,TSCP_R,Gaussian,absolute_residual,3,21.17639182592618,0.5,1.5,True,7200,800
0.1,10,50,84,TSCP_R,Gaussian,absolute_residual,4,22.902671130575687,0.5,1.5,True,7200,800
0.1,10,50,84,TSCP_R,Gaussian,absolute_residual,5,16.8781282877753,0.5,1.5,True,7200,800
0.1,10,50,84,TSCP_R,Gaussian,absolute_residual,6,14.713704044465246,0.5,1.5,True,7200,800
0.1,10,50,84,TSCP_R,Gaussian,absolute_residual,7,11.883186248093871,0.5,1.5,True,7200,800
0.1,10,50,84,TSCP_R,Gaussian,absolute_residual,8,7.857080388149358,0.5,1.5,True,7200,800
0.1,10,50,84,TSCP_R,Gaussian,absolute_residual,9,5.899137975356001,0.5,1.5,True,7200,800
0.1,10,50,84,TSCP_R,Gaussian,absolute_residual,10,3.0009402189099372,0.5,1.5,True,7200,800
0.1,10,50,84,Point_CHR,Gaussian,absolute_residual,1,40.21140098078355,0.5,1.5,True,7200,800
0.1,10,50,84,Point_CHR,Gaussian,absolute_residual,2,24.69317088863513,0.5,1.5,True,7200,800
0.1,10,50,84,Point_CHR,Gaussian,absolute_residual,3,21.200766976717695,0.5,1.5,True,7200,800
0.1,10,50,84,Point_CHR,Gaussian,absolute_residual,4,17.34650527821278,0.5,1.5,True,7200,800
0.1,10,50,84,Point_CHR,Gaussian,absolute_residual,5,14.25328502936701,0.5,1.5,True,7200,800
0.1,10,50,84,Point_CHR,Gaussian,absolute_residual,6,19.414617761782488,0.5,1.5,True,7200,800
0.1,10,50,84,Point_CHR,Gaussian,absolute_residual,7,15.886262234823151,0.5,1.5,True,7200,800
0.1,10,50,84,Point_CHR,Gaussian,absolute_residual,8,8.99244640311985,0.5,1.5,True,7200,800
0.1,10,50,84,Point_CHR,Gaussian,absolute_residual,9,6.455076917905623,0.5,1.5,True,7200,800
0.1,10,50,84,Point_CHR,Gaussian,absolute_residual,10,4.270138055451835,0.5,1.5,True,7200,800
0.1,10,50,84,Unscaled,Gaussian,absolute_residual,1,19.813447820657938,0.5,1.5,True,7200,800
0.1,10,50,84,Unscaled,Gaussian,absolute_residual,2,19.813447820657938,0.5,1.5,True,7200,800
0.1,10,50,84,Unscaled,Gaussian,absolute_residual,3,19.813447820657938,0.5,1.5,True,7200,800
0.1,10,50,84,Unscaled,Gaussian,absolute_residual,4,19.813447820657938,0.5,1.5,True,7200,800
0.1,10,50,84,Unscaled,Gaussian,absolute_residual,5,19.813447820657938,0.5,1.5,True,7200,800
0.1,10,50,84,Unscaled,Gaussian,absolute_residual,6,19.813447820657938,0.5,1.5,True,7200,800
0.1,10,50,84,Unscaled,Gaussian,absolute_residual,7,19.813447820657938,0.5,1.5,True,7200,800
0.1,10,50,84,Unscaled,Gaussian,absolute_residual,8,19.813447820657938,0.5,1.5,True,7200,800
0.1,10,50,84,Unscaled,Gaussian,absolute_residual,9,19.813447820657938,0.5,1.5,True,7200,800
0.1,10,50,84,Unscaled,Gaussian,absolute_residual,10,19.813447820657938,0.5,1.5,True,7200,800
0.1,10,50,84,Empirical_copula,Gaussian,absolute_residual,1,47.76752073865959,0.5,1.5,True,7200,800
0.1,10,50,84,Empirical_copula,Gaussian,absolute_residual,2,24.163278256095072,0.5,1.5,True,7200,800
0.1,10,50,84,Empirical_copula,Gaussian,absolute_residual,3,20.92150138545752,0.5,1.5,True,7200,800
0.1,10,50,84,Empirical_copula,Gaussian,absolute_residual,4,28.16104873507684,0.5,1.5,True,7200,800
0.1,10,50,84,Empirical_copula,Gaussian,absolute_residual,5,19.873158248117846,0.5,1.5,True,7200,800
0.1,10,50,84,Empirical_copula,Gaussian,absolute_residual,6,11.948912004883265,0.5,1.5,True,7200,800
0.1,10,50,84,Empirical_copula,Gaussian,absolute_residual,7,10.176593702646905,0.5,1.5,True,7200,800
0.1,10,50,84,Empirical_copula,Gaussian,absolute_residual,8,7.644100667651564,0.5,1.5,True,7200,800
0.1,10,50,84,Empirical_copula,Gaussian,absolute_residual,9,4.7540434454411935,0.5,1.5,True,7200,800
0.1,10,50,84,Empirical_copula,Gaussian,absolute_residual,10,2.9893944523761036,0.5,1.5,True,7200,800
0.1,10,50,85,TSCP_R,Gaussian,absolute_residual,1,23.159621857032192,0.5,1.5,True,7200,800
0.1,10,50,85,TSCP_R,Gaussian,absolute_residual,2,25.501900371316587,0.5,1.5,True,7200,800
0.1,10,50,85,TSCP_R,Gaussian,absolute_residual,3,21.502123597683926,0.5,1.5,True,7200,800
0.1,10,50,85,TSCP_R,Gaussian,absolute_residual,4,19.678440076402502,0.5,1.5,True,7200,800
0.1,10,50,85,TSCP_R,Gaussian,absolute_residual,5,13.229498052005104,0.5,1.5,True,7200,800
0.1,10,50,85,TSCP_R,Gaussian,absolute_residual,6,12.694974709440636,0.5,1.5,True,7200,800
0.1,10,50,85,TSCP_R,Gaussian,absolute_residual,7,9.222368491353585,0.5,1.5,True,7200,800
0.1,10,50,85,TSCP_R,Gaussian,absolute_residual,8,8.63858969127117,0.5,1.5,True,7200,800
0.1,10,50,85,TSCP_R,Gaussian,absolute_residual,9,5.698351894397325,0.5,1.5,True,7200,800
0.1,10,50,85,TSCP_R,Gaussian,absolute_residual,10,2.5225827118332638,0.5,1.5,True,7200,800
0.1,10,50,85,Point_CHR,Gaussian,absolute_residual,1,42.32088769670712,0.5,1.5,True,7200,800
0.1,10,50,85,Point_CHR,Gaussian,absolute_residual,2,32.16854169460166,0.5,1.5,True,7200,800
0.1,10,50,85,Point_CHR,Gaussian,absolute_residual,3,28.25279378098037,0.5,1.5,True,7200,800
0.1,10,50,85,Point_CHR,Gaussian,absolute_residual,4,24.353802173686073,0.5,1.5,True,7200,800
0.1,10,50,85,Point_CHR,Gaussian,absolute_residual,5,23.377082698122894,0.5,1.5,True,7200,800
0.1,10,50,85,Point_CHR,Gaussian,absolute_residual,6,24.36715549016393,0.5,1.5,True,7200,800
0.1,10,50,85,Point_CHR,Gaussian,absolute_residual,7,16.43772423520422,0.5,1.5,True,7200,800
0.1,10,50,85,Point_CHR,Gaussian,absolute_residual,8,16.64626746610245,0.5,1.5,True,7200,800
0.1,10,50,85,Point_CHR,Gaussian,absolute_residual,9,13.644828060670951,0.5,1.5,True,7200,800
0.1,10,50,85,Point_CHR,Gaussian,absolute_residual,10,4.579926429339761,0.5,1.5,True,7200,800
0.1,10,50,85,Unscaled,Gaussian,absolute_residual,1,18.449442188311316,0.5,1.5,True,7200,800
0.1,10,50,85,Unscaled,Gaussian,absolute_residual,2,18.449442188311316,0.5,1.5,True,7200,800
0.1,10,50,85,Unscaled,Gaussian,absolute_residual,3,18.449442188311316,0.5,1.5,True,7200,800
0.1,10,50,85,Unscaled,Gaussian,absolute_residual,4,18.449442188311316,0.5,1.5,True,7200,800
0.1,10,50,85,Unscaled,Gaussian,absolute_residual,5,18.449442188311316,0.5,1.5,True,7200,800
0.1,10,50,85,Unscaled,Gaussian,absolute_residual,6,18.449442188311316,0.5,1.5,True,7200,800
0.1,10,50,85,Unscaled,Gaussian,absolute_residual,7,18.449442188311316,0.5,1.5,True,7200,800
0.1,10,50,85,Unscaled,Gaussian,absolute_residual,8,18.449442188311316,0.5,1.5,True,7200,800
0.1,10,50,85,Unscaled,Gaussian,absolute_residual,9,18.449442188311316,0.5,1.5,True,7200,800
0.1,10,50,85,Unscaled,Gaussian,absolute_residual,10,18.449442188311316,0.5,1.5,True,7200,800
0.1,10,50,85,Empirical_copula,Gaussian,absolute_residual,1,20.100880238475877,0.5,1.5,True,7200,800
0.1,10,50,85,Empirical_copula,Gaussian,absolute_residual,2,25.7124316712083,0.5,1.5,True,7200,800
0.1,10,50,85,Empirical_copula,Gaussian,absolute_residual,3,28.252793780980365,0.5,1.5,True,7200,800
0.1,10,50,85,Empirical_copula,Gaussian,absolute_residual,4,27.239589943394193,0.5,1.5,True,7200,800
0.1,10,50,85,Empirical_copula,Gaussian,absolute_residual,5,11.325150149417537,0.5,1.5,True,7200,800
0.1,10,50,85,Empirical_copula,Gaussian,absolute_residual,6,11.820575651553611,0.5,1.5,True,7200,800
0.1,10,50,85,Empirical_copula,Gaussian,absolute_residual,7,8.56434227367729,0.5,1.5,True,7200,800
0.1,10,50,85,Empirical_copula,Gaussian,absolute_residual,8,7.9254260489556305,0.5,1.5,True,7200,800
0.1,10,50,85,Empirical_copula,Gaussian,absolute_residual,9,5.955302651618413,0.5,1.5,True,7200,800
0.1,10,50,85,Empirical_copula,Gaussian,absolute_residual,10,2.2120446012118213,0.5,1.5,True,7200,800
0.1,10,50,86,TSCP_R,Gaussian,absolute_residual,1,21.662826667686122,0.5,1.5,True,7200,800
0.1,10,50,86,TSCP_R,Gaussian,absolute_residual,2,30.53385617609299,0.5,1.5,True,7200,800
0.1,10,50,86,TSCP_R,Gaussian,absolute_residual,3,18.57792323525713,0.5,1.5,True,7200,800
0.1,10,50,86,TSCP_R,Gaussian,absolute_residual,4,24.27137487435863,0.5,1.5,True,7200,800
0.1,10,50,86,TSCP_R,Gaussian,absolute_residual,5,17.02344464797466,0.5,1.5,True,7200,800
0.1,10,50,86,TSCP_R,Gaussian,absolute_residual,6,14.28269949685693,0.5,1.5,True,7200,800
0.1,10,50,86,TSCP_R,Gaussian,absolute_residual,7,12.634382369494455,0.5,1.5,True,7200,800
0.1,10,50,86,TSCP_R,Gaussian,absolute_residual,8,8.490532141348396,0.5,1.5,True,7200,800
0.1,10,50,86,TSCP_R,Gaussian,absolute_residual,9,5.532639154674862,0.5,1.5,True,7200,800
0.1,10,50,86,TSCP_R,Gaussian,absolute_residual,10,2.8652116730342505,0.5,1.5,True,7200,800
0.1,10,50,86,Point_CHR,Gaussian,absolute_residual,1,30.258067233586203,0.5,1.5,True,7200,800
0.1,10,50,86,Point_CHR,Gaussian,absolute_residual,2,29.83764740256325,0.5,1.5,True,7200,800
0.1,10,50,86,Point_CHR,Gaussian,absolute_residual,3,32.7838761935939,0.5,1.5,True,7200,800
0.1,10,50,86,Point_CHR,Gaussian,absolute_residual,4,42.25431503234933,0.5,1.5,True,7200,800
0.1,10,50,86,Point_CHR,Gaussian,absolute_residual,5,23.526014648555897,0.5,1.5,True,7200,800
0.1,10,50,86,Point_CHR,Gaussian,absolute_residual,6,27.012734135227177,0.5,1.5,True,7200,800
0.1,10,50,86,Point_CHR,Gaussian,absolute_residual,7,16.368664203043878,0.5,1.5,True,7200,800
0.1,10,50,86,Point_CHR,Gaussian,absolute_residual,8,13.745938948764639,0.5,1.5,True,7200,800
0.1,10,50,86,Point_CHR,Gaussian,absolute_residual,9,7.848291811379416,0.5,1.5,True,7200,800
0.1,10,50,86,Point_CHR,Gaussian,absolute_residual,10,3.9288766861376745,0.5,1.5,True,7200,800
0.1,10,50,86,Unscaled,Gaussian,absolute_residual,1,19.36025558896391,0.5,1.5,True,7200,800
0.1,10,50,86,Unscaled,Gaussian,absolute_residual,2,19.36025558896391,0.5,1.5,True,7200,800
0.1,10,50,86,Unscaled,Gaussian,absolute_residual,3,19.36025558896391,0.5,1.5,True,7200,800
0.1,10,50,86,Unscaled,Gaussian,absolute_residual,4,19.36025558896391,0.5,1.5,True,7200,800
0.1,10,50,86,Unscaled,Gaussian,absolute_residual,5,19.36025558896391,0.5,1.5,True,7200,800
0.1,10,50,86,Unscaled,Gaussian,absolute_residual,6,19.36025558896391,0.5,1.5,True,7200,800
0.1,10,50,86,Unscaled,Gaussian,absolute_residual,7,19.36025558896391,0.5,1.5,True,7200,800
0.1,10,50,86,Unscaled,Gaussian,absolute_residual,8,19.36025558896391,0.5,1.5,True,7200,800
0.1,10,50,86,Unscaled,Gaussian,absolute_residual,9,19.36025558896391,0.5,1.5,True,7200,800
0.1,10,50,86,Unscaled,Gaussian,absolute_residual,10,19.36025558896391,0.5,1.5,True,7200,800
0.1,10,50,86,Empirical_copula,Gaussian,absolute_residual,1,17.47237732801528,0.5,1.5,True,7200,800
0.1,10,50,86,Empirical_copula,Gaussian,absolute_residual,2,37.42863610930085,0.5,1.5,True,7200,800
0.1,10,50,86,Empirical_copula,Gaussian,absolute_residual,3,16.604675244496338,0.5,1.5,True,7200,800
0.1,10,50,86,Empirical_copula,Gaussian,absolute_residual,4,22.3673589639886,0.5,1.5,True,7200,800
0.1,10,50,86,Empirical_copula,Gaussian,absolute_residual,5,11.326714248166908,0.5,1.5,True,7200,800
0.1,10,50,86,Empirical_copula,Gaussian,absolute_residual,6,12.426114191525857,0.5,1.5,True,7200,800
0.1,10,50,86,Empirical_copula,Gaussian,absolute_residual,7,12.58356028159778,0.5,1.5,True,7200,800
0.1,10,50,86,Empirical_copula,Gaussian,absolute_residual,8,6.870349141265486,0.5,1.5,True,7200,800
0.1,10,50,86,Empirical_copula,Gaussian,absolute_residual,9,5.491955796796439,0.5,1.5,True,7200,800
0.1,10,50,86,Empirical_copula,Gaussian,absolute_residual,10,2.78493002892401,0.5,1.5,True,7200,800
0.1,10,50,87,TSCP_R,Gaussian,absolute_residual,1,22.679621069475832,0.5,1.5,True,7200,800
0.1,10,50,87,TSCP_R,Gaussian,absolute_residual,2,22.591317350447824,0.5,1.5,True,7200,800
0.1,10,50,87,TSCP_R,Gaussian,absolute_residual,3,25.020012514027925,0.5,1.5,True,7200,800
0.1,10,50,87,TSCP_R,Gaussian,absolute_residual,4,19.512471233454576,0.5,1.5,True,7200,800
0.1,10,50,87,TSCP_R,Gaussian,absolute_residual,5,18.195268588813597,0.5,1.5,True,7200,800
0.1,10,50,87,TSCP_R,Gaussian,absolute_residual,6,15.16128219580267,0.5,1.5,True,7200,800
0.1,10,50,87,TSCP_R,Gaussian,absolute_residual,7,11.30675026639798,0.5,1.5,True,7200,800
0.1,10,50,87,TSCP_R,Gaussian,absolute_residual,8,9.701276356720134,0.5,1.5,True,7200,800
0.1,10,50,87,TSCP_R,Gaussian,absolute_residual,9,5.227103299282465,0.5,1.5,True,7200,800
0.1,10,50,87,TSCP_R,Gaussian,absolute_residual,10,2.8856352132235474,0.5,1.5,True,7200,800
0.1,10,50,87,Point_CHR,Gaussian,absolute_residual,1,20.144436828945118,0.5,1.5,True,7200,800
0.1,10,50,87,Point_CHR,Gaussian,absolute_residual,2,28.19247630988105,0.5,1.5,True,7200,800
0.1,10,50,87,Point_CHR,Gaussian,absolute_residual,3,33.81297956733098,0.5,1.5,True,7200,800
0.1,10,50,87,Point_CHR,Gaussian,absolute_residual,4,19.346743135857125,0.5,1.5,True,7200,800
0.1,10,50,87,Point_CHR,Gaussian,absolute_residual,5,24.7495036573602,0.5,1.5,True,7200,800
0.1,10,50,87,Point_CHR,Gaussian,absolute_residual,6,13.233573683996218,0.5,1.5,True,7200,800
0.1,10,50,87,Point_CHR,Gaussian,absolute_residual,7,12.23013540971996,0.5,1.5,True,7200,800
0.1,10,50,87,Point_CHR,Gaussian,absolute_residual,8,10.092360943314269,0.5,1.5,True,7200,800
0.1,10,50,87,Point_CHR,Gaussian,absolute_residual,9,4.136227057406915,0.5,1.5,True,7200,800
0.1,10,50,87,Point_CHR,Gaussian,absolute_residual,10,3.0429949570229375,0.5,1.5,True,7200,800
0.1,10,50,87,Unscaled,Gaussian,absolute_residual,1,20.144436828992074,0.5,1.5,True,7200,800
