dataset,trial,n_cal,n_test,n_dim,method,covered_count,joint_coverage,residual_volume,infinite_region
scm1d,23,490,1961,16,Unscaled,1680,0.8567057623661397,4.376673038298288e+38,0
scm1d,23,490,1961,16,Point_CHR,1730,0.8822029576746558,5.941971821654002e+38,0
scm1d,23,490,1961,16,TSCP_R,1711,0.8725140234574197,2.8957728647536104e+38,0
scm1d,24,490,1961,16,Empirical_copula,1761,0.8980112187659357,1.6547658917174178e+39,0
scm1d,24,490,1961,16,Unscaled,1768,0.901580826109128,2.4332545197708813e+39,0
scm1d,24,490,1961,16,Point_CHR,1781,0.9082100968893422,1.4743403815898446e+39,0
scm1d,24,490,1961,16,TSCP_R,1754,0.8944416114227435,1.5542430707562674e+39,0
scm1d,25,490,1961,16,Empirical_copula,1789,0.9122896481387047,2.971960661334087e+39,0
scm1d,25,490,1961,16,Unscaled,1788,0.9117797042325344,3.0845500370934546e+39,0
scm1d,25,490,1961,16,Point_CHR,1826,0.9311575726670066,6.677402704352641e+39,0
scm1d,25,490,1961,16,TSCP_R,1792,0.9138194798572157,2.30542288336183e+39,0
scm1d,26,490,1961,16,Empirical_copula,1720,0.8771035186129525,2.0125467382575316e+38,0
scm1d,26,490,1961,16,Unscaled,1754,0.8944416114227435,1.0697231178322447e+39,0
scm1d,26,490,1961,16,Point_CHR,1754,0.8944416114227435,6.216202972324133e+38,0
scm1d,26,490,1961,16,TSCP_R,1759,0.8969913309535951,5.664522586897634e+38,0
scm1d,27,490,1961,16,Empirical_copula,1745,0.8898521162672106,5.4805631999002346e+38,0
scm1d,27,490,1961,16,Unscaled,1750,0.8924018357980622,9.040717417773093e+38,0
scm1d,27,490,1961,16,Point_CHR,1688,0.8607853136155023,1.6943753651878997e+38,0
scm1d,27,490,1961,16,TSCP_R,1762,0.898521162672106,6.839762246905635e+38,0
scm1d,28,490,1961,16,Empirical_copula,1789,0.9122896481387047,1.2928701507130001e+39,0
scm1d,28,490,1961,16,Unscaled,1794,0.9148393676695563,6.556767496485129e+39,0
scm1d,28,490,1961,16,Point_CHR,1829,0.9326874043855176,9.428798983898412e+39,0
scm1d,28,490,1961,16,TSCP_R,1795,0.9153493115757266,2.0525685243612278e+39,0
scm1d,29,490,1961,16,Empirical_copula,1650,0.8414074451810301,9.74804334570043e+37,0
scm1d,29,490,1961,16,Unscaled,1701,0.8674145843957165,4.1764176155318134e+38,0
scm1d,29,490,1961,16,Point_CHR,1698,0.8658847526772055,2.821995152858623e+38,0
scm1d,29,490,1961,16,TSCP_R,1677,0.8551759306476288,1.4593986622929217e+38,0
scm1d,30,490,1961,16,Empirical_copula,1734,0.8842427332993371,6.1541031804279206e+38,0
scm1d,30,490,1961,16,Unscaled,1739,0.8867924528301887,1.3743018372156047e+39,0
scm1d,30,490,1961,16,Point_CHR,1792,0.9138194798572157,2.112036944626122e+39,0
scm1d,30,490,1961,16,TSCP_R,1761,0.8980112187659357,9.36025758305137e+38,0
scm1d,31,490,1961,16,Empirical_copula,1794,0.9148393676695563,5.67878974481554e+39,0
scm1d,31,490,1961,16,Unscaled,1791,0.9133095359510454,6.181219770743648e+39,0
scm1d,31,490,1961,16,Point_CHR,1809,0.9224885262621112,7.236509279098098e+39,0
scm1d,31,490,1961,16,TSCP_R,1803,0.9194288628250893,3.9450339048474374e+39,0
scm1d,32,490,1961,16,Empirical_copula,1717,0.8755736868944416,2.933991777217572e+38,0
scm1d,32,490,1961,16,Unscaled,1758,0.8964813870474247,1.9481186217762787e+39,0
scm1d,32,490,1961,16,Point_CHR,1726,0.8801631820499745,3.0339837372507294e+38,0
scm1d,32,490,1961,16,TSCP_R,1736,0.8852626211116777,4.1438397280637546e+38,0
scm1d,33,490,1961,16,Empirical_copula,1751,0.8929117797042325,6.4927960287930085e+38,0
scm1d,33,490,1961,16,Unscaled,1771,0.903110657827639,1.832553843947957e+39,0
scm1d,33,490,1961,16,Point_CHR,1786,0.9107598164201938,1.5920789246420926e+39,0
scm1d,33,490,1961,16,TSCP_R,1746,0.8903620601733809,5.3919411894087026e+38,0
scm1d,34,490,1961,16,Empirical_copula,1789,0.9122896481387047,1.857728193505291e+39,0
scm1d,34,490,1961,16,Unscaled,1792,0.9138194798572157,5.538755079450535e+39,0
scm1d,34,490,1961,16,Point_CHR,1775,0.9051504334523203,1.5031442428475583e+39,0
scm1d,34,490,1961,16,TSCP_R,1792,0.9138194798572157,2.195860925602602e+39,0
scm1d,35,490,1961,16,Empirical_copula,1738,0.8862825089240184,4.662236305084612e+38,0
scm1d,35,490,1961,16,Unscaled,1805,0.9204487506374299,7.807439806082637e+39,0
scm1d,35,490,1961,16,Point_CHR,1787,0.9112697603263641,1.5724953190058728e+39,0
scm1d,35,490,1961,16,TSCP_R,1774,0.90464048954615,1.5951243973747034e+39,0
scm1d,36,490,1961,16,Empirical_copula,1765,0.9000509943906171,1.276389269999767e+39,0
scm1d,36,490,1961,16,Unscaled,1785,0.9102498725140235,3.28889286299253e+39,0
scm1d,36,490,1961,16,Point_CHR,1761,0.8980112187659357,8.250904046230504e+38,0
scm1d,36,490,1961,16,TSCP_R,1779,0.9071902090770015,1.6141490552467242e+39,0
scm1d,37,490,1961,16,Empirical_copula,1789,0.9122896481387047,1.5057635268964964e+39,0
scm1d,37,490,1961,16,Unscaled,1813,0.9245283018867925,5.86783186066155e+39,0
scm1d,37,490,1961,16,Point_CHR,1827,0.9316675165731769,4.7455116438708935e+39,0
scm1d,37,490,1961,16,TSCP_R,1822,0.9291177970423253,3.6195461234220034e+39,0
scm1d,38,490,1961,16,Empirical_copula,1757,0.8959714431412544,5.850582178521819e+38,0
scm1d,38,490,1961,16,Unscaled,1775,0.9051504334523203,1.510016941167839e+39,0
scm1d,38,490,1961,16,Point_CHR,1755,0.8949515553289138,5.000463868246706e+38,0
scm1d,38,490,1961,16,TSCP_R,1776,0.9056603773584906,9.448748774123988e+38,0
scm1d,39,490,1961,16,Empirical_copula,1714,0.8740438551759306,2.3075648605416215e+38,0
scm1d,39,490,1961,16,Unscaled,1702,0.8679245283018868,3.65255929326862e+38,0
scm1d,39,490,1961,16,Point_CHR,1736,0.8852626211116777,4.845953217152557e+38,0
scm1d,39,490,1961,16,TSCP_R,1722,0.8781234064252932,3.4648602312587925e+38,0
scm1d,40,490,1961,16,Empirical_copula,1752,0.8934217236104028,9.637778765809645e+38,0
scm1d,40,490,1961,16,Unscaled,1767,0.9010708822029577,2.7220069992021873e+39,0
scm1d,40,490,1961,16,Point_CHR,1756,0.8954614992350841,9.898890922577253e+38,0
scm1d,40,490,1961,16,TSCP_R,1747,0.8908720040795512,9.39915769998652e+38,0
scm1d,41,490,1961,16,Empirical_copula,1753,0.8939316675165732,8.703797344775536e+38,0
scm1d,41,490,1961,16,Unscaled,1782,0.9087200407955125,3.3010594668909627e+39,0
scm1d,41,490,1961,16,Point_CHR,1807,0.9214686384497706,3.07729984178357e+39,0
scm1d,41,490,1961,16,TSCP_R,1758,0.8964813870474247,8.588425043445664e+38,0
scm1d,42,490,1961,16,Empirical_copula,1756,0.8954614992350841,7.6906013587402e+38,0
scm1d,42,490,1961,16,Unscaled,1789,0.9122896481387047,2.2240881512826215e+39,0
scm1d,42,490,1961,16,Point_CHR,1778,0.9066802651708312,7.370657239267293e+38,0
scm1d,42,490,1961,16,TSCP_R,1780,0.9077001529831719,7.903449846010108e+38,0
scm1d,43,490,1961,16,Empirical_copula,1819,0.9275879653238144,3.398378107057185e+39,0
scm1d,43,490,1961,16,Unscaled,1794,0.9148393676695563,4.570650077043229e+39,0
scm1d,43,490,1961,16,Point_CHR,1811,0.9235084140744518,4.9617640753115314e+39,0
scm1d,43,490,1961,16,TSCP_R,1832,0.9342172361040285,6.304617104602386e+39,0
scm1d,44,490,1961,16,Empirical_copula,1702,0.8679245283018868,2.610523987058656e+38,0
scm1d,44,490,1961,16,Unscaled,1709,0.871494135645079,5.674598713968488e+38,0
scm1d,44,490,1961,16,Point_CHR,1717,0.8755736868944416,3.566168945927531e+38,0
scm1d,44,490,1961,16,TSCP_R,1736,0.8852626211116777,4.9237588463585146e+38,0
scm1d,45,490,1961,16,Empirical_copula,1751,0.8929117797042325,6.833339069041935e+38,0
scm1d,45,490,1961,16,Unscaled,1780,0.9077001529831719,2.821465917225372e+39,0
scm1d,45,490,1961,16,Point_CHR,1759,0.8969913309535951,6.6416600068809724e+38,0
scm1d,45,490,1961,16,TSCP_R,1765,0.9000509943906171,7.044934087449205e+38,0
scm1d,46,490,1961,16,Empirical_copula,1769,0.9020907700152984,1.25908521808318e+39,0
scm1d,46,490,1961,16,Unscaled,1776,0.9056603773584906,2.6235652030948376e+39,0
scm1d,46,490,1961,16,Point_CHR,1797,0.9163691993880673,2.879017133871122e+39,0
scm1d,46,490,1961,16,TSCP_R,1758,0.8964813870474247,8.253000105427234e+38,0
scm1d,47,490,1961,16,Empirical_copula,1751,0.8929117797042325,4.709396261104396e+38,0
scm1d,47,490,1961,16,Unscaled,1764,0.8995410504844467,1.8486743487132423e+39,0
scm1d,47,490,1961,16,Point_CHR,1810,0.9229984701682815,2.1462054286463897e+39,0
scm1d,47,490,1961,16,TSCP_R,1772,0.9036206017338093,8.121088952280851e+38,0
scm1d,48,490,1961,16,Empirical_copula,1772,0.9036206017338093,1.2789969735377733e+39,0
scm1d,48,490,1961,16,Unscaled,1803,0.9194288628250893,5.1340420035062345e+39,0
scm1d,48,490,1961,16,Point_CHR,1813,0.9245283018867925,4.042989910023312e+39,0
scm1d,48,490,1961,16,TSCP_R,1798,0.9168791432942376,1.9269121105709514e+39,0
scm1d,49,490,1961,16,Empirical_copula,1758,0.8964813870474247,9.7004445777973e+38,0
scm1d,49,490,1961,16,Unscaled,1775,0.9051504334523203,2.736140549823609e+39,0
scm1d,49,490,1961,16,Point_CHR,1798,0.9168791432942376,4.1067320535112705e+39,0
scm1d,49,490,1961,16,TSCP_R,1763,0.8990311065782763,1.092943422137144e+39,0
scm1d,50,490,1961,16,Empirical_copula,1700,0.8669046404895462,2.2387855334491133e+38,0
scm1d,50,490,1961,16,Unscaled,1773,0.9041305456399796,2.9508336025480676e+39,0
scm1d,50,490,1961,16,Point_CHR,1763,0.8990311065782763,7.608639354128918e+38,0
scm1d,50,490,1961,16,TSCP_R,1728,0.8811830698623151,4.226755884354136e+38,0
scm1d,51,490,1961,16,Empirical_copula,1752,0.8934217236104028,9.603735482690632e+38,0
scm1d,51,490,1961,16,Unscaled,1771,0.903110657827639,5.2941817267940614e+39,0
scm1d,51,490,1961,16,Point_CHR,1756,0.8954614992350841,1.437502036539686e+39,0
scm1d,51,490,1961,16,TSCP_R,1784,0.9097399286078531,2.444700040419581e+39,0
scm1d,52,490,1961,16,Empirical_copula,1783,0.9092299847016828,2.2693370102591266e+39,0
scm1d,52,490,1961,16,Unscaled,1747,0.8908720040795512,1.7120400373025737e+39,0
scm1d,52,490,1961,16,Point_CHR,1802,0.918918918918919,5.272892839701874e+39,0
scm1d,52,490,1961,16,TSCP_R,1793,0.914329423763386,2.213177712796059e+39,0
scm1d,53,490,1961,16,Empirical_copula,1787,0.9112697603263641,1.6787718031272486e+39,0
scm1d,53,490,1961,16,Unscaled,1793,0.914329423763386,4.076447088714496e+39,0
scm1d,53,490,1961,16,Point_CHR,1811,0.9235084140744518,3.41931473962844e+39,0
scm1d,53,490,1961,16,TSCP_R,1790,0.912799592044875,1.7929222286207914e+39,0
scm1d,54,490,1961,16,Empirical_copula,1750,0.8924018357980622,5.5394316026319674e+38,0
scm1d,54,490,1961,16,Unscaled,1754,0.8944416114227435,1.7505317768164376e+39,0
scm1d,54,490,1961,16,Point_CHR,1798,0.9168791432942376,3.372305304394299e+39,0
scm1d,54,490,1961,16,TSCP_R,1754,0.8944416114227435,8.096126604901918e+38,0
scm1d,55,490,1961,16,Empirical_copula,1747,0.8908720040795512,7.654197645920395e+38,0
scm1d,55,490,1961,16,Unscaled,1774,0.90464048954615,3.429701313991668e+39,0
scm1d,55,490,1961,16,Point_CHR,1755,0.8949515553289138,8.278354776028752e+38,0
scm1d,55,490,1961,16,TSCP_R,1775,0.9051504334523203,1.4294709437419953e+39,0
scm1d,56,490,1961,16,Empirical_copula,1792,0.9138194798572157,1.4917545577213187e+39,0
scm1d,56,490,1961,16,Unscaled,1815,0.9255481896991331,5.462606766944818e+39,0
scm1d,56,490,1961,16,Point_CHR,1772,0.9036206017338093,1.1267230904740265e+39,0
scm1d,56,490,1961,16,TSCP_R,1821,0.928607853136155,3.06106218199244e+39,0
scm1d,57,490,1961,16,Empirical_copula,1780,0.9077001529831719,9.654149872636741e+38,0
scm1d,57,490,1961,16,Unscaled,1803,0.9194288628250893,3.391242410570457e+39,0
scm1d,57,490,1961,16,Point_CHR,1800,0.9178990311065782,1.133703253932231e+39,0
scm1d,57,490,1961,16,TSCP_R,1797,0.9163691993880673,1.4038037681853457e+39,0
scm1d,58,490,1961,16,Empirical_copula,1728,0.8811830698623151,2.824422764083786e+38,0
scm1d,58,490,1961,16,Unscaled,1750,0.8924018357980622,1.2471349462688195e+39,0
scm1d,58,490,1961,16,Point_CHR,1741,0.8878123406425293,6.0189555708771115e+38,0
scm1d,58,490,1961,16,TSCP_R,1746,0.8903620601733809,5.115437556683786e+38,0
scm1d,59,490,1961,16,Empirical_copula,1792,0.9138194798572157,1.8539564808314297e+39,0
scm1d,59,490,1961,16,Unscaled,1800,0.9178990311065782,4.511724119671187e+39,0
scm1d,59,490,1961,16,Point_CHR,1816,0.9260581336053034,3.9662087003844093e+39,0
scm1d,59,490,1961,16,TSCP_R,1800,0.9178990311065782,2.4063592676964296e+39,0
scm1d,60,490,1961,16,Empirical_copula,1822,0.9291177970423253,3.7962158277358193e+39,0
scm1d,60,490,1961,16,Unscaled,1831,0.9337072921978582,9.496388206962399e+39,0
scm1d,60,490,1961,16,Point_CHR,1815,0.9255481896991331,1.8105274427708277e+39,0
scm1d,60,490,1961,16,TSCP_R,1823,0.9296277409484957,3.746547189362462e+39,0
scm1d,61,490,1961,16,Empirical_copula,1749,0.8918918918918919,6.1147547597793115e+38,0
scm1d,61,490,1961,16,Unscaled,1771,0.903110657827639,1.6642480324854145e+39,0
scm1d,61,490,1961,16,Point_CHR,1791,0.9133095359510454,1.0359235088187784e+39,0
scm1d,61,490,1961,16,TSCP_R,1765,0.9000509943906171,6.0512313948801936e+38,0
scm1d,62,490,1961,16,Empirical_copula,1735,0.8847526772055074,4.1922661457239865e+38,0
scm1d,62,490,1961,16,Unscaled,1736,0.8852626211116777,7.696737985134595e+38,0
scm1d,62,490,1961,16,Point_CHR,1775,0.9051504334523203,1.629544926898792e+39,0
scm1d,62,490,1961,16,TSCP_R,1739,0.8867924528301887,5.6518298459738536e+38,0
scm1d,63,490,1961,16,Empirical_copula,1776,0.9056603773584906,1.7638303441989792e+39,0
scm1d,63,490,1961,16,Unscaled,1802,0.918918918918919,6.057233263865425e+39,0
scm1d,63,490,1961,16,Point_CHR,1809,0.9224885262621112,6.40599214899321e+39,0
scm1d,63,490,1961,16,TSCP_R,1774,0.90464048954615,1.702075605509191e+39,0
scm1d,64,490,1961,16,Empirical_copula,1754,0.8944416114227435,7.366564156007772e+38,0
scm1d,64,490,1961,16,Unscaled,1758,0.8964813870474247,1.5954107211080368e+39,0
scm1d,64,490,1961,16,Point_CHR,1789,0.9122896481387047,1.702757497718559e+39,0
scm1d,64,490,1961,16,TSCP_R,1755,0.8949515553289138,6.173665256330529e+38,0
scm1d,65,490,1961,16,Empirical_copula,1762,0.898521162672106,6.543786071290765e+38,0
scm1d,65,490,1961,16,Unscaled,1776,0.9056603773584906,2.3060718795857623e+39,0
scm1d,65,490,1961,16,Point_CHR,1831,0.9337072921978582,5.586917563752145e+39,0
scm1d,65,490,1961,16,TSCP_R,1787,0.9112697603263641,1.2273765453254043e+39,0
scm1d,66,490,1961,16,Empirical_copula,1857,0.9469658337582866,1.5426326089313267e+40,0
scm1d,66,490,1961,16,Unscaled,1869,0.9530851606323304,5.266674963855939e+40,0
scm1d,66,490,1961,16,Point_CHR,1851,0.9439061703212647,1.7955899673434723e+40,0
scm1d,66,490,1961,16,TSCP_R,1871,0.954105048444671,3.4885671239503494e+40,0
scm1d,67,490,1961,16,Empirical_copula,1720,0.8771035186129525,2.5688857119721048e+38,0
scm1d,67,490,1961,16,Unscaled,1732,0.8832228454869965,5.912135649270061e+38,0
scm1d,67,490,1961,16,Point_CHR,1794,0.9148393676695563,1.3731643351903e+39,0
scm1d,67,490,1961,16,TSCP_R,1785,0.9102498725140235,1.2131411999350466e+39,0
scm1d,68,490,1961,16,Empirical_copula,1746,0.8903620601733809,5.296348571702151e+38,0
scm1d,68,490,1961,16,Unscaled,1752,0.8934217236104028,1.0059764865454202e+39,0
scm1d,68,490,1961,16,Point_CHR,1767,0.9010708822029577,1.2336543597344615e+39,0
scm1d,68,490,1961,16,TSCP_R,1769,0.9020907700152984,8.69839274581734e+38,0
scm1d,69,490,1961,16,Empirical_copula,1820,0.9280979092299847,5.496106158503535e+39,0
scm1d,69,490,1961,16,Unscaled,1814,0.9250382457929628,7.779057738135472e+39,0
scm1d,69,490,1961,16,Point_CHR,1875,0.9561448240693524,4.419569662977718e+40,0
scm1d,69,490,1961,16,TSCP_R,1827,0.9316675165731769,6.687675528459532e+39,0
scm1d,70,490,1961,16,Empirical_copula,1721,0.8776134625191229,3.6405286350717986e+38,0
scm1d,70,490,1961,16,Unscaled,1743,0.88883222845487,6.487197884150245e+38,0
scm1d,70,490,1961,16,Point_CHR,1784,0.9097399286078531,1.2341414770008119e+39,0
scm1d,70,490,1961,16,TSCP_R,1732,0.8832228454869965,3.670794670716515e+38,0
scm1d,71,490,1961,16,Empirical_copula,1765,0.9000509943906171,1.0384394050164632e+39,0
scm1d,71,490,1961,16,Unscaled,1786,0.9107598164201938,3.2942901811314073e+39,0
scm1d,71,490,1961,16,Point_CHR,1654,0.8434472208057113,5.509041698042976e+37,0
scm1d,71,490,1961,16,TSCP_R,1795,0.9153493115757266,2.366523582463914e+39,0
scm1d,72,490,1961,16,Empirical_copula,1767,0.9010708822029577,1.6008305525950533e+39,0
scm1d,72,490,1961,16,Unscaled,1778,0.9066802651708312,4.810465890963296e+39,0
scm1d,72,490,1961,16,Point_CHR,1787,0.9112697603263641,3.8337802488655917e+39,0
scm1d,72,490,1961,16,TSCP_R,1798,0.9168791432942376,3.707342736110111e+39,0
scm1d,73,490,1961,16,Empirical_copula,1771,0.903110657827639,5.515562607041137e+38,0
scm1d,73,490,1961,16,Unscaled,1750,0.8924018357980622,1.1085760675733319e+39,0
scm1d,73,490,1961,16,Point_CHR,1807,0.9214686384497706,2.8178004046319426e+39,0
scm1d,73,490,1961,16,TSCP_R,1793,0.914329423763386,1.3816414745167426e+39,0
scm1d,74,490,1961,16,Empirical_copula,1799,0.9173890872004079,4.2509856477246094e+39,0
scm1d,74,490,1961,16,Unscaled,1837,0.9367669556348802,1.1144763382745312e+40,0
scm1d,74,490,1961,16,Point_CHR,1866,0.9515553289138194,3.513038170884837e+40,0
scm1d,74,490,1961,16,TSCP_R,1823,0.9296277409484957,5.509378117675179e+39,0
scm1d,75,490,1961,16,Empirical_copula,1744,0.8893421723610403,6.863603557653723e+38,0
scm1d,75,490,1961,16,Unscaled,1748,0.8913819479857216,1.622754721252532e+39,0
scm1d,75,490,1961,16,Point_CHR,1784,0.9097399286078531,3.168166703032432e+39,0
scm1d,75,490,1961,16,TSCP_R,1754,0.8944416114227435,7.896823226637007e+38,0
scm1d,76,490,1961,16,Empirical_copula,1729,0.8816930137684854,4.561797631750386e+38,0
scm1d,76,490,1961,16,Unscaled,1769,0.9020907700152984,2.9396800612306005e+39,0
scm1d,76,490,1961,16,Point_CHR,1819,0.9275879653238144,1.1503325415000753e+40,0
scm1d,76,490,1961,16,TSCP_R,1761,0.8980112187659357,1.1353148071863742e+39,0
scm1d,77,490,1961,16,Empirical_copula,1753,0.8939316675165732,1.3250057284800809e+39,0
scm1d,77,490,1961,16,Unscaled,1786,0.9107598164201938,4.249371577488679e+39,0
scm1d,77,490,1961,16,Point_CHR,1785,0.9102498725140235,2.067656620298902e+39,0
scm1d,77,490,1961,16,TSCP_R,1756,0.8954614992350841,1.1402022259884802e+39,0
scm1d,78,490,1961,16,Empirical_copula,1794,0.9148393676695563,1.4936982193585738e+39,0
scm1d,78,490,1961,16,Unscaled,1800,0.9178990311065782,4.138946141961717e+39,0
scm1d,78,490,1961,16,Point_CHR,1793,0.914329423763386,1.4333139743471646e+39,0
scm1d,78,490,1961,16,TSCP_R,1795,0.9153493115757266,1.5922748302391467e+39,0
scm1d,79,490,1961,16,Empirical_copula,1738,0.8862825089240184,3.4025477804389265e+38,0
scm1d,79,490,1961,16,Unscaled,1778,0.9066802651708312,1.4527596484717756e+39,0
scm1d,79,490,1961,16,Point_CHR,1711,0.8725140234574197,1.7131097013824074e+38,0
scm1d,79,490,1961,16,TSCP_R,1753,0.8939316675165732,3.920757064083416e+38,0
scm1d,80,490,1961,16,Empirical_copula,1782,0.9087200407955125,1.0957437884156043e+39,0
scm1d,80,490,1961,16,Unscaled,1808,0.9219785823559409,5.401782175881383e+39,0
scm1d,80,490,1961,16,Point_CHR,1791,0.9133095359510454,1.3364821951256036e+39,0
scm1d,80,490,1961,16,TSCP_R,1787,0.9112697603263641,1.3795394669240984e+39,0
scm1d,81,490,1961,16,Empirical_copula,1706,0.8699643039265681,1.7905697592828725e+38,0
scm1d,81,490,1961,16,Unscaled,1725,0.8796532381438041,6.5882654201735464e+38,0
scm1d,81,490,1961,16,Point_CHR,1753,0.8939316675165732,7.562358247821183e+38,0
scm1d,81,490,1961,16,TSCP_R,1736,0.8852626211116777,3.1026550725969312e+38,0
scm1d,82,490,1961,16,Empirical_copula,1727,0.8806731259561448,4.236493471729948e+38,0
scm1d,82,490,1961,16,Unscaled,1755,0.8949515553289138,1.5381147513119378e+39,0
scm1d,82,490,1961,16,Point_CHR,1752,0.8934217236104028,6.804010328871632e+38,0
scm1d,82,490,1961,16,TSCP_R,1740,0.887302396736359,5.49131161664999e+38,0
scm1d,83,490,1961,16,Empirical_copula,1749,0.8918918918918919,4.286151698157767e+38,0
scm1d,83,490,1961,16,Unscaled,1767,0.9010708822029577,2.1314158922551288e+39,0
scm1d,83,490,1961,16,Point_CHR,1845,0.9408465068842428,1.8993425164145857e+40,0
scm1d,83,490,1961,16,TSCP_R,1779,0.9071902090770015,1.1660803084781568e+39,0
scm1d,84,490,1961,16,Empirical_copula,1743,0.88883222845487,1.1395344693106818e+39,0
scm1d,84,490,1961,16,Unscaled,1755,0.8949515553289138,1.7433083910146255e+39,0
scm1d,84,490,1961,16,Point_CHR,1750,0.8924018357980622,9.205981783449974e+38,0
scm1d,84,490,1961,16,TSCP_R,1760,0.8975012748597654,1.076581679277666e+39,0
scm1d,85,490,1961,16,Empirical_copula,1706,0.8699643039265681,5.36427997022761e+38,0
scm1d,85,490,1961,16,Unscaled,1755,0.8949515553289138,2.3283233117273514e+39,0
scm1d,85,490,1961,16,Point_CHR,1765,0.9000509943906171,1.769696260529844e+39,0
scm1d,85,490,1961,16,TSCP_R,1727,0.8806731259561448,7.239043533670058e+38,0
scm1d,86,490,1961,16,Empirical_copula,1794,0.9148393676695563,2.5923344706884538e+39,0
scm1d,86,490,1961,16,Unscaled,1805,0.9204487506374299,7.670377883943388e+39,0
scm1d,86,490,1961,16,Point_CHR,1761,0.8980112187659357,7.722153992890502e+38,0
scm1d,86,490,1961,16,TSCP_R,1786,0.9107598164201938,1.5210135717298312e+39,0
scm1d,87,490,1961,16,Empirical_copula,1765,0.9000509943906171,1.4761044508095188e+39,0
scm1d,87,490,1961,16,Unscaled,1794,0.9148393676695563,5.82282598437666e+39,0
scm1d,87,490,1961,16,Point_CHR,1820,0.9280979092299847,6.78785582809404e+39,0
scm1d,87,490,1961,16,TSCP_R,1799,0.9173890872004079,3.769008071754627e+39,0
scm1d,88,490,1961,16,Empirical_copula,1772,0.9036206017338093,1.0899815764050394e+39,0
scm1d,88,490,1961,16,Unscaled,1783,0.9092299847016828,2.854864841868737e+39,0
