alpha,n_dim,n_cal,trial,method,noise_type,score_type,score_transform,base_interval_alpha,shift_constant,coordinate,coordinate_base_length,coordinate_adjustment,coordinate_length
0.1,3,100,3,CQHR,Gaussian,cqr,native,0.7,0.0,3,1.9788885586006748,43.22485493381171,88.42859842622404
0.1,3,100,3,TSCP_R,Gaussian,cqr,capped,0.7,0.0,1,2.675769083857939,6.7979374061097815,16.27164389607751
0.1,3,100,3,TSCP_R,Gaussian,cqr,capped,0.7,0.0,2,2.4663193805359396,5.867808730856325,14.201936842248594
0.1,3,100,3,TSCP_R,Gaussian,cqr,capped,0.7,0.0,3,1.9788885586006748,3.9043075456514673,9.787503649903602
0.1,3,100,3,Unscaled,Gaussian,cqr,raw,0.7,0.0,1,2.675769083857939,6.08398882358616,14.84374673103025
0.1,3,100,3,Unscaled,Gaussian,cqr,raw,0.7,0.0,2,2.4663193805359396,6.08398882358616,14.634297027708255
0.1,3,100,3,Unscaled,Gaussian,cqr,raw,0.7,0.0,3,1.9788885586006748,6.08398882358616,14.14686620577302
0.1,3,100,3,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,1,2.675769083857939,6.083988823549114,14.843746730956148
0.1,3,100,3,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,2,2.4663193805359396,6.348798399642629,15.16391617982119
0.1,3,100,3,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,3,1.9788885586006748,4.1507542686339285,10.280397095868526
0.1,3,100,4,CQHR,Gaussian,cqr,native,0.7,0.0,1,2.6766181395644684,18.521545492811295,39.71970912518765
0.1,3,100,4,CQHR,Gaussian,cqr,native,0.7,0.0,2,2.4549972918731657,42.68186781425224,87.81873292037777
0.1,3,100,4,CQHR,Gaussian,cqr,native,0.7,0.0,3,1.9709106935708451,37.74466851197156,77.46024771751401
0.1,3,100,4,TSCP_R,Gaussian,cqr,capped,0.7,0.0,1,2.6766181395644684,6.7850878422571625,16.246793824078797
0.1,3,100,4,TSCP_R,Gaussian,cqr,capped,0.7,0.0,2,2.4549972918731657,6.751913022298776,15.958823336470696
0.1,3,100,4,TSCP_R,Gaussian,cqr,capped,0.7,0.0,3,1.9709106935708451,4.576260300405393,11.12343129438163
0.1,3,100,4,Unscaled,Gaussian,cqr,raw,0.7,0.0,1,2.6766181395644684,6.534385384586425,15.74538890873732
0.1,3,100,4,Unscaled,Gaussian,cqr,raw,0.7,0.0,2,2.4549972918731657,6.534385384586425,15.523768061046018
0.1,3,100,4,Unscaled,Gaussian,cqr,raw,0.7,0.0,3,1.9709106935708451,6.534385384586425,15.0396814627437
0.1,3,100,4,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,1,2.6766181395644684,6.541648531216781,15.759915201998032
0.1,3,100,4,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,2,2.4549972918731657,5.580742247590649,13.616481787054461
0.1,3,100,4,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,3,1.9709106935708451,3.2971395462750586,8.565189786120964
0.1,3,100,5,CQHR,Gaussian,cqr,native,0.7,0.0,1,2.511617564872181,15.668547607124006,33.84871277912012
0.1,3,100,5,CQHR,Gaussian,cqr,native,0.7,0.0,2,2.3783870396833624,53.65079120125036,109.67996944218406
0.1,3,100,5,CQHR,Gaussian,cqr,native,0.7,0.0,3,1.924046572860666,41.0475907110355,84.0192279949317
0.1,3,100,5,TSCP_R,Gaussian,cqr,capped,0.7,0.0,1,2.511617564872181,6.211772599896693,14.935162764665574
0.1,3,100,5,TSCP_R,Gaussian,cqr,capped,0.7,0.0,2,2.3783870396833624,5.320669205763862,13.01972545121108
0.1,3,100,5,TSCP_R,Gaussian,cqr,capped,0.7,0.0,3,1.924046572860666,4.282960334618955,10.489967242098578
0.1,3,100,5,Unscaled,Gaussian,cqr,raw,0.7,0.0,1,2.511617564872181,5.301693006794039,13.115003578460263
0.1,3,100,5,Unscaled,Gaussian,cqr,raw,0.7,0.0,2,2.3783870396833624,5.301693006794039,12.981773053271446
0.1,3,100,5,Unscaled,Gaussian,cqr,raw,0.7,0.0,3,1.924046572860666,5.301693006794039,12.527432586448734
0.1,3,100,5,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,1,2.511617564872181,5.85827254184267,14.228162648557522
0.1,3,100,5,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,2,2.3783870396833624,4.858376682184177,12.095140404051717
0.1,3,100,5,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,3,1.924046572860666,3.9559099434875424,9.835866459835742
0.1,3,100,6,CQHR,Gaussian,cqr,native,0.7,0.0,1,2.6565446082808983,15.568815409138503,33.79417542655765
0.1,3,100,6,CQHR,Gaussian,cqr,native,0.7,0.0,2,2.4749875516889563,33.58702336923373,69.64903429015645
0.1,3,100,6,CQHR,Gaussian,cqr,native,0.7,0.0,3,1.9766875362830718,22.8778950035132,47.73247754330947
0.1,3,100,6,TSCP_R,Gaussian,cqr,capped,0.7,0.0,1,2.6565446082808983,6.480569560411385,15.617683729103677
0.1,3,100,6,TSCP_R,Gaussian,cqr,capped,0.7,0.0,2,2.4749875516889563,5.736914898348138,13.948817348385234
0.1,3,100,6,TSCP_R,Gaussian,cqr,capped,0.7,0.0,3,1.9766875362830718,3.394483697298128,8.765654930879323
0.1,3,100,6,Unscaled,Gaussian,cqr,raw,0.7,0.0,1,2.6565446082808983,5.581259724807945,13.819064057896789
0.1,3,100,6,Unscaled,Gaussian,cqr,raw,0.7,0.0,2,2.4749875516889563,5.581259724807945,13.637507001304858
0.1,3,100,6,Unscaled,Gaussian,cqr,raw,0.7,0.0,3,1.9766875362830718,5.581259724807945,13.139206985898955
0.1,3,100,6,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,1,2.6565446082808983,6.641451288323076,15.939447184927051
0.1,3,100,6,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,2,2.4749875516889563,5.386936773972085,13.248861099633128
0.1,3,100,6,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,3,1.9766875362830718,3.762227381398775,9.501142299080627
0.1,3,100,7,CQHR,Gaussian,cqr,native,0.7,0.0,1,2.6660504904825717,14.235321873818808,31.13669423811996
0.1,3,100,7,CQHR,Gaussian,cqr,native,0.7,0.0,2,2.4577718581723516,41.848552175977474,86.15487621012736
0.1,3,100,7,CQHR,Gaussian,cqr,native,0.7,0.0,3,1.9181879193670175,36.28938393034319,74.4969557800534
0.1,3,100,7,TSCP_R,Gaussian,cqr,capped,0.7,0.0,1,2.6660504904825717,6.675381351982914,16.01681319444837
0.1,3,100,7,TSCP_R,Gaussian,cqr,capped,0.7,0.0,2,2.4577718581723516,5.98014856993186,14.418068998036052
0.1,3,100,7,TSCP_R,Gaussian,cqr,capped,0.7,0.0,3,1.9181879193670175,2.7139875610221553,7.346163041411316
0.1,3,100,7,Unscaled,Gaussian,cqr,raw,0.7,0.0,1,2.6660504904825717,5.863107687846929,14.392265866176434
0.1,3,100,7,Unscaled,Gaussian,cqr,raw,0.7,0.0,2,2.4577718581723516,5.863107687846929,14.183987233866194
0.1,3,100,7,Unscaled,Gaussian,cqr,raw,0.7,0.0,3,1.9181879193670175,5.863107687846929,13.644403295060876
0.1,3,100,7,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,1,2.6660504904825717,6.566818636557018,15.799687763596609
0.1,3,100,7,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,2,2.4577718581723516,5.128369720489712,12.714511299151779
0.1,3,100,7,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,3,1.9181879193670175,2.649197112002488,7.216582143371999
0.1,3,100,8,CQHR,Gaussian,cqr,native,0.7,0.0,1,2.656525246556136,15.295794141594639,33.24811352974568
0.1,3,100,8,CQHR,Gaussian,cqr,native,0.7,0.0,2,2.5844283530076937,65.62613760163025,133.8367035562682
0.1,3,100,8,CQHR,Gaussian,cqr,native,0.7,0.0,3,1.9207183596812483,31.180306467626895,64.28133129493497
0.1,3,100,8,TSCP_R,Gaussian,cqr,capped,0.7,0.0,1,2.656525246556136,7.8796001231848605,18.415725492925855
0.1,3,100,8,TSCP_R,Gaussian,cqr,capped,0.7,0.0,2,2.5844283530076937,8.413858312749872,19.412144978507456
0.1,3,100,8,TSCP_R,Gaussian,cqr,capped,0.7,0.0,3,1.9207183596812483,5.092883361921537,12.106485083524317
0.1,3,100,8,Unscaled,Gaussian,cqr,raw,0.7,0.0,1,2.656525246556136,6.793578537852756,16.243682322261666
0.1,3,100,8,Unscaled,Gaussian,cqr,raw,0.7,0.0,2,2.5844283530076937,6.793578537852756,16.17158542871321
0.1,3,100,8,Unscaled,Gaussian,cqr,raw,0.7,0.0,3,1.9207183596812483,6.793578537852756,15.507875435386783
0.1,3,100,8,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,1,2.656525246556136,7.880642228349183,18.417809703254523
0.1,3,100,8,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,2,2.5844283530076937,6.675003058193845,15.934434469395395
0.1,3,100,8,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,3,1.9207183596812483,3.282271558023652,8.48526147572855
0.1,3,100,9,CQHR,Gaussian,cqr,native,0.7,0.0,1,2.4773630475348987,13.46275698590512,29.40287701934557
0.1,3,100,9,CQHR,Gaussian,cqr,native,0.7,0.0,2,2.499381547938203,36.93248001279371,76.36434157352568
0.1,3,100,9,CQHR,Gaussian,cqr,native,0.7,0.0,3,2.09742645290992,27.06167772093843,56.220781894786754
0.1,3,100,9,TSCP_R,Gaussian,cqr,capped,0.7,0.0,1,2.4773630475348987,7.859732416571631,18.19682788067816
0.1,3,100,9,TSCP_R,Gaussian,cqr,capped,0.7,0.0,2,2.499381547938203,6.192442840006528,14.884267227951263
0.1,3,100,9,TSCP_R,Gaussian,cqr,capped,0.7,0.0,3,2.09742645290992,4.068652085629572,10.234730624169053
0.1,3,100,9,Unscaled,Gaussian,cqr,raw,0.7,0.0,1,2.4773630475348987,6.225904120636369,14.929171288807629
0.1,3,100,9,Unscaled,Gaussian,cqr,raw,0.7,0.0,2,2.499381547938203,6.225904120636369,14.95118978921094
0.1,3,100,9,Unscaled,Gaussian,cqr,raw,0.7,0.0,3,2.09742645290992,6.225904120636369,14.549234694182665
0.1,3,100,9,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,1,2.4773630475348987,6.6747678350011554,15.8268987175372
0.1,3,100,9,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,2,2.499381547938203,5.888422026679979,14.276225601298174
0.1,3,100,9,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,3,2.09742645290992,4.551543841458506,11.200514135826927
0.1,3,100,10,CQHR,Gaussian,cqr,native,0.7,0.0,1,2.653377349927831,13.708000726749736,30.069378803427487
0.1,3,100,10,CQHR,Gaussian,cqr,native,0.7,0.0,2,2.414682244811173,27.680007598796468,57.77469744240402
0.1,3,100,10,CQHR,Gaussian,cqr,native,0.7,0.0,3,2.0021208156701604,20.783156087854795,43.5684329913798
0.1,3,100,10,TSCP_R,Gaussian,cqr,capped,0.7,0.0,1,2.653377349927831,5.645920281191053,13.94521791230993
0.1,3,100,10,TSCP_R,Gaussian,cqr,capped,0.7,0.0,2,2.414682244811173,6.3929573033078455,15.200596851426859
0.1,3,100,10,TSCP_R,Gaussian,cqr,capped,0.7,0.0,3,2.0021208156701604,5.071580357129299,12.145281529928774
0.1,3,100,10,Unscaled,Gaussian,cqr,raw,0.7,0.0,1,2.653377349927831,6.152915814129274,14.959208978186368
0.1,3,100,10,Unscaled,Gaussian,cqr,raw,0.7,0.0,2,2.414682244811173,6.152915814129274,14.720513873069722
0.1,3,100,10,Unscaled,Gaussian,cqr,raw,0.7,0.0,3,2.0021208156701604,6.152915814129274,14.307952443928707
0.1,3,100,10,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,1,2.653377349927831,4.869824149775933,12.393025649479702
0.1,3,100,10,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,2,2.414682244811173,7.0380170201826395,16.490716285176465
0.1,3,100,10,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,3,2.0021208156701604,5.383608909563441,12.769338634797046
0.1,3,100,11,CQHR,Gaussian,cqr,native,0.7,0.0,1,2.6329148668206646,15.558892498552117,33.75069986392488
0.1,3,100,11,CQHR,Gaussian,cqr,native,0.7,0.0,2,2.5345086913266215,37.65461070892499,77.84373010917662
0.1,3,100,11,CQHR,Gaussian,cqr,native,0.7,0.0,3,1.9057242400303793,34.71468967133302,71.33510358269628
0.1,3,100,11,TSCP_R,Gaussian,cqr,capped,0.7,0.0,1,2.6329148668206646,5.995688991055141,14.624292848930947
0.1,3,100,11,TSCP_R,Gaussian,cqr,capped,0.7,0.0,2,2.5345086913266215,6.35047139882414,15.2354514889749
0.1,3,100,11,TSCP_R,Gaussian,cqr,capped,0.7,0.0,3,1.9057242400303793,3.5370136962797183,8.979751632589812
0.1,3,100,11,Unscaled,Gaussian,cqr,raw,0.7,0.0,1,2.6329148668206646,5.209772408273356,13.052459683367374
0.1,3,100,11,Unscaled,Gaussian,cqr,raw,0.7,0.0,2,2.5345086913266215,5.209772408273356,12.954053507873333
0.1,3,100,11,Unscaled,Gaussian,cqr,raw,0.7,0.0,3,1.9057242400303793,5.209772408273356,12.325269056577097
0.1,3,100,11,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,1,2.6329148668206646,5.385491224594299,13.403897316009258
0.1,3,100,11,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,2,2.5345086913266215,6.534009967358973,15.602528626044565
0.1,3,100,11,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,3,1.9057242400303793,3.3754587646537075,8.656641769337803
0.1,3,100,12,CQHR,Gaussian,cqr,native,0.7,0.0,1,2.6691401656208726,19.972307886608032,42.61375593883651
0.1,3,100,12,CQHR,Gaussian,cqr,native,0.7,0.0,2,2.4482285148815355,65.16390794915523,132.77604441319215
0.1,3,100,12,CQHR,Gaussian,cqr,native,0.7,0.0,3,1.866635592291082,50.11115744802268,102.08895048833642
0.1,3,100,12,TSCP_R,Gaussian,cqr,capped,0.7,0.0,1,2.6691401656208726,6.047460842304281,14.764061850229442
0.1,3,100,12,TSCP_R,Gaussian,cqr,capped,0.7,0.0,2,2.4482285148815355,7.441605776977493,17.331440068836518
0.1,3,100,12,TSCP_R,Gaussian,cqr,capped,0.7,0.0,3,1.866635592291082,3.3917289295205304,8.650093451332129
0.1,3,100,12,Unscaled,Gaussian,cqr,raw,0.7,0.0,1,2.6691401656208726,5.370363891987697,13.409867949596253
0.1,3,100,12,Unscaled,Gaussian,cqr,raw,0.7,0.0,2,2.4482285148815355,5.370363891987697,13.188956298856938
0.1,3,100,12,Unscaled,Gaussian,cqr,raw,0.7,0.0,3,1.866635592291082,5.370363891987697,12.607363376266486
0.1,3,100,12,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,1,2.6691401656208726,5.424042457892478,13.517225081405826
0.1,3,100,12,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,2,2.4482285148815355,8.46063119615678,19.369490907195075
0.1,3,100,12,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,3,1.866635592291082,3.3768011775563096,8.620237947403714
0.1,3,100,13,CQHR,Gaussian,cqr,native,0.7,0.0,1,2.578473436142862,14.839047950700584,32.25656933754405
0.1,3,100,13,CQHR,Gaussian,cqr,native,0.7,0.0,2,2.48723655912535,35.94803088973743,74.38329833860014
0.1,3,100,13,CQHR,Gaussian,cqr,native,0.7,0.0,3,2.0081329127576484,28.35453789965434,58.71720871206641
0.1,3,100,13,TSCP_R,Gaussian,cqr,capped,0.7,0.0,1,2.578473436142862,6.009082597515218,14.596638631173276
0.1,3,100,13,TSCP_R,Gaussian,cqr,capped,0.7,0.0,2,2.48723655912535,5.2244830748877025,12.936202708900757
0.1,3,100,13,TSCP_R,Gaussian,cqr,capped,0.7,0.0,3,2.0081329127576484,4.179605874266077,10.367344661289813
0.1,3,100,13,Unscaled,Gaussian,cqr,raw,0.7,0.0,1,2.578473436142862,5.112226229274793,12.802925894692464
0.1,3,100,13,Unscaled,Gaussian,cqr,raw,0.7,0.0,2,2.48723655912535,5.112226229274793,12.711689017674939
0.1,3,100,13,Unscaled,Gaussian,cqr,raw,0.7,0.0,3,2.0081329127576484,5.112226229274793,12.232585371307232
0.1,3,100,13,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,1,2.578473436142862,5.597064558411404,13.772602552965669
0.1,3,100,13,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,2,2.48723655912535,5.112226229237713,12.711689017600783
0.1,3,100,13,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,3,2.0081329127576484,4.059062918797711,10.126258750353069
0.1,3,100,14,CQHR,Gaussian,cqr,native,0.7,0.0,1,2.552990121341745,15.808757573238099,34.170505267818015
0.1,3,100,14,CQHR,Gaussian,cqr,native,0.7,0.0,2,2.433179143680493,91.50796234867032,185.44910384102084
0.1,3,100,14,CQHR,Gaussian,cqr,native,0.7,0.0,3,2.0825392485926946,93.63778854097009,189.35811633053262
0.1,3,100,14,TSCP_R,Gaussian,cqr,capped,0.7,0.0,1,2.552990121341745,7.597026650258,17.747043421857754
0.1,3,100,14,TSCP_R,Gaussian,cqr,capped,0.7,0.0,2,2.433179143680493,5.612825042986264,13.658829229653023
0.1,3,100,14,TSCP_R,Gaussian,cqr,capped,0.7,0.0,3,2.0825392485926946,4.396600834801064,10.875740918194813
0.1,3,100,14,Unscaled,Gaussian,cqr,raw,0.7,0.0,1,2.552990121341745,6.009574050292771,14.572138221927291
0.1,3,100,14,Unscaled,Gaussian,cqr,raw,0.7,0.0,2,2.433179143680493,6.009574050292771,14.452327244266032
0.1,3,100,14,Unscaled,Gaussian,cqr,raw,0.7,0.0,3,2.0825392485926946,6.009574050292771,14.101687349178219
0.1,3,100,14,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,1,2.552990121341745,7.573811891764433,17.700613904870604
0.1,3,100,14,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,2,2.433179143680493,5.012139506655584,12.457458156991663
0.1,3,100,14,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,3,2.0825392485926946,4.738536184520484,11.559611617633669
0.1,3,100,15,CQHR,Gaussian,cqr,native,0.7,0.0,1,2.5497557888164115,15.540264558928618,33.630284906673594
0.1,3,100,15,CQHR,Gaussian,cqr,native,0.7,0.0,2,2.4448095304657067,46.16823453307987,94.78127859662546
0.1,3,100,15,CQHR,Gaussian,cqr,native,0.7,0.0,3,2.0269331377783217,30.836704550473698,63.7003422387258
0.1,3,100,15,TSCP_R,Gaussian,cqr,capped,0.7,0.0,1,2.5497557888164115,7.286105943395894,17.121967675608207
0.1,3,100,15,TSCP_R,Gaussian,cqr,capped,0.7,0.0,2,2.4448095304657067,5.744965978775564,13.934741488016826
0.1,3,100,15,TSCP_R,Gaussian,cqr,capped,0.7,0.0,3,2.0269331377783217,5.070411544366776,12.167756226511875
0.1,3,100,15,Unscaled,Gaussian,cqr,raw,0.7,0.0,1,2.5497557888164115,5.865198017148502,14.28015182311342
0.1,3,100,15,Unscaled,Gaussian,cqr,raw,0.7,0.0,2,2.4448095304657067,5.865198017148502,14.175205564762697
0.1,3,100,15,Unscaled,Gaussian,cqr,raw,0.7,0.0,3,2.0269331377783217,5.865198017148502,13.757329172075327
0.1,3,100,15,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,1,2.5497557888164115,7.209049694629698,16.967855178075823
0.1,3,100,15,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,2,2.4448095304657067,4.91382613155459,12.2724617935749
0.1,3,100,15,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,3,2.0269331377783217,5.2737013128203145,12.57433576341894
0.1,3,100,16,CQHR,Gaussian,cqr,native,0.7,0.0,1,2.8198736371644944,24.50740692318282,51.83468748352978
0.1,3,100,16,CQHR,Gaussian,cqr,native,0.7,0.0,2,2.6030866533229147,106.19058618703137,214.98425902738538
0.1,3,100,16,CQHR,Gaussian,cqr,native,0.7,0.0,3,2.157574799133441,58.193226585084474,118.54402796930226
0.1,3,100,16,TSCP_R,Gaussian,cqr,capped,0.7,0.0,1,2.8198736371644944,7.409404841201853,17.638683319568194
0.1,3,100,16,TSCP_R,Gaussian,cqr,capped,0.7,0.0,2,2.6030866533229147,6.610163319730991,15.823413292784895
0.1,3,100,16,TSCP_R,Gaussian,cqr,capped,0.7,0.0,3,2.157574799133441,5.161578806907982,12.480732412949397
0.1,3,100,16,Unscaled,Gaussian,cqr,raw,0.7,0.0,1,2.8198736371644944,6.584867767091074,15.98960917134665
0.1,3,100,16,Unscaled,Gaussian,cqr,raw,0.7,0.0,2,2.6030866533229147,6.584867767091074,15.772822187505074
0.1,3,100,16,Unscaled,Gaussian,cqr,raw,0.7,0.0,3,2.157574799133441,6.584867767091074,15.327310333315582
0.1,3,100,16,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,1,2.8198736371644944,6.717650873385341,16.25517538393519
0.1,3,100,16,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,2,2.6030866533229147,6.584867767016598,15.772822187356098
0.1,3,100,16,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,3,2.157574799133441,6.580727796231221,15.319030391595879
0.1,3,100,17,CQHR,Gaussian,cqr,native,0.7,0.0,1,2.7817110864346146,16.39305589846371,35.56782288336215
0.1,3,100,17,CQHR,Gaussian,cqr,native,0.7,0.0,2,2.6066118565528074,44.111223084789245,90.82905802613116
0.1,3,100,17,CQHR,Gaussian,cqr,native,0.7,0.0,3,2.084872548221655,26.808676457376684,55.70222546297503
0.1,3,100,17,TSCP_R,Gaussian,cqr,capped,0.7,0.0,1,2.7817110864346146,6.821429084857593,16.424569256149788
0.1,3,100,17,TSCP_R,Gaussian,cqr,capped,0.7,0.0,2,2.6066118565528074,5.796767500704771,14.200146857962332
0.1,3,100,17,TSCP_R,Gaussian,cqr,capped,0.7,0.0,3,2.084872548221655,4.299502462324883,10.683877472871428
0.1,3,100,17,Unscaled,Gaussian,cqr,raw,0.7,0.0,1,2.7817110864346146,6.102824385069761,14.98735985657414
0.1,3,100,17,Unscaled,Gaussian,cqr,raw,0.7,0.0,2,2.6066118565528074,6.102824385069761,14.812260626692332
0.1,3,100,17,Unscaled,Gaussian,cqr,raw,0.7,0.0,3,2.084872548221655,6.102824385069761,14.2905213183612
0.1,3,100,17,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,1,2.7817110864346146,6.8020636160119015,16.385838318458404
0.1,3,100,17,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,2,2.6066118565528074,4.150250584395216,10.907113025343248
0.1,3,100,17,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,3,2.084872548221655,3.4552894590600154,8.995451466341674
0.1,3,100,18,CQHR,Gaussian,cqr,native,0.7,0.0,1,2.5543767955351155,19.981956308232878,42.518289412001224
0.1,3,100,18,CQHR,Gaussian,cqr,native,0.7,0.0,2,2.4063701389504017,49.976898482850274,102.360167104651
0.1,3,100,18,CQHR,Gaussian,cqr,native,0.7,0.0,3,1.9380462132776453,32.172892907718946,66.2838320287155
0.1,3,100,18,TSCP_R,Gaussian,cqr,capped,0.7,0.0,1,2.5543767955351155,6.562597313366588,15.679571422268278
0.1,3,100,18,TSCP_R,Gaussian,cqr,capped,0.7,0.0,2,2.4063701389504017,5.34659237627841,13.099554891507221
0.1,3,100,18,TSCP_R,Gaussian,cqr,capped,0.7,0.0,3,1.9380462132776453,3.2087694474727,8.355585108223035
0.1,3,100,18,Unscaled,Gaussian,cqr,raw,0.7,0.0,1,2.5543767955351155,5.474388559019978,13.503153913575062
0.1,3,100,18,Unscaled,Gaussian,cqr,raw,0.7,0.0,2,2.4063701389504017,5.474388559019978,13.355147256990362
0.1,3,100,18,Unscaled,Gaussian,cqr,raw,0.7,0.0,3,1.9380462132776453,5.474388559019978,12.886823331317608
0.1,3,100,18,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,1,2.5543767955351155,6.1402430056818815,14.834862806898876
0.1,3,100,18,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,2,2.4063701389504017,5.577101444875373,13.560573028701144
0.1,3,100,18,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,3,1.9380462132776453,2.899007860460789,7.7360619341992285
0.1,3,100,19,CQHR,Gaussian,cqr,native,0.7,0.0,1,2.6992579839031587,14.233119723690168,31.16549743128376
0.1,3,100,19,CQHR,Gaussian,cqr,native,0.7,0.0,2,2.438083213689042,38.24747116016266,78.93302553401439
0.1,3,100,19,CQHR,Gaussian,cqr,native,0.7,0.0,3,1.9272521469727,24.303706361100602,50.53466486917377
0.1,3,100,19,TSCP_R,Gaussian,cqr,capped,0.7,0.0,1,2.6992579839031587,5.637689675380029,13.974637334663225
0.1,3,100,19,TSCP_R,Gaussian,cqr,capped,0.7,0.0,2,2.438083213689042,5.845652576622813,14.129388366934675
0.1,3,100,19,TSCP_R,Gaussian,cqr,capped,0.7,0.0,3,1.9272521469727,3.2915719829308134,8.510396112834314
0.1,3,100,19,Unscaled,Gaussian,cqr,raw,0.7,0.0,1,2.6992579839031587,5.498774587289537,13.696807158482242
0.1,3,100,19,Unscaled,Gaussian,cqr,raw,0.7,0.0,2,2.438083213689042,5.498774587289537,13.435632388268122
0.1,3,100,19,Unscaled,Gaussian,cqr,raw,0.7,0.0,3,1.9272521469727,5.498774587289537,12.924801321551783
0.1,3,100,19,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,1,2.6992579839031587,5.390347350947742,13.479952685798644
0.1,3,100,19,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,2,2.438083213689042,5.691772799342022,13.821628812373083
0.1,3,100,19,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,3,1.9272521469727,2.767662753920561,7.462577654813823
0.1,3,100,20,CQHR,Gaussian,cqr,native,0.7,0.0,1,2.6735421921138913,21.102352243593373,44.878246679300275
0.1,3,100,20,CQHR,Gaussian,cqr,native,0.7,0.0,2,2.4151786541294755,66.2070973492065,134.82937335254223
0.1,3,100,20,CQHR,Gaussian,cqr,native,0.7,0.0,3,1.9023050400454653,76.99206997698472,155.88644499401494
0.1,3,100,20,TSCP_R,Gaussian,cqr,capped,0.7,0.0,1,2.6735421921138913,5.59683131057092,13.867204813255743
0.1,3,100,20,TSCP_R,Gaussian,cqr,capped,0.7,0.0,2,2.4151786541294755,6.327453215814781,15.070085085759041
0.1,3,100,20,TSCP_R,Gaussian,cqr,capped,0.7,0.0,3,1.9023050400454653,3.7428175224862925,9.387940085018041
0.1,3,100,20,Unscaled,Gaussian,cqr,raw,0.7,0.0,1,2.6735421921138913,5.64374055208033,13.961023296274558
0.1,3,100,20,Unscaled,Gaussian,cqr,raw,0.7,0.0,2,2.4151786541294755,5.64374055208033,13.702659758290132
0.1,3,100,20,Unscaled,Gaussian,cqr,raw,0.7,0.0,3,1.9023050400454653,5.64374055208033,13.189786144206128
0.1,3,100,20,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,1,2.6735421921138913,5.148674227389741,12.970890646893363
0.1,3,100,20,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,2,2.4151786541294755,6.894536524877594,16.204251703884687
0.1,3,100,20,Empirical_copula,Gaussian,cqr,raw,0.7,0.0,3,1.9023050400454653,3.077562365791156,8.057429771627774
0.1,3,100,21,CQHR,Gaussian,cqr,native,0.7,0.0,1,2.6451058984431626,23.978023215167436,50.601152328777495
0.1,3,100,21,CQHR,Gaussian,cqr,native,0.7,0.0,2,2.544439489033192,58.318535905665705,119.18151130036449
0.1,3,100,21,CQHR,Gaussian,cqr,native,0.7,0.0,3,2.0120836178900845,60.58718725919756,123.18645813628513
