alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,correlation,correlation_structure
0.1,10,10,96,Point_CHR,Gaussian,absolute_residual,10,inf,0.0,equicorrelated
0.1,10,10,96,Unscaled,Gaussian,absolute_residual,1,20.590225321223215,0.0,equicorrelated
0.1,10,10,96,Unscaled,Gaussian,absolute_residual,2,20.590225321223215,0.0,equicorrelated
0.1,10,10,96,Unscaled,Gaussian,absolute_residual,3,20.590225321223215,0.0,equicorrelated
0.1,10,10,96,Unscaled,Gaussian,absolute_residual,4,20.590225321223215,0.0,equicorrelated
0.1,10,10,96,Unscaled,Gaussian,absolute_residual,5,20.590225321223215,0.0,equicorrelated
0.1,10,10,96,Unscaled,Gaussian,absolute_residual,6,20.590225321223215,0.0,equicorrelated
0.1,10,10,96,Unscaled,Gaussian,absolute_residual,7,20.590225321223215,0.0,equicorrelated
0.1,10,10,96,Unscaled,Gaussian,absolute_residual,8,20.590225321223215,0.0,equicorrelated
0.1,10,10,96,Unscaled,Gaussian,absolute_residual,9,20.590225321223215,0.0,equicorrelated
0.1,10,10,96,Unscaled,Gaussian,absolute_residual,10,20.590225321223215,0.0,equicorrelated
0.1,10,10,96,Empirical_copula,Gaussian,absolute_residual,1,20.590225321213797,0.0,equicorrelated
0.1,10,10,96,Empirical_copula,Gaussian,absolute_residual,2,18.92049831773687,0.0,equicorrelated
0.1,10,10,96,Empirical_copula,Gaussian,absolute_residual,3,16.510515546972158,0.0,equicorrelated
0.1,10,10,96,Empirical_copula,Gaussian,absolute_residual,4,13.001935631164816,0.0,equicorrelated
0.1,10,10,96,Empirical_copula,Gaussian,absolute_residual,5,12.104509934177061,0.0,equicorrelated
0.1,10,10,96,Empirical_copula,Gaussian,absolute_residual,6,4.452633612483712,0.0,equicorrelated
0.1,10,10,96,Empirical_copula,Gaussian,absolute_residual,7,6.318862673838218,0.0,equicorrelated
0.1,10,10,96,Empirical_copula,Gaussian,absolute_residual,8,5.220770427280418,0.0,equicorrelated
0.1,10,10,96,Empirical_copula,Gaussian,absolute_residual,9,4.876230415956712,0.0,equicorrelated
0.1,10,10,96,Empirical_copula,Gaussian,absolute_residual,10,1.532425962570393,0.0,equicorrelated
0.1,10,10,97,TSCP_R,Gaussian,absolute_residual,1,25.119481259106173,0.0,equicorrelated
0.1,10,10,97,TSCP_R,Gaussian,absolute_residual,2,24.60263569569198,0.0,equicorrelated
0.1,10,10,97,TSCP_R,Gaussian,absolute_residual,3,19.366521889170375,0.0,equicorrelated
0.1,10,10,97,TSCP_R,Gaussian,absolute_residual,4,25.43395990403593,0.0,equicorrelated
0.1,10,10,97,TSCP_R,Gaussian,absolute_residual,5,9.351071438380394,0.0,equicorrelated
0.1,10,10,97,TSCP_R,Gaussian,absolute_residual,6,14.73499754168082,0.0,equicorrelated
0.1,10,10,97,TSCP_R,Gaussian,absolute_residual,7,9.973715425007704,0.0,equicorrelated
0.1,10,10,97,TSCP_R,Gaussian,absolute_residual,8,5.115505391992682,0.0,equicorrelated
0.1,10,10,97,TSCP_R,Gaussian,absolute_residual,9,3.466254422243832,0.0,equicorrelated
0.1,10,10,97,TSCP_R,Gaussian,absolute_residual,10,2.1384443763576466,0.0,equicorrelated
0.1,10,10,97,Point_CHR,Gaussian,absolute_residual,1,inf,0.0,equicorrelated
0.1,10,10,97,Point_CHR,Gaussian,absolute_residual,2,inf,0.0,equicorrelated
0.1,10,10,97,Point_CHR,Gaussian,absolute_residual,3,inf,0.0,equicorrelated
0.1,10,10,97,Point_CHR,Gaussian,absolute_residual,4,inf,0.0,equicorrelated
0.1,10,10,97,Point_CHR,Gaussian,absolute_residual,5,inf,0.0,equicorrelated
0.1,10,10,97,Point_CHR,Gaussian,absolute_residual,6,inf,0.0,equicorrelated
0.1,10,10,97,Point_CHR,Gaussian,absolute_residual,7,inf,0.0,equicorrelated
0.1,10,10,97,Point_CHR,Gaussian,absolute_residual,8,inf,0.0,equicorrelated
0.1,10,10,97,Point_CHR,Gaussian,absolute_residual,9,inf,0.0,equicorrelated
0.1,10,10,97,Point_CHR,Gaussian,absolute_residual,10,inf,0.0,equicorrelated
0.1,10,10,97,Unscaled,Gaussian,absolute_residual,1,19.24681768109055,0.0,equicorrelated
0.1,10,10,97,Unscaled,Gaussian,absolute_residual,2,19.24681768109055,0.0,equicorrelated
0.1,10,10,97,Unscaled,Gaussian,absolute_residual,3,19.24681768109055,0.0,equicorrelated
0.1,10,10,97,Unscaled,Gaussian,absolute_residual,4,19.24681768109055,0.0,equicorrelated
0.1,10,10,97,Unscaled,Gaussian,absolute_residual,5,19.24681768109055,0.0,equicorrelated
0.1,10,10,97,Unscaled,Gaussian,absolute_residual,6,19.24681768109055,0.0,equicorrelated
0.1,10,10,97,Unscaled,Gaussian,absolute_residual,7,19.24681768109055,0.0,equicorrelated
0.1,10,10,97,Unscaled,Gaussian,absolute_residual,8,19.24681768109055,0.0,equicorrelated
0.1,10,10,97,Unscaled,Gaussian,absolute_residual,9,19.24681768109055,0.0,equicorrelated
0.1,10,10,97,Unscaled,Gaussian,absolute_residual,10,19.24681768109055,0.0,equicorrelated
0.1,10,10,97,Empirical_copula,Gaussian,absolute_residual,1,19.24681768099299,0.0,equicorrelated
0.1,10,10,97,Empirical_copula,Gaussian,absolute_residual,2,15.142074669537728,0.0,equicorrelated
0.1,10,10,97,Empirical_copula,Gaussian,absolute_residual,3,12.874306130029412,0.0,equicorrelated
0.1,10,10,97,Empirical_copula,Gaussian,absolute_residual,4,16.354734259777473,0.0,equicorrelated
0.1,10,10,97,Empirical_copula,Gaussian,absolute_residual,5,6.559257392964668,0.0,equicorrelated
0.1,10,10,97,Empirical_copula,Gaussian,absolute_residual,6,9.911948562317892,0.0,equicorrelated
0.1,10,10,97,Empirical_copula,Gaussian,absolute_residual,7,5.99020308427793,0.0,equicorrelated
0.1,10,10,97,Empirical_copula,Gaussian,absolute_residual,8,3.238278381145692,0.0,equicorrelated
0.1,10,10,97,Empirical_copula,Gaussian,absolute_residual,9,2.3385787654763917,0.0,equicorrelated
0.1,10,10,97,Empirical_copula,Gaussian,absolute_residual,10,1.5060381234696805,0.0,equicorrelated
0.1,10,10,98,TSCP_R,Gaussian,absolute_residual,1,31.70096203688937,0.0,equicorrelated
0.1,10,10,98,TSCP_R,Gaussian,absolute_residual,2,38.126187393737275,0.0,equicorrelated
0.1,10,10,98,TSCP_R,Gaussian,absolute_residual,3,22.879695541327706,0.0,equicorrelated
0.1,10,10,98,TSCP_R,Gaussian,absolute_residual,4,51.804182699060064,0.0,equicorrelated
0.1,10,10,98,TSCP_R,Gaussian,absolute_residual,5,19.921801565826886,0.0,equicorrelated
0.1,10,10,98,TSCP_R,Gaussian,absolute_residual,6,26.69891488868909,0.0,equicorrelated
0.1,10,10,98,TSCP_R,Gaussian,absolute_residual,7,10.416951652477762,0.0,equicorrelated
0.1,10,10,98,TSCP_R,Gaussian,absolute_residual,8,10.89887540541,0.0,equicorrelated
0.1,10,10,98,TSCP_R,Gaussian,absolute_residual,9,7.12903142339702,0.0,equicorrelated
0.1,10,10,98,TSCP_R,Gaussian,absolute_residual,10,4.28823041040371,0.0,equicorrelated
0.1,10,10,98,Point_CHR,Gaussian,absolute_residual,1,inf,0.0,equicorrelated
0.1,10,10,98,Point_CHR,Gaussian,absolute_residual,2,inf,0.0,equicorrelated
0.1,10,10,98,Point_CHR,Gaussian,absolute_residual,3,inf,0.0,equicorrelated
0.1,10,10,98,Point_CHR,Gaussian,absolute_residual,4,inf,0.0,equicorrelated
0.1,10,10,98,Point_CHR,Gaussian,absolute_residual,5,inf,0.0,equicorrelated
0.1,10,10,98,Point_CHR,Gaussian,absolute_residual,6,inf,0.0,equicorrelated
0.1,10,10,98,Point_CHR,Gaussian,absolute_residual,7,inf,0.0,equicorrelated
0.1,10,10,98,Point_CHR,Gaussian,absolute_residual,8,inf,0.0,equicorrelated
0.1,10,10,98,Point_CHR,Gaussian,absolute_residual,9,inf,0.0,equicorrelated
0.1,10,10,98,Point_CHR,Gaussian,absolute_residual,10,inf,0.0,equicorrelated
0.1,10,10,98,Unscaled,Gaussian,absolute_residual,1,26.696005277265353,0.0,equicorrelated
0.1,10,10,98,Unscaled,Gaussian,absolute_residual,2,26.696005277265353,0.0,equicorrelated
0.1,10,10,98,Unscaled,Gaussian,absolute_residual,3,26.696005277265353,0.0,equicorrelated
0.1,10,10,98,Unscaled,Gaussian,absolute_residual,4,26.696005277265353,0.0,equicorrelated
0.1,10,10,98,Unscaled,Gaussian,absolute_residual,5,26.696005277265353,0.0,equicorrelated
0.1,10,10,98,Unscaled,Gaussian,absolute_residual,6,26.696005277265353,0.0,equicorrelated
0.1,10,10,98,Unscaled,Gaussian,absolute_residual,7,26.696005277265353,0.0,equicorrelated
0.1,10,10,98,Unscaled,Gaussian,absolute_residual,8,26.696005277265353,0.0,equicorrelated
0.1,10,10,98,Unscaled,Gaussian,absolute_residual,9,26.696005277265353,0.0,equicorrelated
0.1,10,10,98,Unscaled,Gaussian,absolute_residual,10,26.696005277265353,0.0,equicorrelated
0.1,10,10,98,Empirical_copula,Gaussian,absolute_residual,1,15.540856715472046,0.0,equicorrelated
0.1,10,10,98,Empirical_copula,Gaussian,absolute_residual,2,20.939884376276733,0.0,equicorrelated
0.1,10,10,98,Empirical_copula,Gaussian,absolute_residual,3,10.729741801967982,0.0,equicorrelated
0.1,10,10,98,Empirical_copula,Gaussian,absolute_residual,4,26.696005277167792,0.0,equicorrelated
0.1,10,10,98,Empirical_copula,Gaussian,absolute_residual,5,9.778456242805047,0.0,equicorrelated
0.1,10,10,98,Empirical_copula,Gaussian,absolute_residual,6,13.389843293431637,0.0,equicorrelated
0.1,10,10,98,Empirical_copula,Gaussian,absolute_residual,7,4.793648341793283,0.0,equicorrelated
0.1,10,10,98,Empirical_copula,Gaussian,absolute_residual,8,6.085645591835009,0.0,equicorrelated
0.1,10,10,98,Empirical_copula,Gaussian,absolute_residual,9,4.107031083261057,0.0,equicorrelated
0.1,10,10,98,Empirical_copula,Gaussian,absolute_residual,10,1.7077520760966536,0.0,equicorrelated
0.1,10,10,99,TSCP_R,Gaussian,absolute_residual,1,39.25367402316456,0.0,equicorrelated
0.1,10,10,99,TSCP_R,Gaussian,absolute_residual,2,32.909050663611964,0.0,equicorrelated
0.1,10,10,99,TSCP_R,Gaussian,absolute_residual,3,43.01084967425359,0.0,equicorrelated
0.1,10,10,99,TSCP_R,Gaussian,absolute_residual,4,17.544496267115502,0.0,equicorrelated
0.1,10,10,99,TSCP_R,Gaussian,absolute_residual,5,22.013289817631073,0.0,equicorrelated
0.1,10,10,99,TSCP_R,Gaussian,absolute_residual,6,23.008622559001587,0.0,equicorrelated
0.1,10,10,99,TSCP_R,Gaussian,absolute_residual,7,8.806426637844881,0.0,equicorrelated
0.1,10,10,99,TSCP_R,Gaussian,absolute_residual,8,16.612036253962494,0.0,equicorrelated
0.1,10,10,99,TSCP_R,Gaussian,absolute_residual,9,9.541489455833219,0.0,equicorrelated
0.1,10,10,99,TSCP_R,Gaussian,absolute_residual,10,3.8714877137059176,0.0,equicorrelated
0.1,10,10,99,Point_CHR,Gaussian,absolute_residual,1,inf,0.0,equicorrelated
0.1,10,10,99,Point_CHR,Gaussian,absolute_residual,2,inf,0.0,equicorrelated
0.1,10,10,99,Point_CHR,Gaussian,absolute_residual,3,inf,0.0,equicorrelated
0.1,10,10,99,Point_CHR,Gaussian,absolute_residual,4,inf,0.0,equicorrelated
0.1,10,10,99,Point_CHR,Gaussian,absolute_residual,5,inf,0.0,equicorrelated
0.1,10,10,99,Point_CHR,Gaussian,absolute_residual,6,inf,0.0,equicorrelated
0.1,10,10,99,Point_CHR,Gaussian,absolute_residual,7,inf,0.0,equicorrelated
0.1,10,10,99,Point_CHR,Gaussian,absolute_residual,8,inf,0.0,equicorrelated
0.1,10,10,99,Point_CHR,Gaussian,absolute_residual,9,inf,0.0,equicorrelated
0.1,10,10,99,Point_CHR,Gaussian,absolute_residual,10,inf,0.0,equicorrelated
0.1,10,10,99,Unscaled,Gaussian,absolute_residual,1,26.061116560291232,0.0,equicorrelated
0.1,10,10,99,Unscaled,Gaussian,absolute_residual,2,26.061116560291232,0.0,equicorrelated
0.1,10,10,99,Unscaled,Gaussian,absolute_residual,3,26.061116560291232,0.0,equicorrelated
0.1,10,10,99,Unscaled,Gaussian,absolute_residual,4,26.061116560291232,0.0,equicorrelated
0.1,10,10,99,Unscaled,Gaussian,absolute_residual,5,26.061116560291232,0.0,equicorrelated
0.1,10,10,99,Unscaled,Gaussian,absolute_residual,6,26.061116560291232,0.0,equicorrelated
0.1,10,10,99,Unscaled,Gaussian,absolute_residual,7,26.061116560291232,0.0,equicorrelated
0.1,10,10,99,Unscaled,Gaussian,absolute_residual,8,26.061116560291232,0.0,equicorrelated
0.1,10,10,99,Unscaled,Gaussian,absolute_residual,9,26.061116560291232,0.0,equicorrelated
0.1,10,10,99,Unscaled,Gaussian,absolute_residual,10,26.061116560291232,0.0,equicorrelated
0.1,10,10,99,Empirical_copula,Gaussian,absolute_residual,1,19.874283325895654,0.0,equicorrelated
0.1,10,10,99,Empirical_copula,Gaussian,absolute_residual,2,19.426984807607255,0.0,equicorrelated
0.1,10,10,99,Empirical_copula,Gaussian,absolute_residual,3,26.06111656019367,0.0,equicorrelated
0.1,10,10,99,Empirical_copula,Gaussian,absolute_residual,4,10.329410081466158,0.0,equicorrelated
0.1,10,10,99,Empirical_copula,Gaussian,absolute_residual,5,12.827027243452811,0.0,equicorrelated
0.1,10,10,99,Empirical_copula,Gaussian,absolute_residual,6,13.603947722945938,0.0,equicorrelated
0.1,10,10,99,Empirical_copula,Gaussian,absolute_residual,7,4.187826706876159,0.0,equicorrelated
0.1,10,10,99,Empirical_copula,Gaussian,absolute_residual,8,9.877636908786974,0.0,equicorrelated
0.1,10,10,99,Empirical_copula,Gaussian,absolute_residual,9,5.194368537011224,0.0,equicorrelated
0.1,10,10,99,Empirical_copula,Gaussian,absolute_residual,10,1.9161356636843705,0.0,equicorrelated
0.1,10,10,100,TSCP_R,Gaussian,absolute_residual,1,59.69195746097234,0.0,equicorrelated
0.1,10,10,100,TSCP_R,Gaussian,absolute_residual,2,97.03668068527121,0.0,equicorrelated
0.1,10,10,100,TSCP_R,Gaussian,absolute_residual,3,28.28588522274117,0.0,equicorrelated
0.1,10,10,100,TSCP_R,Gaussian,absolute_residual,4,25.396883268590955,0.0,equicorrelated
0.1,10,10,100,TSCP_R,Gaussian,absolute_residual,5,39.24896198967998,0.0,equicorrelated
0.1,10,10,100,TSCP_R,Gaussian,absolute_residual,6,42.979645971373714,0.0,equicorrelated
0.1,10,10,100,TSCP_R,Gaussian,absolute_residual,7,19.46262824885084,0.0,equicorrelated
0.1,10,10,100,TSCP_R,Gaussian,absolute_residual,8,16.728038704387856,0.0,equicorrelated
0.1,10,10,100,TSCP_R,Gaussian,absolute_residual,9,10.879254679535503,0.0,equicorrelated
0.1,10,10,100,TSCP_R,Gaussian,absolute_residual,10,4.55955818332138,0.0,equicorrelated
0.1,10,10,100,Point_CHR,Gaussian,absolute_residual,1,inf,0.0,equicorrelated
0.1,10,10,100,Point_CHR,Gaussian,absolute_residual,2,inf,0.0,equicorrelated
0.1,10,10,100,Point_CHR,Gaussian,absolute_residual,3,inf,0.0,equicorrelated
0.1,10,10,100,Point_CHR,Gaussian,absolute_residual,4,inf,0.0,equicorrelated
0.1,10,10,100,Point_CHR,Gaussian,absolute_residual,5,inf,0.0,equicorrelated
0.1,10,10,100,Point_CHR,Gaussian,absolute_residual,6,inf,0.0,equicorrelated
0.1,10,10,100,Point_CHR,Gaussian,absolute_residual,7,inf,0.0,equicorrelated
0.1,10,10,100,Point_CHR,Gaussian,absolute_residual,8,inf,0.0,equicorrelated
0.1,10,10,100,Point_CHR,Gaussian,absolute_residual,9,inf,0.0,equicorrelated
0.1,10,10,100,Point_CHR,Gaussian,absolute_residual,10,inf,0.0,equicorrelated
0.1,10,10,100,Unscaled,Gaussian,absolute_residual,1,34.21015851943721,0.0,equicorrelated
0.1,10,10,100,Unscaled,Gaussian,absolute_residual,2,34.21015851943721,0.0,equicorrelated
0.1,10,10,100,Unscaled,Gaussian,absolute_residual,3,34.21015851943721,0.0,equicorrelated
0.1,10,10,100,Unscaled,Gaussian,absolute_residual,4,34.21015851943721,0.0,equicorrelated
0.1,10,10,100,Unscaled,Gaussian,absolute_residual,5,34.21015851943721,0.0,equicorrelated
0.1,10,10,100,Unscaled,Gaussian,absolute_residual,6,34.21015851943721,0.0,equicorrelated
0.1,10,10,100,Unscaled,Gaussian,absolute_residual,7,34.21015851943721,0.0,equicorrelated
0.1,10,10,100,Unscaled,Gaussian,absolute_residual,8,34.21015851943721,0.0,equicorrelated
0.1,10,10,100,Unscaled,Gaussian,absolute_residual,9,34.21015851943721,0.0,equicorrelated
0.1,10,10,100,Unscaled,Gaussian,absolute_residual,10,34.21015851943721,0.0,equicorrelated
0.1,10,10,100,Empirical_copula,Gaussian,absolute_residual,1,17.291889954833984,0.0,equicorrelated
0.1,10,10,100,Empirical_copula,Gaussian,absolute_residual,2,34.21015851942779,0.0,equicorrelated
0.1,10,10,100,Empirical_copula,Gaussian,absolute_residual,3,8.052324331332207,0.0,equicorrelated
0.1,10,10,100,Empirical_copula,Gaussian,absolute_residual,4,7.474080577481232,0.0,equicorrelated
0.1,10,10,100,Empirical_copula,Gaussian,absolute_residual,5,10.902902040321795,0.0,equicorrelated
0.1,10,10,100,Empirical_copula,Gaussian,absolute_residual,6,14.235529498169113,0.0,equicorrelated
0.1,10,10,100,Empirical_copula,Gaussian,absolute_residual,7,5.639897860396179,0.0,equicorrelated
0.1,10,10,100,Empirical_copula,Gaussian,absolute_residual,8,5.292120779181991,0.0,equicorrelated
0.1,10,10,100,Empirical_copula,Gaussian,absolute_residual,9,2.73221363808587,0.0,equicorrelated
0.1,10,10,100,Empirical_copula,Gaussian,absolute_residual,10,1.3187997724207496,0.0,equicorrelated
0.1,10,10,101,TSCP_R,Gaussian,absolute_residual,1,49.283235435371424,0.0,equicorrelated
0.1,10,10,101,TSCP_R,Gaussian,absolute_residual,2,32.32249803789786,0.0,equicorrelated
0.1,10,10,101,TSCP_R,Gaussian,absolute_residual,3,25.41130117400317,0.0,equicorrelated
0.1,10,10,101,TSCP_R,Gaussian,absolute_residual,4,18.094247986226677,0.0,equicorrelated
0.1,10,10,101,TSCP_R,Gaussian,absolute_residual,5,20.032784281465894,0.0,equicorrelated
0.1,10,10,101,TSCP_R,Gaussian,absolute_residual,6,16.210985414698253,0.0,equicorrelated
0.1,10,10,101,TSCP_R,Gaussian,absolute_residual,7,31.21752932561452,0.0,equicorrelated
0.1,10,10,101,TSCP_R,Gaussian,absolute_residual,8,11.116383576986733,0.0,equicorrelated
0.1,10,10,101,TSCP_R,Gaussian,absolute_residual,9,9.428400684629192,0.0,equicorrelated
0.1,10,10,101,TSCP_R,Gaussian,absolute_residual,10,5.313477587169511,0.0,equicorrelated
0.1,10,10,101,Point_CHR,Gaussian,absolute_residual,1,inf,0.0,equicorrelated
0.1,10,10,101,Point_CHR,Gaussian,absolute_residual,2,inf,0.0,equicorrelated
0.1,10,10,101,Point_CHR,Gaussian,absolute_residual,3,inf,0.0,equicorrelated
0.1,10,10,101,Point_CHR,Gaussian,absolute_residual,4,inf,0.0,equicorrelated
0.1,10,10,101,Point_CHR,Gaussian,absolute_residual,5,inf,0.0,equicorrelated
0.1,10,10,101,Point_CHR,Gaussian,absolute_residual,6,inf,0.0,equicorrelated
0.1,10,10,101,Point_CHR,Gaussian,absolute_residual,7,inf,0.0,equicorrelated
0.1,10,10,101,Point_CHR,Gaussian,absolute_residual,8,inf,0.0,equicorrelated
0.1,10,10,101,Point_CHR,Gaussian,absolute_residual,9,inf,0.0,equicorrelated
0.1,10,10,101,Point_CHR,Gaussian,absolute_residual,10,inf,0.0,equicorrelated
0.1,10,10,101,Unscaled,Gaussian,absolute_residual,1,24.907556362558243,0.0,equicorrelated
0.1,10,10,101,Unscaled,Gaussian,absolute_residual,2,24.907556362558243,0.0,equicorrelated
0.1,10,10,101,Unscaled,Gaussian,absolute_residual,3,24.907556362558243,0.0,equicorrelated
0.1,10,10,101,Unscaled,Gaussian,absolute_residual,4,24.907556362558243,0.0,equicorrelated
0.1,10,10,101,Unscaled,Gaussian,absolute_residual,5,24.907556362558243,0.0,equicorrelated
0.1,10,10,101,Unscaled,Gaussian,absolute_residual,6,24.907556362558243,0.0,equicorrelated
0.1,10,10,101,Unscaled,Gaussian,absolute_residual,7,24.907556362558243,0.0,equicorrelated
0.1,10,10,101,Unscaled,Gaussian,absolute_residual,8,24.907556362558243,0.0,equicorrelated
0.1,10,10,101,Unscaled,Gaussian,absolute_residual,9,24.907556362558243,0.0,equicorrelated
0.1,10,10,101,Unscaled,Gaussian,absolute_residual,10,24.907556362558243,0.0,equicorrelated
0.1,10,10,101,Empirical_copula,Gaussian,absolute_residual,1,24.907556362488506,0.0,equicorrelated
0.1,10,10,101,Empirical_copula,Gaussian,absolute_residual,2,14.379337838112676,0.0,equicorrelated
0.1,10,10,101,Empirical_copula,Gaussian,absolute_residual,3,12.027730705376287,0.0,equicorrelated
0.1,10,10,101,Empirical_copula,Gaussian,absolute_residual,4,8.695137818622342,0.0,equicorrelated
0.1,10,10,101,Empirical_copula,Gaussian,absolute_residual,5,9.198453554632334,0.0,equicorrelated
0.1,10,10,101,Empirical_copula,Gaussian,absolute_residual,6,6.809445610460779,0.0,equicorrelated
0.1,10,10,101,Empirical_copula,Gaussian,absolute_residual,7,14.426820747127302,0.0,equicorrelated
0.1,10,10,101,Empirical_copula,Gaussian,absolute_residual,8,4.101344917847062,0.0,equicorrelated
0.1,10,10,101,Empirical_copula,Gaussian,absolute_residual,9,3.381979529892753,0.0,equicorrelated
0.1,10,10,101,Empirical_copula,Gaussian,absolute_residual,10,2.237286426675537,0.0,equicorrelated
0.1,10,10,102,TSCP_R,Gaussian,absolute_residual,1,59.13672285378569,0.0,equicorrelated
0.1,10,10,102,TSCP_R,Gaussian,absolute_residual,2,42.3059470426359,0.0,equicorrelated
0.1,10,10,102,TSCP_R,Gaussian,absolute_residual,3,34.142600618996866,0.0,equicorrelated
0.1,10,10,102,TSCP_R,Gaussian,absolute_residual,4,26.929930660829932,0.0,equicorrelated
0.1,10,10,102,TSCP_R,Gaussian,absolute_residual,5,13.824472253884435,0.0,equicorrelated
0.1,10,10,102,TSCP_R,Gaussian,absolute_residual,6,13.60726319407348,0.0,equicorrelated
0.1,10,10,102,TSCP_R,Gaussian,absolute_residual,7,12.286007542665676,0.0,equicorrelated
0.1,10,10,102,TSCP_R,Gaussian,absolute_residual,8,6.542330939755583,0.0,equicorrelated
0.1,10,10,102,TSCP_R,Gaussian,absolute_residual,9,6.081160081074231,0.0,equicorrelated
0.1,10,10,102,TSCP_R,Gaussian,absolute_residual,10,5.448822577662773,0.0,equicorrelated
0.1,10,10,102,Point_CHR,Gaussian,absolute_residual,1,inf,0.0,equicorrelated
0.1,10,10,102,Point_CHR,Gaussian,absolute_residual,2,inf,0.0,equicorrelated
0.1,10,10,102,Point_CHR,Gaussian,absolute_residual,3,inf,0.0,equicorrelated
0.1,10,10,102,Point_CHR,Gaussian,absolute_residual,4,inf,0.0,equicorrelated
0.1,10,10,102,Point_CHR,Gaussian,absolute_residual,5,inf,0.0,equicorrelated
0.1,10,10,102,Point_CHR,Gaussian,absolute_residual,6,inf,0.0,equicorrelated
0.1,10,10,102,Point_CHR,Gaussian,absolute_residual,7,inf,0.0,equicorrelated
0.1,10,10,102,Point_CHR,Gaussian,absolute_residual,8,inf,0.0,equicorrelated
0.1,10,10,102,Point_CHR,Gaussian,absolute_residual,9,inf,0.0,equicorrelated
0.1,10,10,102,Point_CHR,Gaussian,absolute_residual,10,inf,0.0,equicorrelated
0.1,10,10,102,Unscaled,Gaussian,absolute_residual,1,34.815562732367525,0.0,equicorrelated
0.1,10,10,102,Unscaled,Gaussian,absolute_residual,2,34.815562732367525,0.0,equicorrelated
0.1,10,10,102,Unscaled,Gaussian,absolute_residual,3,34.815562732367525,0.0,equicorrelated
0.1,10,10,102,Unscaled,Gaussian,absolute_residual,4,34.815562732367525,0.0,equicorrelated
0.1,10,10,102,Unscaled,Gaussian,absolute_residual,5,34.815562732367525,0.0,equicorrelated
0.1,10,10,102,Unscaled,Gaussian,absolute_residual,6,34.815562732367525,0.0,equicorrelated
0.1,10,10,102,Unscaled,Gaussian,absolute_residual,7,34.815562732367525,0.0,equicorrelated
0.1,10,10,102,Unscaled,Gaussian,absolute_residual,8,34.815562732367525,0.0,equicorrelated
0.1,10,10,102,Unscaled,Gaussian,absolute_residual,9,34.815562732367525,0.0,equicorrelated
0.1,10,10,102,Unscaled,Gaussian,absolute_residual,10,34.815562732367525,0.0,equicorrelated
0.1,10,10,102,Empirical_copula,Gaussian,absolute_residual,1,34.81556273235811,0.0,equicorrelated
0.1,10,10,102,Empirical_copula,Gaussian,absolute_residual,2,22.104260288893006,0.0,equicorrelated
0.1,10,10,102,Empirical_copula,Gaussian,absolute_residual,3,18.040415706927078,0.0,equicorrelated
0.1,10,10,102,Empirical_copula,Gaussian,absolute_residual,4,13.565714747549574,0.0,equicorrelated
0.1,10,10,102,Empirical_copula,Gaussian,absolute_residual,5,6.609268249432112,0.0,equicorrelated
0.1,10,10,102,Empirical_copula,Gaussian,absolute_residual,6,8.079515441249505,0.0,equicorrelated
0.1,10,10,102,Empirical_copula,Gaussian,absolute_residual,7,6.357252390581553,0.0,equicorrelated
0.1,10,10,102,Empirical_copula,Gaussian,absolute_residual,8,3.4567843235570095,0.0,equicorrelated
0.1,10,10,102,Empirical_copula,Gaussian,absolute_residual,9,3.7962010547996012,0.0,equicorrelated
0.1,10,10,102,Empirical_copula,Gaussian,absolute_residual,10,3.0927716769920774,0.0,equicorrelated
0.1,10,10,103,TSCP_R,Gaussian,absolute_residual,1,45.345849847262784,0.0,equicorrelated
0.1,10,10,103,TSCP_R,Gaussian,absolute_residual,2,34.96015178547242,0.0,equicorrelated
0.1,10,10,103,TSCP_R,Gaussian,absolute_residual,3,22.04804671350818,0.0,equicorrelated
0.1,10,10,103,TSCP_R,Gaussian,absolute_residual,4,38.396644809255264,0.0,equicorrelated
0.1,10,10,103,TSCP_R,Gaussian,absolute_residual,5,32.92830627027255,0.0,equicorrelated
0.1,10,10,103,TSCP_R,Gaussian,absolute_residual,6,12.380200416371276,0.0,equicorrelated
0.1,10,10,103,TSCP_R,Gaussian,absolute_residual,7,7.232576539424761,0.0,equicorrelated
0.1,10,10,103,TSCP_R,Gaussian,absolute_residual,8,11.194120897847917,0.0,equicorrelated
0.1,10,10,103,TSCP_R,Gaussian,absolute_residual,9,7.160914673120831,0.0,equicorrelated
0.1,10,10,103,TSCP_R,Gaussian,absolute_residual,10,2.817692478338248,0.0,equicorrelated
0.1,10,10,103,Point_CHR,Gaussian,absolute_residual,1,inf,0.0,equicorrelated
0.1,10,10,103,Point_CHR,Gaussian,absolute_residual,2,inf,0.0,equicorrelated
0.1,10,10,103,Point_CHR,Gaussian,absolute_residual,3,inf,0.0,equicorrelated
0.1,10,10,103,Point_CHR,Gaussian,absolute_residual,4,inf,0.0,equicorrelated
0.1,10,10,103,Point_CHR,Gaussian,absolute_residual,5,inf,0.0,equicorrelated
0.1,10,10,103,Point_CHR,Gaussian,absolute_residual,6,inf,0.0,equicorrelated
0.1,10,10,103,Point_CHR,Gaussian,absolute_residual,7,inf,0.0,equicorrelated
0.1,10,10,103,Point_CHR,Gaussian,absolute_residual,8,inf,0.0,equicorrelated
0.1,10,10,103,Point_CHR,Gaussian,absolute_residual,9,inf,0.0,equicorrelated
