alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,correlation,correlation_structure
0.05,10,100,2,Empirical_copula,Gaussian,absolute_residual,1,29.151389310201537,0.6,equicorrelated
0.05,10,100,2,Empirical_copula,Gaussian,absolute_residual,2,24.318686023492383,0.6,equicorrelated
0.05,10,100,2,Empirical_copula,Gaussian,absolute_residual,3,21.416864376100495,0.6,equicorrelated
0.05,10,100,2,Empirical_copula,Gaussian,absolute_residual,4,15.61523008236264,0.6,equicorrelated
0.05,10,100,2,Empirical_copula,Gaussian,absolute_residual,5,15.655183983264516,0.6,equicorrelated
0.05,10,100,2,Empirical_copula,Gaussian,absolute_residual,6,11.602899942159562,0.6,equicorrelated
0.05,10,100,2,Empirical_copula,Gaussian,absolute_residual,7,9.979815207800451,0.6,equicorrelated
0.05,10,100,2,Empirical_copula,Gaussian,absolute_residual,8,7.957728823266358,0.6,equicorrelated
0.05,10,100,2,Empirical_copula,Gaussian,absolute_residual,9,5.453664951280256,0.6,equicorrelated
0.05,10,100,2,Empirical_copula,Gaussian,absolute_residual,10,1.856032855468806,0.6,equicorrelated
0.1,10,100,2,TSCP_R,Gaussian,absolute_residual,1,25.625801504469944,0.6,equicorrelated
0.1,10,100,2,TSCP_R,Gaussian,absolute_residual,2,20.82241193682576,0.6,equicorrelated
0.1,10,100,2,TSCP_R,Gaussian,absolute_residual,3,19.16405987101305,0.6,equicorrelated
0.1,10,100,2,TSCP_R,Gaussian,absolute_residual,4,16.392427968262922,0.6,equicorrelated
0.1,10,100,2,TSCP_R,Gaussian,absolute_residual,5,12.704608768602338,0.6,equicorrelated
0.1,10,100,2,TSCP_R,Gaussian,absolute_residual,6,11.991311380162337,0.6,equicorrelated
0.1,10,100,2,TSCP_R,Gaussian,absolute_residual,7,9.118714853664489,0.6,equicorrelated
0.1,10,100,2,TSCP_R,Gaussian,absolute_residual,8,8.137769702665068,0.6,equicorrelated
0.1,10,100,2,TSCP_R,Gaussian,absolute_residual,9,4.794772475768348,0.6,equicorrelated
0.1,10,100,2,TSCP_R,Gaussian,absolute_residual,10,1.9047009679748317,0.6,equicorrelated
0.1,10,100,2,Point_CHR,Gaussian,absolute_residual,1,23.33371789222178,0.6,equicorrelated
0.1,10,100,2,Point_CHR,Gaussian,absolute_residual,2,26.60000486063904,0.6,equicorrelated
0.1,10,100,2,Point_CHR,Gaussian,absolute_residual,3,23.860333122923212,0.6,equicorrelated
0.1,10,100,2,Point_CHR,Gaussian,absolute_residual,4,16.419264515263265,0.6,equicorrelated
0.1,10,100,2,Point_CHR,Gaussian,absolute_residual,5,13.906956997869596,0.6,equicorrelated
0.1,10,100,2,Point_CHR,Gaussian,absolute_residual,6,11.192639764668156,0.6,equicorrelated
0.1,10,100,2,Point_CHR,Gaussian,absolute_residual,7,10.522952466966485,0.6,equicorrelated
0.1,10,100,2,Point_CHR,Gaussian,absolute_residual,8,9.352885451056295,0.6,equicorrelated
0.1,10,100,2,Point_CHR,Gaussian,absolute_residual,9,5.740428483111463,0.6,equicorrelated
0.1,10,100,2,Point_CHR,Gaussian,absolute_residual,10,1.9372750893957986,0.6,equicorrelated
0.1,10,100,2,Unscaled,Gaussian,absolute_residual,1,19.37047063777994,0.6,equicorrelated
0.1,10,100,2,Unscaled,Gaussian,absolute_residual,2,19.37047063777994,0.6,equicorrelated
0.1,10,100,2,Unscaled,Gaussian,absolute_residual,3,19.37047063777994,0.6,equicorrelated
0.1,10,100,2,Unscaled,Gaussian,absolute_residual,4,19.37047063777994,0.6,equicorrelated
0.1,10,100,2,Unscaled,Gaussian,absolute_residual,5,19.37047063777994,0.6,equicorrelated
0.1,10,100,2,Unscaled,Gaussian,absolute_residual,6,19.37047063777994,0.6,equicorrelated
0.1,10,100,2,Unscaled,Gaussian,absolute_residual,7,19.37047063777994,0.6,equicorrelated
0.1,10,100,2,Unscaled,Gaussian,absolute_residual,8,19.37047063777994,0.6,equicorrelated
0.1,10,100,2,Unscaled,Gaussian,absolute_residual,9,19.37047063777994,0.6,equicorrelated
0.1,10,100,2,Unscaled,Gaussian,absolute_residual,10,19.37047063777994,0.6,equicorrelated
0.1,10,100,2,Empirical_copula,Gaussian,absolute_residual,1,26.361719324327005,0.6,equicorrelated
0.1,10,100,2,Empirical_copula,Gaussian,absolute_residual,2,22.979287774120525,0.6,equicorrelated
0.1,10,100,2,Empirical_copula,Gaussian,absolute_residual,3,19.937424481630604,0.6,equicorrelated
0.1,10,100,2,Empirical_copula,Gaussian,absolute_residual,4,15.299958907573757,0.6,equicorrelated
0.1,10,100,2,Empirical_copula,Gaussian,absolute_residual,5,13.19718349560792,0.6,equicorrelated
0.1,10,100,2,Empirical_copula,Gaussian,absolute_residual,6,11.375639707422659,0.6,equicorrelated
0.1,10,100,2,Empirical_copula,Gaussian,absolute_residual,7,9.78014344021534,0.6,equicorrelated
0.1,10,100,2,Empirical_copula,Gaussian,absolute_residual,8,7.210976190453512,0.6,equicorrelated
0.1,10,100,2,Empirical_copula,Gaussian,absolute_residual,9,5.43780530882238,0.6,equicorrelated
0.1,10,100,2,Empirical_copula,Gaussian,absolute_residual,10,1.7285937659323931,0.6,equicorrelated
0.2,10,100,2,TSCP_R,Gaussian,absolute_residual,1,22.999452811058415,0.6,equicorrelated
0.2,10,100,2,TSCP_R,Gaussian,absolute_residual,2,19.0085664205966,0.6,equicorrelated
0.2,10,100,2,TSCP_R,Gaussian,absolute_residual,3,17.306107057793998,0.6,equicorrelated
0.2,10,100,2,TSCP_R,Gaussian,absolute_residual,4,14.830502376136206,0.6,equicorrelated
0.2,10,100,2,TSCP_R,Gaussian,absolute_residual,5,11.508294161681976,0.6,equicorrelated
0.2,10,100,2,TSCP_R,Gaussian,absolute_residual,6,10.827138699729684,0.6,equicorrelated
0.2,10,100,2,TSCP_R,Gaussian,absolute_residual,7,8.238296244507248,0.6,equicorrelated
0.2,10,100,2,TSCP_R,Gaussian,absolute_residual,8,7.370865220506923,0.6,equicorrelated
0.2,10,100,2,TSCP_R,Gaussian,absolute_residual,9,4.331379841305,0.6,equicorrelated
0.2,10,100,2,TSCP_R,Gaussian,absolute_residual,10,1.7313715882113225,0.6,equicorrelated
0.2,10,100,2,Point_CHR,Gaussian,absolute_residual,1,21.977262113290664,0.6,equicorrelated
0.2,10,100,2,Point_CHR,Gaussian,absolute_residual,2,17.721304421033263,0.6,equicorrelated
0.2,10,100,2,Point_CHR,Gaussian,absolute_residual,3,15.466727117999326,0.6,equicorrelated
0.2,10,100,2,Point_CHR,Gaussian,absolute_residual,4,15.309745873918393,0.6,equicorrelated
0.2,10,100,2,Point_CHR,Gaussian,absolute_residual,5,10.173482785207646,0.6,equicorrelated
0.2,10,100,2,Point_CHR,Gaussian,absolute_residual,6,11.560781925663896,0.6,equicorrelated
0.2,10,100,2,Point_CHR,Gaussian,absolute_residual,7,8.213568896664665,0.6,equicorrelated
0.2,10,100,2,Point_CHR,Gaussian,absolute_residual,8,8.53235979449131,0.6,equicorrelated
0.2,10,100,2,Point_CHR,Gaussian,absolute_residual,9,4.9130001669309635,0.6,equicorrelated
0.2,10,100,2,Point_CHR,Gaussian,absolute_residual,10,1.816538886721127,0.6,equicorrelated
0.2,10,100,2,Unscaled,Gaussian,absolute_residual,1,15.655183983361585,0.6,equicorrelated
0.2,10,100,2,Unscaled,Gaussian,absolute_residual,2,15.655183983361585,0.6,equicorrelated
0.2,10,100,2,Unscaled,Gaussian,absolute_residual,3,15.655183983361585,0.6,equicorrelated
0.2,10,100,2,Unscaled,Gaussian,absolute_residual,4,15.655183983361585,0.6,equicorrelated
0.2,10,100,2,Unscaled,Gaussian,absolute_residual,5,15.655183983361585,0.6,equicorrelated
0.2,10,100,2,Unscaled,Gaussian,absolute_residual,6,15.655183983361585,0.6,equicorrelated
0.2,10,100,2,Unscaled,Gaussian,absolute_residual,7,15.655183983361585,0.6,equicorrelated
0.2,10,100,2,Unscaled,Gaussian,absolute_residual,8,15.655183983361585,0.6,equicorrelated
0.2,10,100,2,Unscaled,Gaussian,absolute_residual,9,15.655183983361585,0.6,equicorrelated
0.2,10,100,2,Unscaled,Gaussian,absolute_residual,10,15.655183983361585,0.6,equicorrelated
0.2,10,100,2,Empirical_copula,Gaussian,absolute_residual,1,22.569430499243694,0.6,equicorrelated
0.2,10,100,2,Empirical_copula,Gaussian,absolute_residual,2,20.43124745493645,0.6,equicorrelated
0.2,10,100,2,Empirical_copula,Gaussian,absolute_residual,3,17.525139433555047,0.6,equicorrelated
0.2,10,100,2,Empirical_copula,Gaussian,absolute_residual,4,14.368730546606741,0.6,equicorrelated
0.2,10,100,2,Empirical_copula,Gaussian,absolute_residual,5,10.72943317775066,0.6,equicorrelated
0.2,10,100,2,Empirical_copula,Gaussian,absolute_residual,6,11.164797456922996,0.6,equicorrelated
0.2,10,100,2,Empirical_copula,Gaussian,absolute_residual,7,7.864009049463867,0.6,equicorrelated
0.2,10,100,2,Empirical_copula,Gaussian,absolute_residual,8,6.721896742236684,0.6,equicorrelated
0.2,10,100,2,Empirical_copula,Gaussian,absolute_residual,9,3.8256111850662684,0.6,equicorrelated
0.2,10,100,2,Empirical_copula,Gaussian,absolute_residual,10,1.6338183417077639,0.6,equicorrelated
0.05,10,100,3,TSCP_R,Gaussian,absolute_residual,1,25.80856804397871,0.6,equicorrelated
0.05,10,100,3,TSCP_R,Gaussian,absolute_residual,2,24.141334137793834,0.6,equicorrelated
0.05,10,100,3,TSCP_R,Gaussian,absolute_residual,3,21.243693781095423,0.6,equicorrelated
0.05,10,100,3,TSCP_R,Gaussian,absolute_residual,4,17.498946154220604,0.6,equicorrelated
0.05,10,100,3,TSCP_R,Gaussian,absolute_residual,5,15.956263525188682,0.6,equicorrelated
0.05,10,100,3,TSCP_R,Gaussian,absolute_residual,6,14.30956430973059,0.6,equicorrelated
0.05,10,100,3,TSCP_R,Gaussian,absolute_residual,7,10.579407085155108,0.6,equicorrelated
0.05,10,100,3,TSCP_R,Gaussian,absolute_residual,8,7.926718491669361,0.6,equicorrelated
0.05,10,100,3,TSCP_R,Gaussian,absolute_residual,9,4.950111860518934,0.6,equicorrelated
0.05,10,100,3,TSCP_R,Gaussian,absolute_residual,10,2.5538718943441,0.6,equicorrelated
0.05,10,100,3,Point_CHR,Gaussian,absolute_residual,1,25.83226238014412,0.6,equicorrelated
0.05,10,100,3,Point_CHR,Gaussian,absolute_residual,2,21.1777331456334,0.6,equicorrelated
0.05,10,100,3,Point_CHR,Gaussian,absolute_residual,3,20.269828129978414,0.6,equicorrelated
0.05,10,100,3,Point_CHR,Gaussian,absolute_residual,4,16.232050531176565,0.6,equicorrelated
0.05,10,100,3,Point_CHR,Gaussian,absolute_residual,5,17.92277830883318,0.6,equicorrelated
0.05,10,100,3,Point_CHR,Gaussian,absolute_residual,6,13.41898902284118,0.6,equicorrelated
0.05,10,100,3,Point_CHR,Gaussian,absolute_residual,7,10.736021201765844,0.6,equicorrelated
0.05,10,100,3,Point_CHR,Gaussian,absolute_residual,8,9.384161945201859,0.6,equicorrelated
0.05,10,100,3,Point_CHR,Gaussian,absolute_residual,9,4.192713704088479,0.6,equicorrelated
0.05,10,100,3,Point_CHR,Gaussian,absolute_residual,10,2.5567164673873677,0.6,equicorrelated
0.05,10,100,3,Unscaled,Gaussian,absolute_residual,1,21.177733145710796,0.6,equicorrelated
0.05,10,100,3,Unscaled,Gaussian,absolute_residual,2,21.177733145710796,0.6,equicorrelated
0.05,10,100,3,Unscaled,Gaussian,absolute_residual,3,21.177733145710796,0.6,equicorrelated
0.05,10,100,3,Unscaled,Gaussian,absolute_residual,4,21.177733145710796,0.6,equicorrelated
0.05,10,100,3,Unscaled,Gaussian,absolute_residual,5,21.177733145710796,0.6,equicorrelated
0.05,10,100,3,Unscaled,Gaussian,absolute_residual,6,21.177733145710796,0.6,equicorrelated
0.05,10,100,3,Unscaled,Gaussian,absolute_residual,7,21.177733145710796,0.6,equicorrelated
0.05,10,100,3,Unscaled,Gaussian,absolute_residual,8,21.177733145710796,0.6,equicorrelated
0.05,10,100,3,Unscaled,Gaussian,absolute_residual,9,21.177733145710796,0.6,equicorrelated
0.05,10,100,3,Unscaled,Gaussian,absolute_residual,10,21.177733145710796,0.6,equicorrelated
0.05,10,100,3,Empirical_copula,Gaussian,absolute_residual,1,25.808016231664457,0.6,equicorrelated
0.05,10,100,3,Empirical_copula,Gaussian,absolute_residual,2,21.1777331456334,0.6,equicorrelated
0.05,10,100,3,Empirical_copula,Gaussian,absolute_residual,3,20.902309797722843,0.6,equicorrelated
0.05,10,100,3,Empirical_copula,Gaussian,absolute_residual,4,15.619827084723452,0.6,equicorrelated
0.05,10,100,3,Empirical_copula,Gaussian,absolute_residual,5,16.662429605418318,0.6,equicorrelated
0.05,10,100,3,Empirical_copula,Gaussian,absolute_residual,6,12.265214894094484,0.6,equicorrelated
0.05,10,100,3,Empirical_copula,Gaussian,absolute_residual,7,10.43932282585892,0.6,equicorrelated
0.05,10,100,3,Empirical_copula,Gaussian,absolute_residual,8,10.64564639234158,0.6,equicorrelated
0.05,10,100,3,Empirical_copula,Gaussian,absolute_residual,9,4.675862883098256,0.6,equicorrelated
0.05,10,100,3,Empirical_copula,Gaussian,absolute_residual,10,2.292488034804715,0.6,equicorrelated
0.1,10,100,3,TSCP_R,Gaussian,absolute_residual,1,23.46917722969836,0.6,equicorrelated
0.1,10,100,3,TSCP_R,Gaussian,absolute_residual,2,21.97276687933581,0.6,equicorrelated
0.1,10,100,3,TSCP_R,Gaussian,absolute_residual,3,19.346107786668387,0.6,equicorrelated
0.1,10,100,3,TSCP_R,Gaussian,absolute_residual,4,15.9617251412683,0.6,equicorrelated
0.1,10,100,3,TSCP_R,Gaussian,absolute_residual,5,14.484709191651962,0.6,equicorrelated
0.1,10,100,3,TSCP_R,Gaussian,absolute_residual,6,13.002777055115033,0.6,equicorrelated
0.1,10,100,3,TSCP_R,Gaussian,absolute_residual,7,9.83921165260439,0.6,equicorrelated
0.1,10,100,3,TSCP_R,Gaussian,absolute_residual,8,7.1674154095335085,0.6,equicorrelated
0.1,10,100,3,TSCP_R,Gaussian,absolute_residual,9,4.498351403217045,0.6,equicorrelated
0.1,10,100,3,TSCP_R,Gaussian,absolute_residual,10,2.3148051809877392,0.6,equicorrelated
0.1,10,100,3,Point_CHR,Gaussian,absolute_residual,1,20.37805686584844,0.6,equicorrelated
0.1,10,100,3,Point_CHR,Gaussian,absolute_residual,2,23.083210590088772,0.6,equicorrelated
0.1,10,100,3,Point_CHR,Gaussian,absolute_residual,3,19.394928806761534,0.6,equicorrelated
0.1,10,100,3,Point_CHR,Gaussian,absolute_residual,4,15.134007922018158,0.6,equicorrelated
0.1,10,100,3,Point_CHR,Gaussian,absolute_residual,5,14.993082751148016,0.6,equicorrelated
0.1,10,100,3,Point_CHR,Gaussian,absolute_residual,6,13.673538455907302,0.6,equicorrelated
0.1,10,100,3,Point_CHR,Gaussian,absolute_residual,7,10.313278928837827,0.6,equicorrelated
0.1,10,100,3,Point_CHR,Gaussian,absolute_residual,8,7.424208527828783,0.6,equicorrelated
0.1,10,100,3,Point_CHR,Gaussian,absolute_residual,9,3.70255912727235,0.6,equicorrelated
0.1,10,100,3,Point_CHR,Gaussian,absolute_residual,10,2.549256379031571,0.6,equicorrelated
0.1,10,100,3,Unscaled,Gaussian,absolute_residual,1,19.023230070867626,0.6,equicorrelated
0.1,10,100,3,Unscaled,Gaussian,absolute_residual,2,19.023230070867626,0.6,equicorrelated
0.1,10,100,3,Unscaled,Gaussian,absolute_residual,3,19.023230070867626,0.6,equicorrelated
0.1,10,100,3,Unscaled,Gaussian,absolute_residual,4,19.023230070867626,0.6,equicorrelated
0.1,10,100,3,Unscaled,Gaussian,absolute_residual,5,19.023230070867626,0.6,equicorrelated
0.1,10,100,3,Unscaled,Gaussian,absolute_residual,6,19.023230070867626,0.6,equicorrelated
0.1,10,100,3,Unscaled,Gaussian,absolute_residual,7,19.023230070867626,0.6,equicorrelated
0.1,10,100,3,Unscaled,Gaussian,absolute_residual,8,19.023230070867626,0.6,equicorrelated
0.1,10,100,3,Unscaled,Gaussian,absolute_residual,9,19.023230070867626,0.6,equicorrelated
0.1,10,100,3,Unscaled,Gaussian,absolute_residual,10,19.023230070867626,0.6,equicorrelated
0.1,10,100,3,Empirical_copula,Gaussian,absolute_residual,1,22.709553935474982,0.6,equicorrelated
0.1,10,100,3,Empirical_copula,Gaussian,absolute_residual,2,19.16259145796291,0.6,equicorrelated
0.1,10,100,3,Empirical_copula,Gaussian,absolute_residual,3,19.939293722688127,0.6,equicorrelated
0.1,10,100,3,Empirical_copula,Gaussian,absolute_residual,4,14.286074477591209,0.6,equicorrelated
0.1,10,100,3,Empirical_copula,Gaussian,absolute_residual,5,15.75474664802411,0.6,equicorrelated
0.1,10,100,3,Empirical_copula,Gaussian,absolute_residual,6,11.79575893226807,0.6,equicorrelated
0.1,10,100,3,Empirical_copula,Gaussian,absolute_residual,7,10.313278928837827,0.6,equicorrelated
0.1,10,100,3,Empirical_copula,Gaussian,absolute_residual,8,8.249005338520504,0.6,equicorrelated
0.1,10,100,3,Empirical_copula,Gaussian,absolute_residual,9,4.372884107383552,0.6,equicorrelated
0.1,10,100,3,Empirical_copula,Gaussian,absolute_residual,10,2.2474428629554106,0.6,equicorrelated
0.2,10,100,3,TSCP_R,Gaussian,absolute_residual,1,20.919610018733913,0.6,equicorrelated
0.2,10,100,3,TSCP_R,Gaussian,absolute_residual,2,19.609370415955034,0.6,equicorrelated
0.2,10,100,3,TSCP_R,Gaussian,absolute_residual,3,17.278038184170253,0.6,equicorrelated
0.2,10,100,3,TSCP_R,Gaussian,absolute_residual,4,14.28639656140705,0.6,equicorrelated
0.2,10,100,3,TSCP_R,Gaussian,absolute_residual,5,12.88094694079777,0.6,equicorrelated
0.2,10,100,3,TSCP_R,Gaussian,absolute_residual,6,11.578584946752411,0.6,equicorrelated
0.2,10,100,3,TSCP_R,Gaussian,absolute_residual,7,8.76284637900114,0.6,equicorrelated
0.2,10,100,3,TSCP_R,Gaussian,absolute_residual,8,6.339894744931195,0.6,equicorrelated
0.2,10,100,3,TSCP_R,Gaussian,absolute_residual,9,4.006003719317327,0.6,equicorrelated
0.2,10,100,3,TSCP_R,Gaussian,absolute_residual,10,2.0671674495545775,0.6,equicorrelated
0.2,10,100,3,Point_CHR,Gaussian,absolute_residual,1,19.14727664540557,0.6,equicorrelated
0.2,10,100,3,Point_CHR,Gaussian,absolute_residual,2,20.471982676607087,0.6,equicorrelated
0.2,10,100,3,Point_CHR,Gaussian,absolute_residual,3,18.444919145356753,0.6,equicorrelated
0.2,10,100,3,Point_CHR,Gaussian,absolute_residual,4,12.787164136001797,0.6,equicorrelated
0.2,10,100,3,Point_CHR,Gaussian,absolute_residual,5,13.828378260714487,0.6,equicorrelated
0.2,10,100,3,Point_CHR,Gaussian,absolute_residual,6,12.133049904478217,0.6,equicorrelated
0.2,10,100,3,Point_CHR,Gaussian,absolute_residual,7,9.755980105229327,0.6,equicorrelated
0.2,10,100,3,Point_CHR,Gaussian,absolute_residual,8,6.108636530303183,0.6,equicorrelated
0.2,10,100,3,Point_CHR,Gaussian,absolute_residual,9,3.6816811035342125,0.6,equicorrelated
0.2,10,100,3,Point_CHR,Gaussian,absolute_residual,10,2.3441327674285812,0.6,equicorrelated
0.2,10,100,3,Unscaled,Gaussian,absolute_residual,1,16.91842003426117,0.6,equicorrelated
0.2,10,100,3,Unscaled,Gaussian,absolute_residual,2,16.91842003426117,0.6,equicorrelated
0.2,10,100,3,Unscaled,Gaussian,absolute_residual,3,16.91842003426117,0.6,equicorrelated
0.2,10,100,3,Unscaled,Gaussian,absolute_residual,4,16.91842003426117,0.6,equicorrelated
0.2,10,100,3,Unscaled,Gaussian,absolute_residual,5,16.91842003426117,0.6,equicorrelated
0.2,10,100,3,Unscaled,Gaussian,absolute_residual,6,16.91842003426117,0.6,equicorrelated
0.2,10,100,3,Unscaled,Gaussian,absolute_residual,7,16.91842003426117,0.6,equicorrelated
0.2,10,100,3,Unscaled,Gaussian,absolute_residual,8,16.91842003426117,0.6,equicorrelated
0.2,10,100,3,Unscaled,Gaussian,absolute_residual,9,16.91842003426117,0.6,equicorrelated
0.2,10,100,3,Unscaled,Gaussian,absolute_residual,10,16.91842003426117,0.6,equicorrelated
0.2,10,100,3,Empirical_copula,Gaussian,absolute_residual,1,21.2007710970544,0.6,equicorrelated
0.2,10,100,3,Empirical_copula,Gaussian,absolute_residual,2,18.615965367628228,0.6,equicorrelated
0.2,10,100,3,Empirical_copula,Gaussian,absolute_residual,3,17.10099878408326,0.6,equicorrelated
0.2,10,100,3,Empirical_copula,Gaussian,absolute_residual,4,14.229387768004042,0.6,equicorrelated
0.2,10,100,3,Empirical_copula,Gaussian,absolute_residual,5,12.200378959306018,0.6,equicorrelated
0.2,10,100,3,Empirical_copula,Gaussian,absolute_residual,6,11.270187590096596,0.6,equicorrelated
0.2,10,100,3,Empirical_copula,Gaussian,absolute_residual,7,9.175057933567178,0.6,equicorrelated
0.2,10,100,3,Empirical_copula,Gaussian,absolute_residual,8,5.976692720523641,0.6,equicorrelated
0.2,10,100,3,Empirical_copula,Gaussian,absolute_residual,9,3.685541439914908,0.6,equicorrelated
0.2,10,100,3,Empirical_copula,Gaussian,absolute_residual,10,2.142474778584372,0.6,equicorrelated
0.05,10,100,4,TSCP_R,Gaussian,absolute_residual,1,30.085366627139386,0.6,equicorrelated
0.05,10,100,4,TSCP_R,Gaussian,absolute_residual,2,23.130041910970135,0.6,equicorrelated
0.05,10,100,4,TSCP_R,Gaussian,absolute_residual,3,24.913462665965902,0.6,equicorrelated
0.05,10,100,4,TSCP_R,Gaussian,absolute_residual,4,20.672277241840657,0.6,equicorrelated
0.05,10,100,4,TSCP_R,Gaussian,absolute_residual,5,17.080457753496113,0.6,equicorrelated
0.05,10,100,4,TSCP_R,Gaussian,absolute_residual,6,13.0843226658363,0.6,equicorrelated
0.05,10,100,4,TSCP_R,Gaussian,absolute_residual,7,12.198642731581478,0.6,equicorrelated
0.05,10,100,4,TSCP_R,Gaussian,absolute_residual,8,8.611184415872993,0.6,equicorrelated
0.05,10,100,4,TSCP_R,Gaussian,absolute_residual,9,5.999560458062374,0.6,equicorrelated
0.05,10,100,4,TSCP_R,Gaussian,absolute_residual,10,2.829839448516461,0.6,equicorrelated
0.05,10,100,4,Point_CHR,Gaussian,absolute_residual,1,26.71241886343964,0.6,equicorrelated
0.05,10,100,4,Point_CHR,Gaussian,absolute_residual,2,22.60941290476812,0.6,equicorrelated
0.05,10,100,4,Point_CHR,Gaussian,absolute_residual,3,21.07351197491811,0.6,equicorrelated
0.05,10,100,4,Point_CHR,Gaussian,absolute_residual,4,20.669448551911234,0.6,equicorrelated
0.05,10,100,4,Point_CHR,Gaussian,absolute_residual,5,16.931054177144585,0.6,equicorrelated
0.05,10,100,4,Point_CHR,Gaussian,absolute_residual,6,12.53530976188138,0.6,equicorrelated
