alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,correlation,correlation_structure
0.1,10,30,44,Point_CHR,Gaussian,absolute_residual,0.923125,263997107603.6794,34.017699838113856,0.0,0.0,equicorrelated
0.1,10,30,44,Unscaled,Gaussian,absolute_residual,0.97,54079122273166.94,23.62125475059879,0.0,0.0,equicorrelated
0.1,10,30,44,Empirical_copula,Gaussian,absolute_residual,0.77375,16283203241.229654,27.00930790705098,0.0010001659393310547,0.0,equicorrelated
0.1,10,30,45,TSCP_R,Gaussian,absolute_residual,0.94125,162682641771.34326,30.987926182087804,0.003008127212524414,0.0,equicorrelated
0.1,10,30,45,Point_CHR,Gaussian,absolute_residual,0.98375,5688896271835.992,52.884689543871254,0.0,0.0,equicorrelated
0.1,10,30,45,Unscaled,Gaussian,absolute_residual,0.85375,3879731330120.9,18.1501477692683,0.0,0.0,equicorrelated
0.1,10,30,45,Empirical_copula,Gaussian,absolute_residual,0.813125,22818297541.110985,24.915504098957644,0.0,0.0,equicorrelated
0.1,10,30,46,TSCP_R,Gaussian,absolute_residual,0.9225,106926605245.67241,28.86846088853716,0.0030090808868408203,0.0,equicorrelated
0.1,10,30,46,Point_CHR,Gaussian,absolute_residual,0.984375,1429997271022.797,44.999384157143126,0.0,0.0,equicorrelated
0.1,10,30,46,Unscaled,Gaussian,absolute_residual,0.956875,49070422208809.44,23.392787702684764,0.0,0.0,equicorrelated
0.1,10,30,46,Empirical_copula,Gaussian,absolute_residual,0.75625,14630338399.250294,25.015782755544365,0.0009980201721191406,0.0,equicorrelated
0.1,10,30,47,TSCP_R,Gaussian,absolute_residual,0.89875,76245610592.47937,27.880761442710593,0.003007173538208008,0.0,equicorrelated
0.1,10,30,47,Point_CHR,Gaussian,absolute_residual,0.8575,63968555311.70281,26.33994213107944,0.0,0.0,equicorrelated
0.1,10,30,47,Unscaled,Gaussian,absolute_residual,0.89125,7313716981988.2295,19.338100594435907,0.0,0.0,equicorrelated
0.1,10,30,47,Empirical_copula,Gaussian,absolute_residual,0.71125,10723738358.06781,26.33994213107944,0.0009949207305908203,0.0,equicorrelated
